t_key,t_korean,t_jpn,t_chinese,t_enu
^map_d07_hero_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas </font><font color="#C9C9C9">Set</font><br>Enchantment: <font color="#FAFAA0"> Tempered +20 </font><br>Seal Stones: <font color="#C9C9C9">Level 60 <font color="#E903DE">Legendary </font>Familiar^,^^,^^,^^
^map_d07_hero_2^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas </font><font color="#C9C9C9">Set</font><br>Enchantment: <font color="#FFEB46"> Tempered +20 </font><br>Seal Stones: <font color="#C9C9C9">Level 60 <font color="#E903DE">Legendary </font>Familiar^,^^,^^,^^
^map_d07_hero_3^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas </font><font color="#C9C9C9">Set</font><br>Enchantment: <font color="#FF9614"> Tempered +20 </font><br>Seal Stones: <font color="#C9C9C9">Level 60 <font color="#E903DE">Legendary </font>Familiar^,^^,^^,^^
^map_d07_hero_4^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas </font><font color="#C9C9C9">Set</font><br>Enchantment: <font color="#CD0000"> Tempered +25 </font><br>Seal Stones: <font color="#C9C9C9">Level 60 <font color="#E903DE">Legendary </font>Familiar^,^^,^^,^^
^map_m01_name^,^Kellwoods Mine^,^^,^^,^^
^map_m02_name^,^Foothills Mine^,^^,^^,^^
^map_m03_name^,^Zadaran Mine^,^^,^^,^^
^map_m01_elite_0^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Kellwods Stronghold.<br></font>Can be entered with<font color="#FFE400"> Kellwood Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diff^,^^,^^,^^
^map_m01_elite_1^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Kellwods Stronghold.<br></font>Can be entered with<font color="#FFE400"> Kellwood Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diff^,^^,^^,^^
^map_m01_elite_2^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Kellwods Stronghold.<br></font>Can be entered with<font color="#FFE400"> Kellwood Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diff^,^^,^^,^^
^map_m01_elite_3^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Kellwods Stronghold.<br></font>Can be entered with<font color="#FFE400"> Kellwood Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diff^,^^,^^,^^
^map_m01_elite_4^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Kellwods Stronghold.<br></font>Can be entered with<font color="#FFE400"> Kellwood Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diff^,^^,^^,^^
^map_m02_elite_0^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Foothills Stronghold.<br></font>Can be entered with<font color="#FFE400"> Foothills Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Di^,^^,^^,^^
^map_m02_elite_1^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Foothills Stronghold.<br></font>Can be entered with<font color="#FFE400"> Foothills Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Di^,^^,^^,^^
^map_m02_elite_2^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Foothills Stronghold.<br></font>Can be entered with<font color="#FFE400"> Foothills Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Di^,^^,^^,^^
^map_m02_elite_3^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Foothills Stronghold.<br></font>Can be entered with<font color="#FFE400"> Foothills Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Di^,^^,^^,^^
^map_m02_elite_4^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Foothills Stronghold.<br></font>Can be entered with<font color="#FFE400"> Foothills Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Di^,^^,^^,^^
^map_m03_elite_0^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Zafaran Stronghold.<br></font>Can be entered with<font color="#FFE400"> Zadaran Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diffic^,^^,^^,^^
^map_m03_elite_1^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Zafaran Stronghold.<br></font>Can be entered with<font color="#FFE400"> Zadaran Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diffic^,^^,^^,^^
^map_m03_elite_2^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Zafaran Stronghold.<br></font>Can be entered with<font color="#FFE400"> Zadaran Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diffic^,^^,^^,^^
^map_m03_elite_3^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Zafaran Stronghold.<br></font>Can be entered with<font color="#FFE400"> Zadaran Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diffic^,^^,^^,^^
^map_m03_elite_4^,^<font color="#668D9E">Available for the Knights of the guild that occupies the Zafaran Stronghold.<br></font>Can be entered with<font color="#FFE400"> Zadaran Mine Admission Ticket </font><font color="#668D9E"> once a day.<br>Same Droprate on every Diffic^,^^,^^,^^
^map_d00_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Ellora Set</font><br><font color="#C9C9C9">Temper +20 </font><br>Seals: <font color="#E903DE">Any Legendary</font></font>^,^^,^^,^^
^map_d00_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FAFAA0">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d00_legend_2^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FFEB46">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d00_legend_3^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FF9614">Temper +25 / </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d00_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d01_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Ellora Set</font><br><font color="#C9C9C9">Temper +20 </font><br>Seals: <font color="#E903DE">Any Legendary</font></font>^,^^,^^,^^
^map_d01_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FAFAA0">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d01_legend_2^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FFEB46">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d01_legend_3^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FF9614">Temper +25 / </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d01_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d02_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Ellora Set</font><br><font color="#C9C9C9">Temper +20 </font><br>Seals: <font color="#E903DE">Any Legendary</font></font>^,^^,^^,^^
^map_d02_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FAFAA0">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d02_legend_2^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FFEB46">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d02_legend_3^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FF9614">Temper +25 / </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d02_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d03_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Ellora/Alsas Set</font><br> <font color="#C9C9C9">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d03_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FAFAA0">Temper +25 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d03_legend_2^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FFEB46">Temper +25 / 5+ Transcend/ 1+ Reversed </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d03_legend_3^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Armor/Temain Weapon</font><br><font color="#FF9614">Temper +25 / 5+ Transcend / 3+ Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d03_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d04_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Ellora/Alsas Set</font><br> <font color="#C9C9C9">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d04_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FAFAA0">Temper +25 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d04_legend_2^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FFEB46">Temper +25 / 5+ Transcend/ 1+ Reversed </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d04_legend_3^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Armor/Temain Weapon</font><br><font color="#FF9614">Temper +25 / 5+ Transcend / 3+ Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d04_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d22_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Ellora/Alsas Set</font><br> <font color="#C9C9C9">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d22_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FAFAA0">Temper +25 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d22_legend_2^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#FFEB46">Temper +25 / 5+ Transcend/ 1+ Reversed </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d22_legend_3^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Armor/Temain Weapon</font><br><font color="#FF9614">Temper +25 / 5+ Transcend / 3+ Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d22_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d13_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas/Temain Set</font><br><font color="#C9C9C9">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d13_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas/Temain Set</font><br><font color="#FAFAA0">Temper +25 / 5+ Transcend / 1+ Reversed</font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d13_legend_2^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Temain/Zelnaris Items</font><br><font color="#FFEB46">Armor +25 / Weapon +2 / 3+ Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d13_legend_3^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Temain/Zelnaris Items</font><br><font color="#FF9614">Armor +25 / Weapon +4 / 5 Reversed</font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d13_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d12_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas/Temain Set</font><br><font color="#C9C9C9">Rental / Temper +20 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d12_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas/Temain Set</font><br><font color="#FAFAA0">Temper +25 / 5+ Transcend / 1+ Reversed</font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d12_legend_2^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Temain/Zelnaris Items</font><br><font color="#FFEB46">Armor +25 / Weapon +2 / 3+ Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d12_legend_3^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Temain/Zelnaris Items</font><br><font color="#FF9614">Armor +25 / Weapon +4 / 5 Reversed</font><br>Seals: <font color="#E903DE">Antares / Aw. Lovely Poyo or similar</font></font>^,^^,^^,^^
^map_d12_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d07_legend_0^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Alsas Set</font><br><font color="#C9C9C9">Rental / Armor +25 </font><br>Seals: <font color="#E903DE">Rodesh Crystal / Teisha or similar</font></font>^,^^,^^,^^
^map_d07_legend_1^,^<font color="#668D9E">Equipment:<font color="#E903DE"> Temain Set</font><br><font color="#FAFAA0">Armor +25 / 5+ Transcend / 3+ Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovel Poyo or similar</font></font>^,^^,^^,^^
^map_d07_legend_2^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Temain/Zelnaris Items</font><br><font color="#FFEB46">Armor +25 / Weapon +3 / 5 Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovel Poyo or similar</font></font>^,^^,^^,^^
^map_d07_legend_3^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Temain/Zelnaris Items</font><br><font color="#FF9614">Armor +25 / Weapon +5 / 5 Reversed </font><br>Seals: <font color="#E903DE">Antares / Aw. Lovel Poyo / Spirit Chaser</font></font>^,^^,^^,^^
^map_d07_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d88_name^,^Dragon God Hideout^,^^,^^,^^
^map_d88_legend_4^,^<font color="#668D9E">Equipment:<font color="#FF4500"> Bloodless & Yatuman Items</font><br><font color="#CD0000">Armor +10 / Weapon +15 / 4x Refined</font><br>Seals: <font color="#E903DE">Spirit Chaser / Wrath Wyvern or similar</font></font>^,^^,^^,^^
^map_d100_name^,^Linear^,^^,^^,^^
