t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^ES_HP_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0004_Name^,^ES_HP_0004_Name^,^ES_HP_0004_Name^,^ES_HP_0004_Name^,^ES_HP_0004_Name^
^ES_HP_0004_Name^,^Diamond -Maximum HP Lv 5^,^!!^,^ES_HP_0004_Description^,^ES_HP_0004_Description^,^ES_HP_0004_Description^,^ES_HP_0004_Description^
^ES_HP_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0005_Name^,^ES_HP_0005_Name^,^ES_HP_0005_Name^,^ES_HP_0005_Name^,^ES_HP_0005_Name^
^ES_HP_0005_Name^,^Diamond -Maximum HP Lv 6^,^!!^,^ES_HP_0005_Description^,^ES_HP_0005_Description^,^ES_HP_0005_Description^,^ES_HP_0005_Description^
^ES_HP_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0006_Name^,^ES_HP_0006_Name^,^ES_HP_0006_Name^,^ES_HP_0006_Name^,^ES_HP_0006_Name^
^ES_HP_0006_Name^,^Diamond -Maximum HP Lv 7^,^!!^,^ES_HP_0006_Description^,^ES_HP_0006_Description^,^ES_HP_0006_Description^,^ES_HP_0006_Description^
^ES_HP_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0007_Name^,^ES_HP_0007_Name^,^ES_HP_0007_Name^,^ES_HP_0007_Name^,^ES_HP_0007_Name^
^ES_HP_0007_Name^,^Diamond -Maximum HP Lv 8^,^!!^,^ES_HP_0007_Description^,^ES_HP_0007_Description^,^ES_HP_0007_Description^,^ES_HP_0007_Description^
^ES_HP_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0008_Name^,^ES_HP_0008_Name^,^ES_HP_0008_Name^,^ES_HP_0008_Name^,^ES_HP_0008_Name^
^ES_HP_0008_Name^,^Diamond -Maximum HP Lv 9^,^!!^,^ES_HP_0008_Description^,^ES_HP_0008_Description^,^ES_HP_0008_Description^,^ES_HP_0008_Description^
^ES_HP_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0009_Name^,^ES_HP_0009_Name^,^ES_HP_0009_Name^,^ES_HP_0009_Name^,^ES_HP_0009_Name^
^ES_HP_0009_Name^,^Diamond -Maximum HP Lv 10^,^!!^,^ES_HP_0009_Description^,^ES_HP_0009_Description^,^ES_HP_0009_Description^,^ES_HP_0009_Description^
^ES_HP_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0000_Name^,^ES_MP_0000_Name^,^ES_MP_0000_Name^,^ES_MP_0000_Name^,^ES_MP_0000_Name^
^ES_MP_0000_Name^,^Diamond -Max MP Lv 1^,^!!^,^ES_MP_0000_Description^,^ES_MP_0000_Description^,^ES_MP_0000_Description^,^ES_MP_0000_Description^
^ES_MP_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0001_Name^,^ES_MP_0001_Name^,^ES_MP_0001_Name^,^ES_MP_0001_Name^,^ES_MP_0001_Name^
^ES_MP_0001_Name^,^Diamond -Max MP Lv 2^,^!!^,^ES_MP_0001_Description^,^ES_MP_0001_Description^,^ES_MP_0001_Description^,^ES_MP_0001_Description^
^ES_MP_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0002_Name^,^ES_MP_0002_Name^,^ES_MP_0002_Name^,^ES_MP_0002_Name^,^ES_MP_0002_Name^
^ES_MP_0002_Name^,^Diamond -Max MP Lv 3^,^!!^,^ES_MP_0002_Description^,^ES_MP_0002_Description^,^ES_MP_0002_Description^,^ES_MP_0002_Description^
^ES_MP_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0003_Name^,^ES_MP_0003_Name^,^ES_MP_0003_Name^,^ES_MP_0003_Name^,^ES_MP_0003_Name^
^ES_MP_0003_Name^,^Diamond -Maximum MP Lv 4^,^!!^,^ES_MP_0003_Description^,^ES_MP_0003_Description^,^ES_MP_0003_Description^,^ES_MP_0003_Description^
^ES_MP_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0004_Name^,^ES_MP_0004_Name^,^ES_MP_0004_Name^,^ES_MP_0004_Name^,^ES_MP_0004_Name^
^ES_MP_0004_Name^,^Diamond -Maximum MP Lv 5^,^!!^,^ES_MP_0004_Description^,^ES_MP_0004_Description^,^ES_MP_0004_Description^,^ES_MP_0004_Description^
^ES_MP_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0005_Name^,^ES_MP_0005_Name^,^ES_MP_0005_Name^,^ES_MP_0005_Name^,^ES_MP_0005_Name^
^ES_MP_0005_Name^,^Diamond -Maximum MP Lv 6^,^!!^,^ES_MP_0005_Description^,^ES_MP_0005_Description^,^ES_MP_0005_Description^,^ES_MP_0005_Description^
^ES_MP_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0006_Name^,^ES_MP_0006_Name^,^ES_MP_0006_Name^,^ES_MP_0006_Name^,^ES_MP_0006_Name^
^ES_MP_0006_Name^,^Diamond -Maximum MP Lv 7^,^!!^,^ES_MP_0006_Description^,^ES_MP_0006_Description^,^ES_MP_0006_Description^,^ES_MP_0006_Description^
^ES_MP_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0007_Name^,^ES_MP_0007_Name^,^ES_MP_0007_Name^,^ES_MP_0007_Name^,^ES_MP_0007_Name^
^ES_MP_0007_Name^,^Diamond -Maximum MP Lv 8^,^!!^,^ES_MP_0007_Description^,^ES_MP_0007_Description^,^ES_MP_0007_Description^,^ES_MP_0007_Description^
^ES_MP_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0008_Name^,^ES_MP_0008_Name^,^ES_MP_0008_Name^,^ES_MP_0008_Name^,^ES_MP_0008_Name^
^ES_MP_0008_Name^,^Diamond -Max MP Lv 9^,^!!^,^ES_MP_0008_Description^,^ES_MP_0008_Description^,^ES_MP_0008_Description^,^ES_MP_0008_Description^
^ES_MP_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0009_Name^,^ES_MP_0009_Name^,^ES_MP_0009_Name^,^ES_MP_0009_Name^,^ES_MP_0009_Name^
^ES_MP_0009_Name^,^Diamond -Max MP Lv 10^,^!!^,^ES_MP_0009_Description^,^ES_MP_0009_Description^,^ES_MP_0009_Description^,^ES_MP_0009_Description^
^ES_MP_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0000_Name^,^ES_CDD_0000_Name^,^ES_CDD_0000_Name^,^ES_CDD_0000_Name^,^ES_CDD_0000_Name^
^ES_CDD_0000_Name^,^Topaz -Critical Strike Lv 1^,^!!^,^ES_CDD_0000_Description^,^ES_CDD_0000_Description^,^ES_CDD_0000_Description^,^ES_CDD_0000_Description^
^ES_CDD_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0001_Name^,^ES_CDD_0001_Name^,^ES_CDD_0001_Name^,^ES_CDD_0001_Name^,^ES_CDD_0001_Name^
^ES_CDD_0001_Name^,^Topaz -Critical Strike Lv 2^,^!!^,^ES_CDD_0001_Description^,^ES_CDD_0001_Description^,^ES_CDD_0001_Description^,^ES_CDD_0001_Description^
^ES_CDD_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0002_Name^,^ES_CDD_0002_Name^,^ES_CDD_0002_Name^,^ES_CDD_0002_Name^,^ES_CDD_0002_Name^
^ES_CDD_0002_Name^,^Topaz -Critical Strike Lv 3^,^!!^,^ES_CDD_0002_Description^,^ES_CDD_0002_Description^,^ES_CDD_0002_Description^,^ES_CDD_0002_Description^
^ES_CDD_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0003_Name^,^ES_CDD_0003_Name^,^ES_CDD_0003_Name^,^ES_CDD_0003_Name^,^ES_CDD_0003_Name^
^ES_CDD_0003_Name^,^Topaz -Critical Strike Lv 4^,^!!^,^ES_CDD_0003_Description^,^ES_CDD_0003_Description^,^ES_CDD_0003_Description^,^ES_CDD_0003_Description^
^ES_CDD_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0004_Name^,^ES_CDD_0004_Name^,^ES_CDD_0004_Name^,^ES_CDD_0004_Name^,^ES_CDD_0004_Name^
^ES_CDD_0004_Name^,^Topaz -Critical Strike Lv 5^,^!!^,^ES_CDD_0004_Description^,^ES_CDD_0004_Description^,^ES_CDD_0004_Description^,^ES_CDD_0004_Description^
^ES_CDD_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0005_Name^,^ES_CDD_0005_Name^,^ES_CDD_0005_Name^,^ES_CDD_0005_Name^,^ES_CDD_0005_Name^
^ES_CDD_0005_Name^,^Topaz -Critical Strike Lv 6^,^!!^,^ES_CDD_0005_Description^,^ES_CDD_0005_Description^,^ES_CDD_0005_Description^,^ES_CDD_0005_Description^
^ES_CDD_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0006_Name^,^ES_CDD_0006_Name^,^ES_CDD_0006_Name^,^ES_CDD_0006_Name^,^ES_CDD_0006_Name^
^ES_CDD_0006_Name^,^Topaz -Critical Strike Lv 7^,^!!^,^ES_CDD_0006_Description^,^ES_CDD_0006_Description^,^ES_CDD_0006_Description^,^ES_CDD_0006_Description^
^ES_CDD_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0007_Name^,^ES_CDD_0007_Name^,^ES_CDD_0007_Name^,^ES_CDD_0007_Name^,^ES_CDD_0007_Name^
^ES_CDD_0007_Name^,^Topaz -Critical Strike Lv 8^,^!!^,^ES_CDD_0007_Description^,^ES_CDD_0007_Description^,^ES_CDD_0007_Description^,^ES_CDD_0007_Description^
^ES_CDD_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0008_Name^,^ES_CDD_0008_Name^,^ES_CDD_0008_Name^,^ES_CDD_0008_Name^,^ES_CDD_0008_Name^
^ES_CDD_0008_Name^,^Topaz -Critical Strike Lv 9^,^!!^,^ES_CDD_0008_Description^,^ES_CDD_0008_Description^,^ES_CDD_0008_Description^,^ES_CDD_0008_Description^
^ES_CDD_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0009_Name^,^ES_CDD_0009_Name^,^ES_CDD_0009_Name^,^ES_CDD_0009_Name^,^ES_CDD_0009_Name^
^ES_CDD_0009_Name^,^Topaz -Critical Strike Lv 10^,^!!^,^ES_CDD_0009_Description^,^ES_CDD_0009_Description^,^ES_CDD_0009_Description^,^ES_CDD_0009_Description^
^ES_CDD_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0000_Name^,^ES_PKA_0000_Name^,^ES_PKA_0000_Name^,^ES_PKA_0000_Name^,^ES_PKA_0000_Name^
^ES_PKA_0000_Name^,^Garnet -Interpersonal Attack Lv 1^,^!!^,^ES_PKA_0000_Description^,^ES_PKA_0000_Description^,^ES_PKA_0000_Description^,^ES_PKA_0000_Description^
^ES_PKA_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0001_Name^,^ES_PKA_0001_Name^,^ES_PKA_0001_Name^,^ES_PKA_0001_Name^,^ES_PKA_0001_Name^
^ES_PKA_0001_Name^,^Garnet -Interpersonal Attack Lv 2^,^!!^,^ES_PKA_0001_Description^,^ES_PKA_0001_Description^,^ES_PKA_0001_Description^,^ES_PKA_0001_Description^
^ES_PKA_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0002_Name^,^ES_PKA_0002_Name^,^ES_PKA_0002_Name^,^ES_PKA_0002_Name^,^ES_PKA_0002_Name^
^ES_PKA_0002_Name^,^Garnet -Interpersonal Attack Lv 3^,^!!^,^ES_PKA_0002_Description^,^ES_PKA_0002_Description^,^ES_PKA_0002_Description^,^ES_PKA_0002_Description^
^ES_PKA_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0003_Name^,^ES_PKA_0003_Name^,^ES_PKA_0003_Name^,^ES_PKA_0003_Name^,^ES_PKA_0003_Name^
^ES_PKA_0003_Name^,^Garnet -Interpersonal Attack Lv 4^,^!!^,^ES_PKA_0003_Description^,^ES_PKA_0003_Description^,^ES_PKA_0003_Description^,^ES_PKA_0003_Description^
^ES_PKA_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0004_Name^,^ES_PKA_0004_Name^,^ES_PKA_0004_Name^,^ES_PKA_0004_Name^,^ES_PKA_0004_Name^
^ES_PKA_0004_Name^,^Garnet -Interpersonal Attack Lv 5^,^!!^,^ES_PKA_0004_Description^,^ES_PKA_0004_Description^,^ES_PKA_0004_Description^,^ES_PKA_0004_Description^
^ES_PKA_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0005_Name^,^ES_PKA_0005_Name^,^ES_PKA_0005_Name^,^ES_PKA_0005_Name^,^ES_PKA_0005_Name^
^ES_PKA_0005_Name^,^Garnet -Interpersonal Attack Lv 6^,^!!^,^ES_PKA_0005_Description^,^ES_PKA_0005_Description^,^ES_PKA_0005_Description^,^ES_PKA_0005_Description^
^ES_PKA_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0006_Name^,^ES_PKA_0006_Name^,^ES_PKA_0006_Name^,^ES_PKA_0006_Name^,^ES_PKA_0006_Name^
^ES_PKA_0006_Name^,^Garnet -Interpersonal Attack Lv 7^,^!!^,^ES_PKA_0006_Description^,^ES_PKA_0006_Description^,^ES_PKA_0006_Description^,^ES_PKA_0006_Description^
^ES_PKA_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0007_Name^,^ES_PKA_0007_Name^,^ES_PKA_0007_Name^,^ES_PKA_0007_Name^,^ES_PKA_0007_Name^
^ES_PKA_0007_Name^,^Garnet -Interpersonal Attack Lv 8^,^!!^,^ES_PKA_0007_Description^,^ES_PKA_0007_Description^,^ES_PKA_0007_Description^,^ES_PKA_0007_Description^
^ES_PKA_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0008_Name^,^ES_PKA_0008_Name^,^ES_PKA_0008_Name^,^ES_PKA_0008_Name^,^ES_PKA_0008_Name^
^ES_PKA_0008_Name^,^Garnet -Interpersonal Attack Lv 9^,^!!^,^ES_PKA_0008_Description^,^ES_PKA_0008_Description^,^ES_PKA_0008_Description^,^ES_PKA_0008_Description^
^ES_PKA_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0009_Name^,^ES_PKA_0009_Name^,^ES_PKA_0009_Name^,^ES_PKA_0009_Name^,^ES_PKA_0009_Name^
^ES_PKA_0009_Name^,^Garnet -Interpersonal Attack Lv 10^,^!!^,^ES_PKA_0009_Description^,^ES_PKA_0009_Description^,^ES_PKA_0009_Description^,^ES_PKA_0009_Description^
^ES_PKA_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0000_Name^,^ES_PKD_0000_Name^,^ES_PKD_0000_Name^,^ES_PKD_0000_Name^,^ES_PKD_0000_Name^
^ES_PKD_0000_Name^,^Garnet -Interpersonal Defense Lv 1^,^!!^,^ES_PKD_0000_Description^,^ES_PKD_0000_Description^,^ES_PKD_0000_Description^,^ES_PKD_0000_Description^
^ES_PKD_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0001_Name^,^ES_PKD_0001_Name^,^ES_PKD_0001_Name^,^ES_PKD_0001_Name^,^ES_PKD_0001_Name^
^ES_PKD_0001_Name^,^Garnet -Interpersonal Defense Lv 2^,^!!^,^ES_PKD_0001_Description^,^ES_PKD_0001_Description^,^ES_PKD_0001_Description^,^ES_PKD_0001_Description^
^ES_PKD_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0002_Name^,^ES_PKD_0002_Name^,^ES_PKD_0002_Name^,^ES_PKD_0002_Name^,^ES_PKD_0002_Name^
^ES_PKD_0002_Name^,^Garnet -Interpersonal Defense Lv 3^,^!!^,^ES_PKD_0002_Description^,^ES_PKD_0002_Description^,^ES_PKD_0002_Description^,^ES_PKD_0002_Description^
^ES_PKD_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0003_Name^,^ES_PKD_0003_Name^,^ES_PKD_0003_Name^,^ES_PKD_0003_Name^,^ES_PKD_0003_Name^
^ES_PKD_0003_Name^,^Garnet -Interpersonal Defense Lv 4^,^!!^,^ES_PKD_0003_Description^,^ES_PKD_0003_Description^,^ES_PKD_0003_Description^,^ES_PKD_0003_Description^
^ES_PKD_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0004_Name^,^ES_PKD_0004_Name^,^ES_PKD_0004_Name^,^ES_PKD_0004_Name^,^ES_PKD_0004_Name^
^ES_PKD_0004_Name^,^Garnet -Interpersonal Defense Lv 5^,^!!^,^ES_PKD_0004_Description^,^ES_PKD_0004_Description^,^ES_PKD_0004_Description^,^ES_PKD_0004_Description^
^ES_PKD_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0005_Name^,^ES_PKD_0005_Name^,^ES_PKD_0005_Name^,^ES_PKD_0005_Name^,^ES_PKD_0005_Name^
^ES_PKD_0005_Name^,^Garnet -Interpersonal Defense Lv 6^,^!!^,^ES_PKD_0005_Description^,^ES_PKD_0005_Description^,^ES_PKD_0005_Description^,^ES_PKD_0005_Description^
^ES_PKD_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0006_Name^,^ES_PKD_0006_Name^,^ES_PKD_0006_Name^,^ES_PKD_0006_Name^,^ES_PKD_0006_Name^
^ES_PKD_0006_Name^,^Garnet -Interpersonal Defense Lv 7^,^!!^,^ES_PKD_0006_Description^,^ES_PKD_0006_Description^,^ES_PKD_0006_Description^,^ES_PKD_0006_Description^
^ES_PKD_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0007_Name^,^ES_PKD_0007_Name^,^ES_PKD_0007_Name^,^ES_PKD_0007_Name^,^ES_PKD_0007_Name^
^ES_PKD_0007_Name^,^Garnet -Interpersonal Defense Lv 8^,^!!^,^ES_PKD_0007_Description^,^ES_PKD_0007_Description^,^ES_PKD_0007_Description^,^ES_PKD_0007_Description^
^ES_PKD_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0008_Name^,^ES_PKD_0008_Name^,^ES_PKD_0008_Name^,^ES_PKD_0008_Name^,^ES_PKD_0008_Name^
^ES_PKD_0008_Name^,^Garnet -Interpersonal Defense Lv 9^,^!!^,^ES_PKD_0008_Description^,^ES_PKD_0008_Description^,^ES_PKD_0008_Description^,^ES_PKD_0008_Description^
^ES_PKD_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0009_Name^,^ES_PKD_0009_Name^,^ES_PKD_0009_Name^,^ES_PKD_0009_Name^,^ES_PKD_0009_Name^
^ES_PKD_0009_Name^,^Garnet -In -man Defense Lv 10^,^!!^,^ES_PKD_0009_Description^,^ES_PKD_0009_Description^,^ES_PKD_0009_Description^,^ES_PKD_0009_Description^
^ES_PKD_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_AD_0010_Name^,^ES_AD_0010_Name^,^ES_AD_0010_Name^,^ES_AD_0010_Name^,^ES_AD_0010_Name^
^ES_AD_0010_Name^,^Enhanced Ruby -Physical Attack Lv 10^,^ES_AD_0010_Description^,^ES_AD_0010_Description^,^ES_AD_0010_Description^,^ES_AD_0010_Description^,^ES_AD_0010_Description^
^ES_AD_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_AP_0010_Name^,^ES_AP_0010_Name^,^ES_AP_0010_Name^,^ES_AP_0010_Name^,^ES_AP_0010_Name^
^ES_AP_0010_Name^,^Enhanced Ruby -Magic Attack Lv 10^,^ES_AP_0010_Description^,^ES_AP_0010_Description^,^ES_AP_0010_Description^,^ES_AP_0010_Description^,^ES_AP_0010_Description^
^ES_AP_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_DP_0010_Name^,^ES_DP_0010_Name^,^ES_DP_0010_Name^,^ES_DP_0010_Name^,^ES_DP_0010_Name^
^ES_DP_0010_Name^,^Enhanced Sapphire -Physical Defense Lv 10^,^ES_DP_0010_Description^,^ES_DP_0010_Description^,^ES_DP_0010_Description^,^ES_DP_0010_Description^,^ES_DP_0010_Description^
^ES_DP_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MD_0010_Name^,^ES_MD_0010_Name^,^ES_MD_0010_Name^,^ES_MD_0010_Name^,^ES_MD_0010_Name^
^ES_MD_0010_Name^,^Enhanced Sapphire -Magic Defense Lv 10^,^ES_MD_0010_Description^,^ES_MD_0010_Description^,^ES_MD_0010_Description^,^ES_MD_0010_Description^,^ES_MD_0010_Description^
^ES_MD_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_ACD_0010_Name^,^ES_ACD_0010_Name^,^ES_ACD_0010_Name^,^ES_ACD_0010_Name^,^ES_ACD_0010_Name^
^ES_ACD_0010_Name^,^Enhanced Peridot -Physical Critical Strike Lv 10^,^ES_ACD_0010_Description^,^ES_ACD_0010_Description^,^ES_ACD_0010_Description^,^ES_ACD_0010_Description^,^ES_ACD_0010_Description^
^ES_ACD_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_ACP_0010_Name^,^ES_ACP_0010_Name^,^ES_ACP_0010_Name^,^ES_ACP_0010_Name^,^ES_ACP_0010_Name^
^ES_ACP_0010_Name^,^Enhanced Peridot -Magic Critical damage LV 10^,^ES_ACP_0010_Description^,^ES_ACP_0010_Description^,^ES_ACP_0010_Description^,^ES_ACP_0010_Description^,^ES_ACP_0010_Description^
^ES_ACP_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0010_Name^,^ES_HP_0010_Name^,^ES_HP_0010_Name^,^ES_HP_0010_Name^,^ES_HP_0010_Name^
^ES_HP_0010_Name^,^Enhanced Diamond -Maximum HP Lv 10^,^ES_HP_0010_Description^,^ES_HP_0010_Description^,^ES_HP_0010_Description^,^ES_HP_0010_Description^,^ES_HP_0010_Description^
^ES_HP_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_MP_0010_Name^,^ES_MP_0010_Name^,^ES_MP_0010_Name^,^ES_MP_0010_Name^,^ES_MP_0010_Name^
^ES_MP_0010_Name^,^Enhanced Diamond -Maximum MP Lv 10^,^ES_MP_0010_Description^,^ES_MP_0010_Description^,^ES_MP_0010_Description^,^ES_MP_0010_Description^,^ES_MP_0010_Description^
^ES_MP_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_CDD_0010_Name^,^ES_CDD_0010_Name^,^ES_CDD_0010_Name^,^ES_CDD_0010_Name^,^ES_CDD_0010_Name^
^ES_CDD_0010_Name^,^Enhanced Topaz -Critical Strike Lv 10^,^ES_CDD_0010_Description^,^ES_CDD_0010_Description^,^ES_CDD_0010_Description^,^ES_CDD_0010_Description^,^ES_CDD_0010_Description^
^ES_CDD_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKA_0010_Name^,^ES_PKA_0010_Name^,^ES_PKA_0010_Name^,^ES_PKA_0010_Name^,^ES_PKA_0010_Name^
^ES_PKA_0010_Name^,^Enhanced Garnet -Interpersonal Attack Lv 10^,^ES_PKA_0010_Description^,^ES_PKA_0010_Description^,^ES_PKA_0010_Description^,^ES_PKA_0010_Description^,^ES_PKA_0010_Description^
^ES_PKA_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_PKD_0010_Name^,^ES_PKD_0010_Name^,^ES_PKD_0010_Name^,^ES_PKD_0010_Name^,^ES_PKD_0010_Name^
^ES_PKD_0010_Name^,^Enhanced Garnet -Interpersonal Defense Lv 10^,^ES_PKD_0010_Description^,^ES_PKD_0010_Description^,^ES_PKD_0010_Description^,^ES_PKD_0010_Description^,^ES_PKD_0010_Description^
^ES_PKD_0010_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_00_9999_Name^,^ES_00_9999_Name^,^ES_00_9999_Name^,^ES_00_9999_Name^,^ES_00_9999_Name^
^ES_00_9999_Name^,^Reinforcement^,^ES_00_9999_Description^,^ES_00_9999_Description^,^ES_00_9999_Description^,^ES_00_9999_Description^,^ES_00_9999_Description^
^ES_00_9999_Description^,^Enhancement gem tHat plays the same role as Jewelry It can be used as a secondary gem when strengthening Jewelry <IT_G> -If Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_AD_0011_Name^,^ES_AD_0011_Name^,^ES_AD_0011_Name^,^ES_AD_0011_Name^,^ES_AD_0011_Name^
^ES_AD_0011_Name^,^Ruby -Physical Attack Lv 11^,^ES_AD_0011_Description^,^ES_AD_0011_Description^,^ES_AD_0011_Description^,^ES_AD_0011_Description^,^ES_AD_0011_Description^
^ES_AD_0011_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_AP_0011_Name^,^ES_AP_0011_Name^,^ES_AP_0011_Name^,^ES_AP_0011_Name^,^ES_AP_0011_Name^
^ES_AP_0011_Name^,^Ruby -Magic Attack Lv 11^,^ES_AP_0011_Description^,^ES_AP_0011_Description^,^ES_AP_0011_Description^,^ES_AP_0011_Description^,^ES_AP_0011_Description^
^ES_AP_0011_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_AD_0012_Name^,^ES_AD_0012_Name^,^ES_AD_0012_Name^,^ES_AD_0012_Name^,^ES_AD_0012_Name^
^ES_AD_0012_Name^,^Enhanced Ruby -Physical Attack Lv 11^,^ES_AD_0012_Description^,^ES_AD_0012_Description^,^ES_AD_0012_Description^,^ES_AD_0012_Description^,^ES_AD_0012_Description^
