t_type,t_typename,t_key,t_eng
^Co^,^Common^,^E_Event_0003_NameDetail^,^^
^Co^,^Common^,^E_Event_0004_name^,^Laiku^
^Co^,^Common^,^E_Event_0004_NameDetail^,^^
^Co^,^Common^,^E_Event_0005_name^,^Red Horn Galadoku^
^Co^,^Common^,^E_Event_0005_NameDetail^,^^
^Co^,^Common^,^E_Event_Brag_01_Name^,^Braghin Villager^
^Co^,^Common^,^E_Event_Brag_01_NameDetail^,^Gatherer^
^Co^,^Common^,^E_F00_DraLittle_0001_name^,^Crimson Laiku^
^Co^,^Common^,^E_F00_DraLittle_0001_NameDetail^,^^
^Co^,^Common^,^E_f05_Dragbone_001_name^,^Void Kravid^
^Co^,^Common^,^E_f05_Dragbone_001_NameDetail^,^^
^Co^,^Common^,^E_f05_Whale_0001_name^,^Void Letonsia^
^Co^,^Common^,^E_f05_Whale_0001_nameDetail^,^^
^Co^,^Common^,^e_f04_DragRasha_002_Name^,^Redplate Drake^
^Co^,^Common^,^e_f04_DragRasha_002_NameDetail^,^^
^Co^,^Common^,^E_p01_RabMer_001_Name^,^Roberto Rabbini^
^Co^,^Common^,^E_p01_RabMer_001_NameDetail^,^Treasure Collector^
^Co^,^Common^,^E_Event_01_name^,^Apocalypse^
^Co^,^Common^,^E_Event_01_namedetail^,^Event^
^Co^,^Common^,^E_Event_02_name^,^Venomous Caspert^
^Co^,^Common^,^E_Event_02_namedetail^,^Event^
^Co^,^Common^,^E_Event_03_name^,^Karresh^
^Co^,^Common^,^E_Event_03_namedetail^,^Event^
^Co^,^Common^,^E_Event_04_name^,^Terror Kerav^
^Co^,^Common^,^E_Event_04_namedetail^,^Event^
^Co^,^Common^,^E_Event_05_name^,^Karasha the Dark One^
^Co^,^Common^,^E_Event_05_namedetail^,^Event^
^Co^,^Common^,^E_Event_06_name^,^Paragas the Mad^
^Co^,^Common^,^E_Event_06_namedetail^,^Event^
^Co^,^Common^,^E_Event_07_name^,^Femuto^
^Co^,^Common^,^E_Event_07_namedetail^,^Event^
^Co^,^Common^,^E_Event_08_name^,^Lunafont^
^Co^,^Common^,^E_Event_08_namedetail^,^Event^
^Co^,^Common^,^E_Event_09_name^,^Void Kargyle^
^Co^,^Common^,^E_Event_09_namedetail^,^Event^
^Co^,^Common^,^E_Event_10_name^,^Twilight Kargyle^
^Co^,^Common^,^E_Event_10_namedetail^,^Event^
^Co^,^Common^,^E_Event_11_name^,^Garme^
^Co^,^Common^,^E_Event_11_namedetail^,^Event^
^Co^,^Common^,^E_Event_12_name^,^Agnas the Red^
^Co^,^Common^,^E_Event_12_namedetail^,^Event^
^Co^,^Common^,^E_Event_13_name^,^Phantom^
^Co^,^Common^,^E_Event_13_namedetail^,^Event^
^Co^,^Common^,^E_Event_14_name^,^Bonethorpe^
^Co^,^Common^,^E_Event_14_namedetail^,^Event^
^Co^,^Common^,^E_Event_15_name^,^Void Kravid^
^Co^,^Common^,^E_Event_15_namedetail^,^Event^
^Co^,^Common^,^E_Event_16_name^,^Taslan the Devourer^
^Co^,^Common^,^E_Event_16_namedetail^,^Event^
^Co^,^Common^,^E_Event_17_name^,^Fenris^
^Co^,^Common^,^E_Event_17_namedetail^,^Event^
^Co^,^Common^,^E_Event_18_name^,^Leorid^
^Co^,^Common^,^E_Event_18_namedetail^,^Event^
^Co^,^Common^,^E_Event_19_name^,^Windrunner^
^Co^,^Common^,^E_Event_19_namedetail^,^Event^
^Co^,^Common^,^E_Event_20_name^,^Lashaka^
^Co^,^Common^,^E_Event_20_namedetail^,^Event^
^Co^,^Common^,^E_Event_21_name^,^Straiga^
^Co^,^Common^,^E_Event_21_namedetail^,^Event^
^Co^,^Common^,^E_Event_22_name^,^Camara^
^Co^,^Common^,^E_Event_22_namedetail^,^Event^
^Co^,^Common^,^E_Event_23_name^,^Uru^
^Co^,^Common^,^E_Event_23_namedetail^,^Event^
^Co^,^Common^,^E_Event_24_name^,^Troy^
^Co^,^Common^,^E_Event_24_namedetail^,^Event^
^Co^,^Common^,^E_Event_25_name^,^Blue Frost Wyvern^
^Co^,^Common^,^E_Event_25_namedetail^,^Event^
^Co^,^Common^,^E_Event_26_name^,^Voidbeast Drauph^
^Co^,^Common^,^E_Event_26_namedetail^,^Event^
^Co^,^Common^,^E_Event_27_name^,^Blade^
^Co^,^Common^,^E_Event_27_namedetail^,^Event^
^Co^,^Common^,^E_Event_28_name^,^Leonid^
^Co^,^Common^,^E_Event_28_namedetail^,^Event^
^Co^,^Common^,^E_Event_29_name^,^Black Dragon Balark^
^Co^,^Common^,^E_Event_29_namedetail^,^Event^
^Co^,^Common^,^E_Event_30_name^,^Golden Wings Abras^
^Co^,^Common^,^E_Event_30_namedetail^,^Event^
^Co^,^Common^,^E_d00_LskulArch_01_name^,^Scorching Skeleton Marksman^
^Co^,^Common^,^E_d00_LskulArch_01_namedetail^,^Enhanced Ruins Mage^
^Co^,^Common^,^E_d00_LskulArch_02_name^,^Scorching Skeleton Marksman^
^Co^,^Common^,^E_d00_LskulArch_02_namedetail^,^^
^Co^,^Common^,^E_d01_Lfanadev_01_name^,^Shadow Shaman^
^Co^,^Common^,^E_d01_Lfanadev_01_namedetail^,^Enhanced Manor Mage^
^Co^,^Common^,^E_d02_Lsnomagic_01_name^,^Yeti Prophet^
^Co^,^Common^,^E_d02_Lsnomagic_01_namedetail^,^^
^Co^,^Common^,^E_d02_Lsnohunter_01_name^,^Yeti Marksman^
^Co^,^Common^,^E_d02_Lsnohunter_01_namedetail^,^Enhanced Ancient Ruins Mage^
^Co^,^Common^,^E_d01_Ev_01_name^,^Vampire Maid^
^Co^,^Common^,^E_d01_Ev_01_namedetail^,^^
^Co^,^Common^,^E_d01_Ev_02_name^,^Vampire Housekeeper^
^Co^,^Common^,^E_d01_Ev_02_namedetail^,^^
^Co^,^Common^,^E_d01_Ev_03_name^,^Vampire Chef^
^Co^,^Common^,^E_d01_Ev_03_namedetail^,^^
^Co^,^Common^,^E_d01_Ev_04_name^,^Vampire Gardener^
^Co^,^Common^,^E_d01_Ev_04_namedetail^,^^
^Co^,^Common^,^E_d01_Ev_05_name^,^Vampire Laborer^
^Co^,^Common^,^E_d01_Ev_05_namedetail^,^^
^Co^,^Common^,^E_d01_Ev_06_name^,^Warlock^
^Co^,^Common^,^E_d01_Ev_06_namedetail^,^^
^Co^,^Common^,^E_F05_KrokEngee_004_name^,^[Elite] Scorpion Rider^
^Co^,^Common^,^E_F05_KrokEngee_004_namedetail^,^^
^Co^,^Common^,^E_F05_KrokBowma_003_name^,^[Elite] Scorpion Archer^
^Co^,^Common^,^E_F05_KrokBowma_003_namedetail^,^^
^Co^,^Common^,^E_F05_KrokPries_002_name^,^[Elite] Scorpion Priest^
^Co^,^Common^,^E_F05_KrokPries_002_namedetail^,^^
^Co^,^Common^,^E_F05_KrokGladi_005_name^,^[Elite] Scorpion Swordsman^
^Co^,^Common^,^E_F05_KrokGladi_005_namedetail^,^^
^Co^,^Common^,^e_f01_fanadawiz_002_name^,^Khabimist Mage^
^Co^,^Common^,^e_f01_fanadawiz_002_namedetail^,^^
^Co^,^Common^,^E_P01_liger_0003_name^,^Young Pyludd^
^Co^,^Common^,^E_P01_liger_0003_namedetail^,^^
^Co^,^Common^,^E_P01_megan_0003_name^,^Young Megantes^
^Co^,^Common^,^E_P01_megan_0003_namedetail^,^^
^Co^,^Common^,^e_p01_bonedrag_0003_name^,^Young Vylet^
^Co^,^Common^,^e_p01_bonedrag_0003_namedetail^,^^
^Co^,^Common^,^E_P01_Atan_0001_name^,^Atan^
^Co^,^Common^,^E_P01_Atan_0001_namedetail^,^Hellhound Alpha^
^Co^,^Common^,^E_P01_Berite_0001_name^,^Berit^
^Co^,^Common^,^E_P01_Berite_0001_namedetail^,^Hellhound Alpha^
^Co^,^Common^,^E_P01_Karnin_0001_name^,^Karnin^
^Co^,^Common^,^E_P01_Karnin_0001_namedetail^,^Hellhound Alpha^
^Co^,^Common^,^E_Event_31_Name^,^Gigant o' Lantern^
^Co^,^Common^,^E_Event_31_NameDetail^,^Hadakhan's Haunting^
^Co^,^Common^,^E_Event_32_Name^,^Wee o' Lantern^
^Co^,^Common^,^E_Event_32_NameDetail^,^Hadakhan's Haunting^
^Co^,^Common^,^E_Event_33_Name^,^Rot o' Lantern^
^Co^,^Common^,^E_Event_33_NameDetail^,^Hadakhan's Haunting^
^Co^,^Common^,^E_Event_34_Name^,^Stink o' Lantern^
^Co^,^Common^,^E_Event_34_NameDetail^,^Hadakhan's Haunting^
^Co^,^Common^,^E_p01_Mineturtle_000_Name^,^Karoneh^
^Co^,^Common^,^E_p01_Mineturtle_000_NameDetail^,^Mine Guardian Turtle^
^Co^,^Common^,^E_Event_35_Name^,^Gleeful Snowman^
^Co^,^Common^,^E_Event_35_NameDetail^,^Ellandfel Event^
^Co^,^Common^,^E_Event_36_Name^,^Murderous Snowman^
^Co^,^Common^,^E_Event_36_NameDetail^,^Ellandfel Event^
^Co^,^Common^,^E_Event_37_Name^,^Tiny Snowman^
^Co^,^Common^,^E_Event_37_NameDetail^,^Ellandfel Event^
^Co^,^Common^,^E_Event_38_Name^,^Scheming Snowman^
^Co^,^Common^,^E_Event_38_NameDetail^,^Ellandfel Event^
^Co^,^Common^,^E_99_0_1501_0001_Name^,^Luminous Emissary^
^Co^,^Common^,^E_99_0_1501_0002_Name^,^Luminous Emissary^
^Co^,^Common^,^E_F09_TtanYataDC_002_Name^,^Attaius^
^Co^,^Common^,^E_F09_TtanYataDC_002_NameDetail^,^^
^Co^,^Common^,^E_F02_magstone_0001_Name^,^Sky Warding Stone^
^Co^,^Common^,^E_F02_magstone_0001_NameDetail^,^^
^Co^,^Common^,^E_02_0_Yataball_0003_Name^,^Great Storm Sphere^
^Co^,^Common^,^E_02_0_Yataball_0003_NameDetail^,^^
^Co^,^Common^,^E_02_0_Yataball_0004_Name^,^Storm Sphere^
^Co^,^Common^,^E_02_0_Yataball_0004_NameDetail^,^^
^Co^,^Common^,^E_99_0_1503_0000_Name^,^^
^Co^,^Common^,^E_99_0_1503_0000_NameDetail^,^^
^Co^,^Common^,^E_99_0_1503_0001_Name^,^^
^Co^,^Common^,^E_99_0_1503_0001_NameDetail^,^^
^Co^,^Common^,^E_99_0_1503_0002_Name^,^^
^Co^,^Common^,^E_99_0_1503_0002_NameDetail^,^^
^Co^,^Common^,^E_99_Grim_1_Name^,^Spirit Reaper of Protection^
^Co^,^Common^,^E_99_Grim_1_NameDetail^,^^
^Co^,^Common^,^E_99_Grim_2_Name^,^Spirit Reaper of Revival^
^Co^,^Common^,^E_99_Grim_2_NameDetail^,^^
^Co^,^Common^,^E_99_Grim_3_Name^,^Spirit Reaper of Combat^
^Co^,^Common^,^E_99_Grim_3_NameDetail^,^^
^Co^,^Common^,^E_99_Grim_4_Name^,^Spirit Reaper^
^Co^,^Common^,^E_99_Grim_4_NameDetail^,^^
^Co^,^Common^,^E_99_festival_1_Name^,^[Doll] Agnas^
^Co^,^Common^,^E_99_festival_2_Name^,^[Doll] Phantom^
^Co^,^Common^,^E_99_festival_3_Name^,^[Doll] Festival Luna^
^Co^,^Common^,^E_99_festival_4_Name^,^[Doll]Pink Plush Letonsia^
^Co^,^Common^,^E_99_festival_1_NameDetail^,^^
^Co^,^Common^,^E_99_festival_2_NameDetail^,^^
^Co^,^Common^,^E_99_festival_3_NameDetail^,^^
^Co^,^Common^,^E_99_festival_4_NameDetail^,^^
^Co^,^Common^,^E_99_festival_5_Name^,^Treble^
^Co^,^Common^,^E_99_festival_6_Name^,^Hive^
^Co^,^Common^,^E_99_festival_7_Name^,^Nartan^
^Co^,^Common^,^E_99_festival_5_NameDetail^,^^
^Co^,^Common^,^E_99_festival_6_NameDetail^,^^
^Co^,^Common^,^E_99_festival_7_NameDetail^,^^
^Co^,^Common^,^E_00_BMcWhale_0001_Name^,^^
^Co^,^Common^,^E_00_BMcWhale_0001_NameDetail^,^^
^Co^,^Common^,^E_C00_BCaCat01_001_Name^,^^
^Co^,^Common^,^E_C00_BCaCat01_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BDragDoll_001_Name^,^^
^Co^,^Common^,^E_C00_BDragDoll_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BDragMech_001_Name^,^^
^Co^,^Common^,^E_C00_BDragMech_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BHorsDoll_001_Name^,^^
^Co^,^Common^,^E_C00_BHorsDoll_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BHorsMech_001_Name^,^^
^Co^,^Common^,^E_C00_BHorsMech_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BMcCat01_001_Name^,^^
^Co^,^Common^,^E_C00_BMcCat01_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BMchWolf1_001_Name^,^^
^Co^,^Common^,^E_C00_BMchWolf1_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BMecaOwl_001_Name^,^^
^Co^,^Common^,^E_C00_BMecaOwl_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BSewWhaleB_01_Name^,^^
^Co^,^Common^,^E_C00_BSewWhaleB_01_NameDetail^,^^
^Co^,^Common^,^E_C00_BToyOwlA_001_Name^,^Awakened Lovely Poyo^
^Co^,^Common^,^E_C00_BToyOwlA_001_NameDetail^,^^
^Co^,^Common^,^E_C00_BWolfDollB_01_Name^,^^
^Co^,^Common^,^E_C00_BWolfDollB_01_NameDetail^,^^
^Co^,^Common^,^E_P02_Garesha_003_Name^,^Wild Nebess^
^Co^,^Common^,^E_P02_Garesha_003_NameDetail^,^^
^Co^,^Common^,^E_P02_Garesha_004_Name^,^Awakened Nebess^
^Co^,^Common^,^E_P02_Garesha_004_NameDetail^,^^
^Co^,^Common^,^E_E01_Barri_1_Name^,^Barrier^
^Co^,^Common^,^E_E01_Barri_1_NameDetail^,^^
^Co^,^Common^,^E_E01_DeadJeranin_1_Name^,^Torment^
^Co^,^Common^,^E_E01_DeadJeranin_1_NameDetail^,^^
^Co^,^Common^,^E_E01_door_1_Name^,^Haunted Manor Iron Gate^
^Co^,^Common^,^E_E01_door_1_NameDetail^,^^
^Co^,^Common^,^E_E01_door_cut_1_Name^,^Iron Gate^
^Co^,^Common^,^E_E01_door_cut_1_NameDetail^,^^
^Co^,^Common^,^E_E01_door_cut_2_Name^,^Iron Gate^
^Co^,^Common^,^E_E01_door_cut_2_NameDetail^,^^
^Co^,^Common^,^E_E01_ghosmanag_1_Name^,^Ghost^
^Co^,^Common^,^E_E01_ghosmanag_1_NameDetail^,^^
^Co^,^Common^,^E_E01_GhosShrin_1_Name^,^Reaper^
^Co^,^Common^,^E_E01_GhosShrin_1_NameDetail^,^^
^Co^,^Common^,^E_E01_GhoulWdea_1_Name^,^Ghost Priest^
^Co^,^Common^,^E_E01_GhoulWdea_1_NameDetail^,^^
^Co^,^Common^,^E_E01_GhoulWdea_2_Name^,^Ghost Priest^
^Co^,^Common^,^E_E01_GhoulWdea_2_NameDetail^,^^
^Co^,^Common^,^E_E01_Spir_sinsia_1_Name^,^Trap^
^Co^,^Common^,^E_E01_Spir_sinsia_1_NameDetail^,^^
^Co^,^Common^,^E_E01_ZombSlave_1_Name^,^Outsider^
^Co^,^Common^,^E_E01_ZombSlave_1_NameDetail^,^^
^Co^,^Common^,^E_E01_ZombSlave_2_Name^,^Outsider^
^Co^,^Common^,^E_E01_ZombSlave_2_NameDetail^,^^
^Co^,^Common^,^E_E01_ZombSlave_3_Name^,^Corrupted Outsider^
^Co^,^Common^,^E_E01_ZombSlave_3_NameDetail^,^^
^Co^,^Common^,^E_E01_ZombSlave_4_Name^,^Awakened Outsider^
^Co^,^Common^,^E_E01_ZombSlave_4_NameDetail^,^^
^Co^,^Common^,^E_E01_Trap_001_Name^,^Trap^
^Co^,^Common^,^E_E01_Trap_001_NameDetail^,^^
^Co^,^Common^,^E_E01_Trap_002_Name^,^Trap^
^Co^,^Common^,^E_E01_Trap_002_NameDetail^,^^
^Co^,^Common^,^E_E01_Trap_003_Name^,^Trap^
^Co^,^Common^,^E_E01_Trap_003_NameDetail^,^^
^Co^,^Common^,^E_E01_Trap_004_Name^,^Trap^
^Co^,^Common^,^E_E01_Trap_004_NameDetail^,^^
^Co^,^Common^,^E_E01_Trap_005_Name^,^Trap^
^Co^,^Common^,^E_E01_Trap_005_NameDetail^,^^
^Co^,^Common^,^E_d03_route_1_Name^,^^
^Co^,^Common^,^E_d03_route_1_NameDetail^,^^
^Co^,^Common^,^E_d03_route_10_Name^,^^
^Co^,^Common^,^E_d03_route_10_NameDetail^,^^
^Co^,^Common^,^E_d03_route_11_Name^,^^
^Co^,^Common^,^E_d03_route_11_NameDetail^,^^
^Co^,^Common^,^E_d03_route_12_Name^,^^
^Co^,^Common^,^E_d03_route_12_NameDetail^,^^
^Co^,^Common^,^E_d03_route_13_Name^,^^
^Co^,^Common^,^E_d03_route_13_NameDetail^,^^
^Co^,^Common^,^E_d03_route_14_Name^,^^
^Co^,^Common^,^E_d03_route_14_NameDetail^,^^
^Co^,^Common^,^E_d03_route_15_Name^,^^
^Co^,^Common^,^E_d03_route_15_NameDetail^,^^
^Co^,^Common^,^E_d03_route_16_Name^,^^
^Co^,^Common^,^E_d03_route_16_NameDetail^,^^
^Co^,^Common^,^E_d03_route_17_Name^,^^
^Co^,^Common^,^E_d03_route_17_NameDetail^,^^
^Co^,^Common^,^E_d03_route_18_Name^,^^
^Co^,^Common^,^E_d03_route_18_NameDetail^,^^
^Co^,^Common^,^E_d03_route_19_Name^,^^
^Co^,^Common^,^E_d03_route_19_NameDetail^,^^
^Co^,^Common^,^E_d03_route_2_Name^,^^
^Co^,^Common^,^E_d03_route_2_NameDetail^,^^
^Co^,^Common^,^E_d03_route_20_Name^,^^
^Co^,^Common^,^E_d03_route_20_NameDetail^,^^
^Co^,^Common^,^E_d03_route_3_Name^,^^
^Co^,^Common^,^E_d03_route_3_NameDetail^,^^
^Co^,^Common^,^E_d03_route_4_Name^,^^
^Co^,^Common^,^E_d03_route_4_NameDetail^,^^
^Co^,^Common^,^E_d03_route_5_Name^,^^
^Co^,^Common^,^E_d03_route_5_NameDetail^,^^
^Co^,^Common^,^E_d03_route_6_Name^,^^
^Co^,^Common^,^E_d03_route_6_NameDetail^,^^
^Co^,^Common^,^E_d03_route_7_Name^,^^
^Co^,^Common^,^E_d03_route_7_NameDetail^,^^
^Co^,^Common^,^E_d03_route_8_Name^,^^
^Co^,^Common^,^E_d03_route_8_NameDetail^,^^
^Co^,^Common^,^E_d03_route_9_Name^,^^
^Co^,^Common^,^E_d03_route_9_NameDetail^,^^
^Co^,^Common^,^E_d99_Megantes_002_Name^,^Nightmare Megantes^
^Co^,^Common^,^E_d99_Megantes_002_NameDetail^,^Matren Guardian^
^Co^,^Common^,^E_d99_0_1715_0000_Name^,^Agnas the Red^
^Co^,^Common^,^E_d99_BoneCru03_001_Name^,^Voknos^
^Co^,^Common^,^E_d99_0_1801_0000_Name^,^Terror Kerav^
^Co^,^Common^,^E_d99_liger_0002_Name^,^Terrible Pyludd^
^Co^,^Common^,^E_d99_liger_0002_NameDetail^,^^
^Co^,^Common^,^e_d99_bonedrag_0002_Name^,^Abyssal Vylet^
^Co^,^Common^,^e_d99_bonedrag_0002_NameDetail^,^^
^Co^,^Common^,^E_d24_Hydra02_001_Name^,^^
^Co^,^Common^,^E_d24_Hydra02_001_NameDetail^,^^
^Co^,^Common^,^E_d24_ScorTong_001_Name^,^^
^Co^,^Common^,^E_d24_ScorTong_001_NameDetail^,^^
^Co^,^Common^,^E_Event_Rabormi_01_Name^,^^
^Co^,^Common^,^E_Event_Rabormi_01_NameDetail^,^^
^Co^,^Common^,^E_Event_RabEv2M_5_Name^,^^
^Co^,^Common^,^E_Event_RabEv2M_5_NameDetail^,^^
^Co^,^Common^,^E_P02_Mphonix_003_Name^,^[Mark] Finion^
^Co^,^Common^,^E_P02_Mphonix_003_NameDetail^,^^
^Co^,^Common^,^E_P02_IroHors_0003_Name^,^[Mark] Calypos^
^Co^,^Common^,^E_P02_IroHors_0003_NameDetail^,^^
^Co^,^Common^,^E_P02_Megantes_0003_Name^,^[Mark] Frenzy Atilla^
^Co^,^Common^,^E_P02_Megantes_0003_NameDetail^,^^
^Co^,^Common^,^E_P02_Mphonix_004_Name^,^Finion^
^Co^,^Common^,^E_P02_Mphonix_004_NameDetail^,^^
^Co^,^Common^,^E_P02_IroHors_0004_Name^,^Calypos^
^Co^,^Common^,^E_P02_IroHors_0004_NameDetail^,^^
^Co^,^Common^,^E_P02_Megantes_0004_Name^,^Atilla^
^Co^,^Common^,^E_P02_Megantes_0004_NameDetail^,^^
^Co^,^Common^,^E_Event_Rabormi_02_Name^,^^
^Co^,^Common^,^E_Event_Rabormi_02_NameDetail^,^^
^Co^,^Common^,^E_Event_Rabormi_03_Name^,^^
^Co^,^Common^,^E_Event_Rabormi_03_NameDetail^,^^
^Co^,^Common^,^E_CabeShuraA_01_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_01_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_02_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_02_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_03_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_03_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_11_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_11_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_22_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_22_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_33_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_33_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_04_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_04_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_05_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_05_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_06_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_06_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_44_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_44_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_55_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_55_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraA_66_Name^,^Dullahan^
^Co^,^Common^,^E_CabeShuraA_66_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_F04_Tagris_01_Name^,^Tagris^
^Co^,^Common^,^E_F04_Tagris_01_NameDetail^,^Shard of Attaius^
^Co^,^Common^,^E_F04_Tagris_02_Name^,^Traes^
^Co^,^Common^,^E_F04_Tagris_02_NameDetail^,^Shard of Tranua^
^Co^,^Common^,^E_na_Event_01_Name^,^Dullahan^
^Co^,^Common^,^E_na_Event_01_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_C01_BrindleHe_01_Name^,^Tropical Ramphastos^
^Co^,^Common^,^E_C01_BrindleHe_01_NameDetail^,^^
^Co^,^Common^,^e_D06_ImmoKnigh_006_Name^,^Undying Defender^
^Co^,^Common^,^e_D06_ImmoKnigh_006_NameDetail^,^Mercurius's Pawn^
^Co^,^Common^,^E_C01_ReinxmasA_01_Name^,^Sainted Festive Reindeer^
^Co^,^Common^,^E_C01_ReinxmasA_01_NameDetail^,^Ellandfel Event^
^Co^,^Common^,^E_C01_Reinxmas_01_Name^,^Sainted Festive Reindeer^
^Co^,^Common^,^E_C01_Reinxmas_01_NameDetail^,^Ellandfel Event^
^Co^,^Common^,^e_c01_spirwisp_01_Name^,^Evil Spirit^
^Co^,^Common^,^e_c01_spirwisp_01_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KingRab_1_Name^,^Lucius Volifax Rabbini^
^Co^,^Common^,^Ev_NA_KingRab_1_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_1_Name^,^Bernard Thortor^
^Co^,^Common^,^Ev_NA_KeepRab_1_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_2_Name^,^Latanyan^
^Co^,^Common^,^Ev_NA_KeepRab_2_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_3_Name^,^Heath Rabbit^
^Co^,^Common^,^Ev_NA_KeepRab_3_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_4_Name^,^Johnie Rabbini^
^Co^,^Common^,^Ev_NA_KeepRab_4_NameDetail^,^^
^Co^,^Common^,^Ev_NA_KeepRab_5_Name^,^Leander Rabbini^
^Co^,^Common^,^Ev_NA_KeepRab_5_NameDetail^,^^
^Co^,^Common^,^ev_na_aquabeast_1_Name^,^Aquavrios^
^Co^,^Common^,^ev_na_aquabeast_1_NameDetail^,^^
^Co^,^Common^,^e_d99_kingbat_003_Name^,^Awakened Shakiba^
^Co^,^Common^,^e_d99_kingbat_003_NameDetail^,^^
^Co^,^Common^,^E_02_0_0309_0001_Name^,^Pritsha the Cannibal^
^Co^,^Common^,^E_02_0_0309_0001_NameDetail^,^^
^Co^,^Common^,^E_99_0_0010_0003_Name^,^Karasha the Dark One^
^Co^,^Common^,^E_99_0_0010_0003_NameDetail^,^Salant Henchman^
^Co^,^Common^,^E_f01_bragassa_02_Name^,^Braghin Seeker^
^Co^,^Common^,^E_f01_bragassa_02_NameDetail^,^^
^map_d98^,^pvp_arena^,^e_d98_Demos_001_name^,^Servant^
^map_d98^,^pvp_arena^,^e_d98_Laher_001_name^,^Servant^
^map_d98^,^pvp_arena^,^E_d98_icemagician_01_name^,^Servant^
^map_d98^,^pvp_arena^,^E_d98_chaodawiz_02_name^,^Servant^
^Co^,^Common^,^ev_na_academyrab_1_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_2_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_3_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_4_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_5_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_6_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_7_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_8_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_9_name^,^Leander Rabbini^
^Co^,^Common^,^ev_na_academyrab_10_name^,^Leander Rabbini^
^Co^,^Common^,^e_e02_halloween_01_name^,^Phantom Bloodwyrm^
^Co^,^Common^,^e_e02_halloween_02_name^,^Phantom Benthic^
^Co^,^Common^,^e_e02_halloween_03_name^,^Phantom Vylet^
^Co^,^Common^,^e_e02_halloween_04_name^,^Phantom Veldon^
^Co^,^Common^,^e_e02_halloween_05_name^,^Phantom Tolus^
^Co^,^Common^,^e_e02_halloween_06_name^,^Phantom Torkai^
^Co^,^Common^,^e_e02_halloween_07_name^,^Phantom Atan^
^Co^,^Common^,^e_f09_thundergru_01_name^,^Blazeur^
^Co^,^Common^,^e_f09_thundergru_02_name^,^Storm Sphere^
^Co^,^Common^,^E_CabeShuraB_01_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_01_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_11_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_11_NameDetail^,^Headless Rider^
^Co^,^Common^,^E_CabeShuraB_02_Name^,^Abyssal Dullahan^
^Co^,^Common^,^E_CabeShuraB_02_NameDetail^,^Headless Rider^
