t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^CA_BX_00_1654_description^,^Get Ganghwa Stone Good Lucky Box <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <ui_y> Package components (1 type) </ui_y> <ui_g> <br> </Ui_g>^,^CA_BX_00_1655_name^,^CA_BX_00_1655_name^,^CA_BX_00_1655_name^,^CA_BX_00_1655_name^,^CA_BX_00_1655_name^
^CA_BX_00_1655_name^,^Event Lucky Box X11 (1+1)^,^CA_BX_00_1655_description^,^CA_BX_00_1655_description^,^CA_BX_00_1655_description^,^CA_BX_00_1655_description^,^CA_BX_00_1655_description^
^CA_BX_00_1655_description^,^Get an event lucky Box <y_y> You can open it using Ellun using Ellun </y_y> <o_y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions </r_y> <ui_y> Package components (1 type) </ui_y> <ui_g> <br> event lucky Box x22^,^CA_BX_00_1656_name^,^CA_BX_00_1656_name^,^CA_BX_00_1656_name^,^CA_BX_00_1656_name^,^CA_BX_00_1656_name^
^CA_BX_00_1656_name^,^Legend Reverse Ganghwa Stone X3 (1+1)^,^CA_BX_00_1656_description^,^CA_BX_00_1656_description^,^CA_BX_00_1656_description^,^CA_BX_00_1656_description^,^CA_BX_00_1656_description^
^CA_BX_00_1656_description^,^Legendary Reverse Enhancement Stone <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (1 type) </Ui_g>^,^CA_BX_00_1657_name^,^CA_BX_00_1657_name^,^CA_BX_00_1657_name^,^CA_BX_00_1657_name^,^CA_BX_00_1657_name^
^CA_BX_00_1657_name^,^Man Obravini (30 days) (1+1)^,^CA_BX_00_1657_description^,^CA_BX_00_1657_description^,^CA_BX_00_1657_description^,^CA_BX_00_1657_description^,^CA_BX_00_1657_description^
^CA_BX_00_1657_description^,^Acquire Man of Lavini (30 days) <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (1 type) </ui_y> (30 days) X2 </ui_g>^,^CA_BX_00_1658_name^,^CA_BX_00_1658_name^,^CA_BX_00_1658_name^,^CA_BX_00_1658_name^,^CA_BX_00_1658_name^
^CA_BX_00_1658_name^,^Fishing Package (1+1)^,^CA_BX_00_1658_description^,^CA_BX_00_1658_description^,^CA_BX_00_1658_description^,^CA_BX_00_1658_description^,^CA_BX_00_1658_description^
^CA_BX_00_1658_description^,^Acquire a fishing Package <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (1 type) </ui_y> <ui_g> <br> Sun) X2 Luxury Shrimp X999 X2 Golden Auto Rhymes X999 X2 Red Square (3 Days) X2 </ui_g>^,^CA_BX_00_1659_name^,^CA_BX_00_1659_name^,^CA_BX_00_1659_name^,^CA_BX_00_1659_name^,^CA_BX_00_1659_name^
^CA_BX_00_1659_name^,^Level 65 Legend Transcendence X3 (1+1)^,^CA_BX_00_1659_description^,^CA_BX_00_1659_description^,^CA_BX_00_1659_description^,^CA_BX_00_1659_description^,^CA_BX_00_1659_description^
^CA_BX_00_1659_description^,^Level 65 Legend Transcendence Obtains <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of  subscription it is impossible to repurchase </r_y> <UI_Y> Package components (1 type in total) </ui_y> <ui_g> <br> level 65 Transcendence X6 </ui_g>^,^CA_BX_00_1660_name^,^CA_BX_00_1660_name^,^CA_BX_00_1660_name^,^CA_BX_00_1660_name^,^CA_BX_00_1660_name^
^CA_BX_00_1660_name^,^Lavini Lucky Box II (1+1)^,^CA_BX_00_1660_description^,^CA_BX_00_1660_description^,^CA_BX_00_1660_description^,^CA_BX_00_1660_description^,^CA_BX_00_1660_description^
^CA_BX_00_1660_description^,^Lavini Lucky Box II <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of  subscription it is impossible to repurchase </r_y> <UI_Y> Package components (1 type) </ui_y> II x2 </ui_g>^,^IT_BX_00_0936_name^,^IT_BX_00_0936_name^,^IT_BX_00_0936_name^,^IT_BX_00_0936_name^,^IT_BX_00_0936_name^
^IT_BX_00_0936_name^,^Cooperation Causal X3^,^IT_BX_00_0936_description^,^IT_BX_00_0936_description^,^IT_BX_00_0936_description^,^IT_BX_00_0936_description^,^IT_BX_00_0936_description^
^IT_BX_00_0936_description^,^Get a certificate of cooperation <br> <br> <UI_Y> Package components (1 type) > <UI_G> Honorary Guild Room Rental Materials </UI_G>^,^IT_BX_00_0937_name^,^IT_BX_00_0937_name^,^IT_BX_00_0937_name^,^IT_BX_00_0937_name^,^IT_BX_00_0937_name^
^IT_BX_00_0937_name^,^Roar & Jalan Mine Special Material Package^,^IT_BX_00_0937_description^,^IT_BX_00_0937_description^,^IT_BX_00_0937_description^,^IT_BX_00_0937_description^,^IT_BX_00_0937_description^
^IT_BX_00_0937_description^,^<UI_Y> Package components (2 types) </ui_y> <ui_g> Sarant's horsepower debris x4 ruin x4 </ui_g>^,^IT_BX_00_0938_name^,^IT_BX_00_0938_name^,^IT_BX_00_0938_name^,^IT_BX_00_0938_name^,^IT_BX_00_0938_name^
^IT_BX_00_0938_name^,^Special material Package^,^IT_BX_00_0938_description^,^IT_BX_00_0938_description^,^IT_BX_00_0938_description^,^IT_BX_00_0938_description^,^IT_BX_00_0938_description^
^IT_BX_00_0938_description^,^<UI_Y> Package components (2 types) </ui_y> <ui_g> Sarant's horsepower debris x4 ruin x4 </ui_g>^,^CA_BX_00_1661_name^,^CA_BX_00_1661_name^,^CA_BX_00_1661_name^,^CA_BX_00_1661_name^,^CA_BX_00_1661_name^
^CA_BX_00_1661_name^,^December EmpireDay Premium Package^,^CA_BX_00_1661_description^,^CA_BX_00_1661_description^,^CA_BX_00_1661_description^,^CA_BX_00_1661_description^,^CA_BX_00_1661_description^
^CA_BX_00_1661_description^,^In December I get an EmpireDay Premium Package <O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (7 types) </ui_y> <ui_g> 100 Box x1 premium Coins X1 December Lucky Box X3 December EmpireDay Special Lucky Box X3 Legend Legend Reverse Reverse Reverse Stone X1 Reverse Time X1 EmpireDay Premium Coin X2 </UI_G>^,^CA_BX_00_1662_name^,^CA_BX_00_1662_name^,^CA_BX_00_1662_name^,^CA_BX_00_1662_name^,^CA_BX_00_1662_name^
^CA_BX_00_1662_name^,^December EmpireDay Lucky Box X3^,^CA_BX_00_1662_description^,^CA_BX_00_1662_description^,^CA_BX_00_1662_description^,^CA_BX_00_1662_description^,^CA_BX_00_1662_description^
^CA_BX_00_1662_description^,^In December I get a lucky Box of EmpireDay <O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (2 types) </ui_y> <ui_g> EmpireDay Premium Coin X1 </ui_g>^,^CA_BX_00_1663_name^,^CA_BX_00_1663_name^,^CA_BX_00_1663_name^,^CA_BX_00_1663_name^,^CA_BX_00_1663_name^
^CA_BX_00_1663_name^,^EmpireDay Special Lucky Box X11^,^CA_BX_00_1663_description^,^CA_BX_00_1663_description^,^CA_BX_00_1663_description^,^CA_BX_00_1663_description^,^CA_BX_00_1663_description^
^CA_BX_00_1663_description^,^In December I get a special lucky Box <Y_Y> You can use Ellun to re shuffle using Ellun </Y_Y> <Ui_y> Package components (2 types) </ui_y> <UI_G> X3 </ui_g>^,^CA_BX_00_1664_name^,^CA_BX_00_1664_name^,^CA_BX_00_1664_name^,^CA_BX_00_1664_name^,^CA_BX_00_1664_name^
^CA_BX_00_1664_name^,^EmpireDay Special Lucky Box X11^,^CA_BX_00_1664_description^,^CA_BX_00_1664_description^,^CA_BX_00_1664_description^,^CA_BX_00_1664_description^,^CA_BX_00_1664_description^
^CA_BX_00_1664_description^,^In December I get a special lucky Box <Y_Y> You can use Ellun to re shuffle using Ellun </Y_Y> <Ui_y> Package components (1 type) </ui_y> <UI_G>^,^CA_BX_00_1665_name^,^CA_BX_00_1665_name^,^CA_BX_00_1665_name^,^CA_BX_00_1665_name^,^CA_BX_00_1665_name^
^CA_BX_00_1665_name^,^Nopidi Gift II^,^CA_BX_00_1665_description^,^CA_BX_00_1665_description^,^CA_BX_00_1665_description^,^CA_BX_00_1665_description^,^CA_BX_00_1665_description^
^CA_BX_00_1665_description^,^Get Nopidi's Gift II <UI_Y> Package components (3 types) </ui_y> <UI_G> Advanced Drop Rate Regression (3 hours) X1 Crow's Ellun Leader X1 Auxiliary Booster (7th) X1 </ui_g>^,^CA_BX_00_1666_name^,^CA_BX_00_1666_name^,^CA_BX_00_1666_name^,^CA_BX_00_1666_name^,^CA_BX_00_1666_name^
^CA_BX_00_1666_name^,^Event Devil's Mask (30 days)^,^CA_BX_00_1666_description^,^CA_BX_00_1666_description^,^CA_BX_00_1666_description^,^CA_BX_00_1666_description^,^CA_BX_00_1666_description^
^CA_BX_00_1666_description^,^<O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <ui_y> Effect of weaRing </ui_y> <UI_G> All damage +30% all critical hit +10% reuse time 10% life power +15% </ui_g> <UI_Y> Package components (2 types)^,^CA_BX_00_1667_name^,^CA_BX_00_1667_name^,^CA_BX_00_1667_name^,^CA_BX_00_1667_name^,^CA_BX_00_1667_name^
^CA_BX_00_1667_name^,^Event Devil's Mask (30 days)^,^CA_BX_00_1667_description^,^CA_BX_00_1667_description^,^CA_BX_00_1667_description^,^CA_BX_00_1667_description^,^CA_BX_00_1667_description^
^CA_BX_00_1667_description^,^<O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <ui_y> Effect of weaRing </ui_y> <UI_G> All damage +30% all critical hits +10% reuse time 10% life power +15% </ui_g> <ui_y> Package components (1 type total)^,^CA_BX_00_1668_name^,^CA_BX_00_1668_name^,^CA_BX_00_1668_name^,^CA_BX_00_1668_name^,^CA_BX_00_1668_name^
^CA_BX_00_1668_name^,^(Legend) Izura Package of Dawn^,^CA_BX_00_1668_description^,^CA_BX_00_1668_description^,^CA_BX_00_1668_description^,^CA_BX_00_1668_description^,^CA_BX_00_1668_description^
^CA_BX_00_1668_description^,^(Legend) Izura Package is acquired <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (3 types) </ui_y> <Ui_g> 100 Box x1 pets: Dawn of Izura X1 EmpireDay Premium Coin X2 </ui_g>^,^CA_BX_00_1669_name^,^CA_BX_00_1669_name^,^CA_BX_00_1669_name^,^CA_BX_00_1669_name^,^CA_BX_00_1669_name^
^CA_BX_00_1669_name^,^(Legend) Izura Package of Dawn^,^CA_BX_00_1669_description^,^CA_BX_00_1669_description^,^CA_BX_00_1669_description^,^CA_BX_00_1669_description^,^CA_BX_00_1669_description^
^CA_BX_00_1669_description^,^(Legend) Izura Package is acquired <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <ui_y> Package components (2 types) </ui_y> <ui_g> 100 Box x1 pets: Dawn of Izura X1 </ui_g>^,^CA_BX_00_1670_name^,^CA_BX_00_1670_name^,^CA_BX_00_1670_name^,^CA_BX_00_1670_name^,^CA_BX_00_1670_name^
^CA_BX_00_1670_name^,^(Legend) Izura Package of Void^,^CA_BX_00_1670_description^,^CA_BX_00_1670_description^,^CA_BX_00_1670_description^,^CA_BX_00_1670_description^,^CA_BX_00_1670_description^
^CA_BX_00_1670_description^,^(Legend) Izura Package of Void <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (3 types) </ui_y> <Ui_g> 100 Box x1 pets: Void Izora X1 EmpireDay Premium Coin X2 </ui_g>^,^CA_BX_00_1671_name^,^CA_BX_00_1671_name^,^CA_BX_00_1671_name^,^CA_BX_00_1671_name^,^CA_BX_00_1671_name^
^CA_BX_00_1671_name^,^(Legend) Izura Package of Void^,^CA_BX_00_1671_description^,^CA_BX_00_1671_description^,^CA_BX_00_1671_description^,^CA_BX_00_1671_description^,^CA_BX_00_1671_description^
^CA_BX_00_1671_description^,^(Legend) Izura Package of Void <O_Y> You can purchase 5 times per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <ui_y> Package components (2 types) </ui_y> <ui_g> 100 Box x1 pets: Void Izura X1 </ui_g>^,^CA_BX_00_1672_name^,^CA_BX_00_1672_name^,^CA_BX_00_1672_name^,^CA_BX_00_1672_name^,^CA_BX_00_1672_name^
^CA_BX_00_1672_name^,^Special Ellun Package IV^,^CA_BX_00_1672_description^,^CA_BX_00_1672_description^,^CA_BX_00_1672_description^,^CA_BX_00_1672_description^,^CA_BX_00_1672_description^
^CA_BX_00_1672_description^,^80 elates tHat can be used every 24 hours 30 special Ellun Package <O_Y> accounts tHat can acquire a total of 2400 Elluns <O_Y> R_Y> <UI_Y> Package components (2 types)^,^CA_BX_00_1673_name^,^CA_BX_00_1673_name^,^CA_BX_00_1673_name^,^CA_BX_00_1673_name^,^CA_BX_00_1673_name^
^CA_BX_00_1673_name^,^Baellas' wisdom^,^CA_BX_00_1673_description^,^CA_BX_00_1673_description^,^CA_BX_00_1673_description^,^CA_BX_00_1673_description^,^CA_BX_00_1673_description^
^CA_BX_00_1673_description^,^Gain  wisdom of Baellas <O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <ui_y> Package components (2 types) </ui_y> Day Premium Coin X1 </ui_g>^,^CA_BX_00_1674_name^,^CA_BX_00_1674_name^,^CA_BX_00_1674_name^,^CA_BX_00_1674_name^,^CA_BX_00_1674_name^
^CA_BX_00_1674_name^,^Baellas' wisdom^,^CA_BX_00_1674_description^,^CA_BX_00_1674_description^,^CA_BX_00_1674_description^,^CA_BX_00_1674_description^,^CA_BX_00_1674_description^
^CA_BX_00_1674_description^,^Gain  wisdom of Baellas <UI_Y> Package components (1 type) </ui_y> <ui_g> Baellas' wisdom x1^,^CA_BX_00_1675_name^,^CA_BX_00_1675_name^,^CA_BX_00_1675_name^,^CA_BX_00_1675_name^,^CA_BX_00_1675_name^
^CA_BX_00_1675_name^,^Wisdom Booster All Pack^,^CA_BX_00_1675_description^,^CA_BX_00_1675_description^,^CA_BX_00_1675_description^,^CA_BX_00_1675_description^,^CA_BX_00_1675_description^
^CA_BX_00_1675_description^,^Get  Booster All Pack of Wisdom <O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <ui_y> Package components (6 types) </ui_y> <ui_g> booster (30 days) X1 Auxiliary Booster (30 Days) X1 Defense Booster (30 Days) X1 Premium Booster (30 Days)^,^CA_BX_00_1676_name^,^CA_BX_00_1676_name^,^CA_BX_00_1676_name^,^CA_BX_00_1676_name^,^CA_BX_00_1676_name^
^CA_BX_00_1676_name^,^Wisdom Booster All Pack^,^CA_BX_00_1676_description^,^CA_BX_00_1676_description^,^CA_BX_00_1676_description^,^CA_BX_00_1676_description^,^CA_BX_00_1676_description^
^CA_BX_00_1676_description^,^Get  Booster All Pack of Wisdom <O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (5 types) </ui_y> <UI_G> Booster X1 Auxiliary Booster (30 Days) X1 Defense Booster (30 Days) X1 Premium Booster (30 Days)^,^CA_BX_00_1677_name^,^CA_BX_00_1677_name^,^CA_BX_00_1677_name^,^CA_BX_00_1677_name^,^CA_BX_00_1677_name^
^CA_BX_00_1677_name^,^Container booster All Pack^,^CA_BX_00_1677_description^,^CA_BX_00_1677_description^,^CA_BX_00_1677_description^,^CA_BX_00_1677_description^,^CA_BX_00_1677_description^
^CA_BX_00_1677_description^,^Get  booster all pack of  container <O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (6 types) </ui_y> <ui_g> booster (30 days) X1 Auxiliary Booster (30 Days) X1 Defense Booster (30 Days) X1 Premium Booster (30 Days)^,^CA_BX_00_1678_name^,^CA_BX_00_1678_name^,^CA_BX_00_1678_name^,^CA_BX_00_1678_name^,^CA_BX_00_1678_name^
^CA_BX_00_1678_name^,^Container booster All Pack^,^CA_BX_00_1678_description^,^CA_BX_00_1678_description^,^CA_BX_00_1678_description^,^CA_BX_00_1678_description^,^CA_BX_00_1678_description^
^CA_BX_00_1678_description^,^Get  booster all pack of  container <O_Y> You can purchase once per account </oy> <r_y> When withdrawal of subscriptions it is impossible to repurchase </r_y> <UI_Y> Package components (5 types) </ui_y> <ui_g> booster (30 days) X1 Auxiliary Booster (30 Days) X1 Defense Booster (30 Days) X1 Premium Booster (30 Days)^,^CA_BX_00_1679_name^,^CA_BX_00_1679_name^,^CA_BX_00_1679_name^,^CA_BX_00_1679_name^,^CA_BX_00_1679_name^
^CA_BX_00_1679_name^,^Hero Fellows for Collection X3^,^CA_BX_00_1679_description^,^CA_BX_00_1679_description^,^CA_BX_00_1679_description^,^CA_BX_00_1679_description^,^CA_BX_00_1679_description^
^CA_BX_00_1679_description^,^Get a hero fellow order for  collection <UI_Y> Package components (1 type)^,^IT_BX_00_0939_name^,^IT_BX_00_0939_name^,^IT_BX_00_0939_name^,^IT_BX_00_0939_name^,^IT_BX_00_0939_name^
^IT_BX_00_0939_name^,^Pyrania X10^,^IT_BX_00_0939_description^,^IT_BX_00_0939_description^,^IT_BX_00_0939_description^,^IT_BX_00_0939_description^,^IT_BX_00_0939_description^
^IT_BX_00_0939_description^,^Get Pyrania <UI_Y> Package components (1 kind) </ui_y> <ui_g> Pirania X10^,^IT_BX_00_0940_name^,^IT_BX_00_0940_name^,^IT_BX_00_0940_name^,^IT_BX_00_0940_name^,^IT_BX_00_0940_name^
^IT_BX_00_0940_name^,^Energy of Transcendence X20^,^IT_BX_00_0940_description^,^IT_BX_00_0940_description^,^IT_BX_00_0940_description^,^IT_BX_00_0940_description^,^IT_BX_00_0940_description^
^IT_BX_00_0940_description^,^Get  energy of transcendence <UI_Y> Package components (1 type)^,^IT_BX_00_0941_name^,^IT_BX_00_0941_name^,^IT_BX_00_0941_name^,^IT_BX_00_0941_name^,^IT_BX_00_0941_name^
^IT_BX_00_0941_name^,^Energy of Transcendence X50^,^IT_BX_00_0941_description^,^IT_BX_00_0941_description^,^IT_BX_00_0941_description^,^IT_BX_00_0941_description^,^IT_BX_00_0941_description^
^IT_BX_00_0941_description^,^Get  energy of transcendence <UI_Y> Package components (1 type)^,^IT_BX_00_0942_name^,^IT_BX_00_0942_name^,^IT_BX_00_0942_name^,^IT_BX_00_0942_name^,^IT_BX_00_0942_name^
^IT_BX_00_0942_name^,^Energy of Transcendence X100^,^IT_BX_00_0942_description^,^IT_BX_00_0942_description^,^IT_BX_00_0942_description^,^IT_BX_00_0942_description^,^IT_BX_00_0942_description^
^IT_BX_00_0942_description^,^Get  energy of transcendence <UI_Y> Package components (1 type)^,^CA_BX_00_1680_name^,^CA_BX_00_1680_name^,^CA_BX_00_1680_name^,^CA_BX_00_1680_name^,^CA_BX_00_1680_name^
^CA_BX_00_1680_name^,^Mythical only tempered stone x5^,^CA_BX_00_1680_description^,^CA_BX_00_1680_description^,^CA_BX_00_1680_description^,^CA_BX_00_1680_description^,^CA_BX_00_1680_description^
^CA_BX_00_1680_description^,^I get a mythical reinforcement stone <UI_Y> Package components (1 type)^,^CA_BX_00_1681_name^,^CA_BX_00_1681_name^,^CA_BX_00_1681_name^,^CA_BX_00_1681_name^,^CA_BX_00_1681_name^
^CA_BX_00_1681_name^,^Ice Weapon costume (30 days)^,^CA_BX_00_1681_description^,^CA_BX_00_1681_description^,^CA_BX_00_1681_description^,^CA_BX_00_1681_description^,^CA_BX_00_1681_description^
^CA_BX_00_1681_description^,^<UI_Y> WeaRing effect </ui_y> <UI_G> All attack power +10% all critical hit +10% All critical hit +1200 damage is 3% chance to increase all attack power for 10 seconds </ui_g> <Ui_y> Package components (total 1 Bell) </ui_y> <ui_g> ice Weapon costume (30 days) X1 </ui_g>^,^CA_BX_00_1682_name^,^CA_BX_00_1682_name^,^CA_BX_00_1682_name^,^CA_BX_00_1682_name^,^CA_BX_00_1682_name^
^CA_BX_00_1682_name^,^Fashion model Package^,^CA_BX_00_1682_description^,^CA_BX_00_1682_description^,^CA_BX_00_1682_description^,^CA_BX_00_1682_description^,^CA_BX_00_1682_description^
^CA_BX_00_1682_description^,^Get a fashion model Package <UI_Y> Package components (2 types)^,^IT_BX_00_0943_name^,^IT_BX_00_0943_name^,^IT_BX_00_0943_name^,^IT_BX_00_0943_name^,^IT_BX_00_0943_name^
^IT_BX_00_0943_name^,^Guardian Heroes Box ?^,^IT_BX_00_0943_description^,^IT_BX_00_0943_description^,^IT_BX_00_0943_description^,^IT_BX_00_0943_description^,^IT_BX_00_0943_description^
^IT_BX_00_0943_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (7 types) </ui_y> <Ui_g> Fallen royalty x2 Mysterious cell X18 Zelnaris Souls X1 Zelnaris Soulstone X1 Cash Item Lucky Box I X1 Legendary Hope & Legend Lucky Box X1 Challenge Top x3 </ui_g>^,^IT_BX_00_0944_name^,^IT_BX_00_0944_name^,^IT_BX_00_0944_name^,^IT_BX_00_0944_name^,^IT_BX_00_0944_name^
^IT_BX_00_0944_name^,^Berserker Heroes Box ?^,^IT_BX_00_0944_description^,^IT_BX_00_0944_description^,^IT_BX_00_0944_description^,^IT_BX_00_0944_description^,^IT_BX_00_0944_description^
^IT_BX_00_0944_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (7 types) </ui_y> <Ui_g> Fallen royalty x2 Mysterious cell X18 Zelnaris Souls X1 Zelnaris Soulstone X1 Cash Item Lucky Box I X1 Legendary Hope & Legend Lucky Box X1 Challenge Top x3 </ui_g>^,^IT_BX_00_0945_name^,^IT_BX_00_0945_name^,^IT_BX_00_0945_name^,^IT_BX_00_0945_name^,^IT_BX_00_0945_name^
^IT_BX_00_0945_name^,^Heroes of Assassin ?^,^IT_BX_00_0945_description^,^IT_BX_00_0945_description^,^IT_BX_00_0945_description^,^IT_BX_00_0945_description^,^IT_BX_00_0945_description^
^IT_BX_00_0945_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (7 types) </ui_y> <Ui_g> Fallen royalty x2 Mysterious cell X18 Zelnaris Souls X1 Zelnaris Soulstone X1 Cash Item Lucky Box I X1 Legendary Hope & Legend Lucky Box X1 Challenge Top x3 </ui_g>^,^IT_BX_00_0946_name^,^IT_BX_00_0946_name^,^IT_BX_00_0946_name^,^IT_BX_00_0946_name^,^IT_BX_00_0946_name^
^IT_BX_00_0946_name^,^Wiz/Mag Heroes Box ?^,^IT_BX_00_0946_description^,^IT_BX_00_0946_description^,^IT_BX_00_0946_description^,^IT_BX_00_0946_description^,^IT_BX_00_0946_description^
^IT_BX_00_0946_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (7 types) </ui_y> <Ui_g> Fallen royalty x2 Mysterious cell X18 Zelnaris Souls X1 Zelnaris Soulstone X1 Cash Item Lucky Box I X1 Legendary Hope & Legend Lucky Box X1 Challenge Top x3 </ui_g>^,^IT_BX_00_0947_name^,^IT_BX_00_0947_name^,^IT_BX_00_0947_name^,^IT_BX_00_0947_name^,^IT_BX_00_0947_name^
^IT_BX_00_0947_name^,^Heroes of Priests ?^,^IT_BX_00_0947_description^,^IT_BX_00_0947_description^,^IT_BX_00_0947_description^,^IT_BX_00_0947_description^,^IT_BX_00_0947_description^
^IT_BX_00_0947_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (7 types) </ui_y> <Ui_g> Fallen royalty x2 Mysterious cell X18 Zelnaris Souls X1 Zelnaris Soulstone X1 Cash Item Lucky Box I X1 Legendary Hope & Legend Lucky Box X1 Challenge Top x3 </ui_g>^,^IT_BX_00_0948_name^,^IT_BX_00_0948_name^,^IT_BX_00_0948_name^,^IT_BX_00_0948_name^,^IT_BX_00_0948_name^
^IT_BX_00_0948_name^,^Ranger Heroes Box ?^,^IT_BX_00_0948_description^,^IT_BX_00_0948_description^,^IT_BX_00_0948_description^,^IT_BX_00_0948_description^,^IT_BX_00_0948_description^
^IT_BX_00_0948_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (7 types) </ui_y> <Ui_g> Fallen royalty x2 Mysterious cell X18 Zelnaris Souls X1 Zelnaris Soulstone X1 Cash Item Lucky Box I X1 Legendary Hope & Legend Lucky Box X1 Challenge Top x3 </ui_g>^,^IT_BX_00_0949_name^,^IT_BX_00_0949_name^,^IT_BX_00_0949_name^,^IT_BX_00_0949_name^,^IT_BX_00_0949_name^
^IT_BX_00_0949_name^,^Idol Heroes Box ?^,^IT_BX_00_0949_description^,^IT_BX_00_0949_description^,^IT_BX_00_0949_description^,^IT_BX_00_0949_description^,^IT_BX_00_0949_description^
^IT_BX_00_0949_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (7 types) </ui_y> <Ui_g> Fallen royalty x2 Mysterious cell X18 Zelnaris Souls X1 Zelnaris Soulstone X1 Cash Item Lucky Box I X1 Legendary Hope & Legend Lucky Box X1 Challenge Top x3 </ui_g>^,^IT_BX_00_0950_name^,^IT_BX_00_0950_name^,^IT_BX_00_0950_name^,^IT_BX_00_0950_name^,^IT_BX_00_0950_name^
^IT_BX_00_0950_name^,^Guardian Heroes Box ?^,^IT_BX_00_0950_description^,^IT_BX_00_0950_description^,^IT_BX_00_0950_description^,^IT_BX_00_0950_description^,^IT_BX_00_0950_description^
^IT_BX_00_0950_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (5 types) </ui_y> <Ui_g> Souls X1 Zelnaris Soul Stone X2 Cash Item Lucky Box I X1 Legendary Hope & Legendary Sculpture Lucky Box X1^,^IT_BX_00_0951_name^,^IT_BX_00_0951_name^,^IT_BX_00_0951_name^,^IT_BX_00_0951_name^,^IT_BX_00_0951_name^
^IT_BX_00_0951_name^,^Berserker Heroes Box ?^,^IT_BX_00_0951_description^,^IT_BX_00_0951_description^,^IT_BX_00_0951_description^,^IT_BX_00_0951_description^,^IT_BX_00_0951_description^
^IT_BX_00_0951_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (5 types) </ui_y> <Ui_g> Souls X1 Zelnaris Soul Stone X2 Cash Item Lucky Box I X1 Legendary Hope & Legendary Sculpture Lucky Box X1^,^IT_BX_00_0952_name^,^IT_BX_00_0952_name^,^IT_BX_00_0952_name^,^IT_BX_00_0952_name^,^IT_BX_00_0952_name^
^IT_BX_00_0952_name^,^Heroes of Assassin ?^,^IT_BX_00_0952_description^,^IT_BX_00_0952_description^,^IT_BX_00_0952_description^,^IT_BX_00_0952_description^,^IT_BX_00_0952_description^
^IT_BX_00_0952_description^,^A treasure chest obtained from an unknown tower <UI_Y> Components (5 types) </ui_y> <Ui_g> Souls X1 Zelnaris Soul Stone X2 Cash Item Lucky Box I X1 Legendary Hope & Legendary Sculpture Lucky Box X1^,^IT_BX_00_0953_name^,^IT_BX_00_0953_name^,^IT_BX_00_0953_name^,^IT_BX_00_0953_name^,^IT_BX_00_0953_name^
^IT_BX_00_0953_name^,^Wiz/Mag Heroes Box ?^,^IT_BX_00_0953_description^,^IT_BX_00_0953_description^,^IT_BX_00_0953_description^,^IT_BX_00_0953_description^,^IT_BX_00_0953_description^
