t_key,t_korean,t_jpn,t_chinese,t_enu
^ca_st_cm_0612_name^,^(Appearance) Crescent Moon Bear Pyjama^,^^,^^,^^
^ca_st_cm_0613_name^,^(Appearance) Pink Unicorn Pyjama^,^^,^^,^^
^ca_st_cm_0332_c_name^,^(Appearance) Stylish Leopard Bikini^,^^,^^,^^
^ev_st_cm_0157_c_name^,^(Appearance) Bright Blue Blossom Bikini^,^^,^^,^^
^ev_st_cm_0145_c_name^,^Roshi's Back Pet^,^^,^^,^^
^ev_st_cm_0164_c_name^,^Tamago Baby Seal^,^^,^^,^^
^ca_st_cm_0603_c_name^,^Aquavrios Mask^,^^,^^,^^
^ca_st_cm_0482_c_name^,^Stylish Sunglasses^,^^,^^,^^
^ca_st_cm_devil1_c_name^,^Winged Devil Headband^,^^,^^,^^
^ca_st_cm_devil2_c_name^,^Red Devil Horns^,^^,^^,^^
^ca_st_cm_devil3_c_name^,^Cute Devil's Horns^,^^,^^,^^
^ca_st_cm_knife_c_name^,^Stabbed Head^,^^,^^,^^
^ca_st_cm_franky_c_name^,^Frankendog Shoulderpet^,^^,^^,^^
^ca_st_cm_spirune_c_name^,^Spirune Mask^,^^,^^,^^
^ca_st_cm_0529_c_name^,^Skull Mask^,^^,^^,^^
^ca_st_cm_0531_c_name^,^White Demon Mask^,^^,^^,^^
^ca_st_cm_0532_c_name^,^Dark Demon Mask^,^^,^^,^^
^ca_st_cm_0538_c_name^,^Dark Horse Mask^,^^,^^,^^
^ca_st_cm_0539_c_name^,^Kitsune Mask^,^^,^^,^^
^ca_st_cm_0540_c_name^,^Dark Kitsune Mask^,^^,^^,^^
^CA_ST_CM_KURO2_name^,^True Kurodian's Wings^,^^,^^,^^
^CA_ST_COLDBLOOD_name^,^(Appearance) Bloodless Armor Costume^,^^,^^,^^
^CA_ST_BALOON_name^,^(Appearance) Toy Balloon Costume^,^^,^^,^^
^CA_ST_CM_0639_name^,^(Appearance) Hakana's Steampunk Outfit^,^^,^^,^^
^jp_tt_1_0_076_name^,^Special Title: WHat Is Eastern?^,^^,^^,^^
^jp_tt_1_0_076_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_077_name^,^Special Title: I Found An Easter Egg!^,^^,^^,^^
^jp_tt_1_0_077_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_078_name^,^Special Title: Found Another One!^,^^,^^,^^
^jp_tt_1_0_078_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_079_name^,^Special Title: Finding Even More Eggs!^,^^,^^,^^
^jp_tt_1_0_079_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_080_name^,^Special Title: Finding Eggs Blindfolded^,^^,^^,^^
^jp_tt_1_0_080_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_081_name^,^Special Title: Easter Rabbini Hunter^,^^,^^,^^
^jp_tt_1_0_081_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_082_name^,^Special Title: Give Me Your Easter Eggs!^,^^,^^,^^
^jp_tt_1_0_082_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_083_name^,^Special Title: I Love Easter!<3^,^^,^^,^^
^jp_tt_1_0_083_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_084_name^,^Special Title: Easter Enthusiast^,^^,^^,^^
^jp_tt_1_0_084_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_085_name^,^Special Title: Gotta Find 'Em All^,^^,^^,^^
^jp_tt_1_0_085_description^,^Title obtained duRing Divine Icarus' Easter event.^,^^,^^,^^
^jp_tt_1_0_091_name^,^Special Title: Dragon God Slayer^,^^,^^,^^
^jp_tt_1_0_091_description^,^Title obtained by cleaRing the Dragon God Hideout with S rank 100 times.^,^^,^^,^^
^ca_st_blosstork_name^,^Blossom Torkai Shoulder Pet^,^^,^^,^^
^ca_st_blosstork_description^,^Blossom Torkai as a Shoulder pet, watching over you at all times.<br>The familiar skin was <UI_G>designed by Nimue</UI_G>.^,^^,^^,^^
^ca_st_cm_devila_name^,^(Appearance) Little Black Devil Outfit^,^^,^^,^^
^ST_PVP_DIV_GD_1_name^,^Akeron's Supreme Ruler Weapon Skin (Guardian)^,^^,^^,^^
^ST_PVP_DIV_GD_1_description^,^A weapon skin, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_GD_2_name^,^(Appearance) Akeron's Supreme Ruler (Guardian)^,^^,^^,^^
^ST_PVP_DIV_GD_2_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_WR_1_name^,^Akeron's Supreme Ruler Weapon Skin (Berserker)^,^^,^^,^^
^ST_PVP_DIV_WR_1_description^,^A weapon skin, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_WR_2_name^,^(Appearance) Akeron's Supreme Ruler (Berserker)^,^^,^^,^^
^ST_PVP_DIV_WR_2_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_TF_1_name^,^Akeron's Supreme Ruler Weapon Skin (Assassin)^,^^,^^,^^
^ST_PVP_DIV_TF_1_description^,^A weapon skin, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_TF_2_name^,^(Appearance) Akeron's Supreme Ruler (Assassin)^,^^,^^,^^
^ST_PVP_DIV_TF_2_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_WZ_1_name^,^Akeron's Supreme Ruler Weapon Skin (Wizard/Magician)^,^^,^^,^^
^ST_PVP_DIV_WZ_1_description^,^A weapon skin, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_WZ_2_name^,^(Appearance) Akeron's Supreme Ruler (Wizard)^,^^,^^,^^
^ST_PVP_DIV_WZ_2_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_PR_1_name^,^Akeron's Supreme Ruler Weapon Skin (Priest)^,^^,^^,^^
^ST_PVP_DIV_PR_1_description^,^A weapon skin, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_PR_2_name^,^(Appearance) Akeron's Supreme Ruler (Priest)^,^^,^^,^^
^ST_PVP_DIV_PR_2_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_AC_1_name^,^Akeron's Supreme Ruler Weapon Skin (Ranger)^,^^,^^,^^
^ST_PVP_DIV_AC_1_description^,^A weapon skin, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_AC_2_name^,^(Appearance) Akeron's Supreme Ruler (Ranger)^,^^,^^,^^
^ST_PVP_DIV_AC_2_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_DO_1_name^,^Akeron's Supreme Ruler Weapon Skin (Idol)^,^^,^^,^^
^ST_PVP_DIV_DO_1_description^,^A weapon skin, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_DO_2_name^,^(Appearance) Akeron's Supreme Ruler (Idol)^,^^,^^,^^
^ST_PVP_DIV_DO_2_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_PVP_DIV_MG_1_name^,^(Appearance) Akeron's Supreme Ruler (Magician)^,^^,^^,^^
^ST_PVP_DIV_MG_1_description^,^An appearance, tHat proves your superiority in the underworld of Akeron.^,^^,^^,^^
^ST_Vanstorm_001_name^,^VanStorm's Personal Outfit^,^^,^^,^^
^ST_Vanstorm_001_Description^,^Awarded for countless hours of blood, sweat & Photoshop magic, tHat proves his superiority over the CryWankEngine.^,^^,^^,^^
^CA_ST_CM_Flame_b_name^,^Blue Flame Wings^,^^,^^,^^
^CA_ST_CM_Flame_g_name^,^Green Flame Wings^,^^,^^,^^
^ST_wp_ColdBlood_GD_name^,^(Skin) Divine Bloodless Sword^,^^,^^,^^
^ST_wp_ColdBlood_GD_description^,^A black-gold variant of the Bloodless weapon for your class.^,^^,^^,^^
^ST_wp_ColdBlood_WR_name^,^(Skin) Divine Bloodless Greatword^,^^,^^,^^
^ST_wp_ColdBlood_WR_description^,^A black-gold variant of the Bloodless weapon for your class.^,^^,^^,^^
^ST_wp_ColdBlood_TF_name^,^(Skin) Divine Bloodless Dagger^,^^,^^,^^
^ST_wp_ColdBlood_TF_description^,^A black-gold variant of the Bloodless weapon for your class.^,^^,^^,^^
^ST_wp_ColdBlood_WZ_name^,^(Skin) Divine Bloodless Staff^,^^,^^,^^
^ST_wp_ColdBlood_WZ_description^,^A black-gold variant of the Bloodless weapon for your class.^,^^,^^,^^
^ST_wp_ColdBlood_PR_name^,^(Skin) Divine Bloodless Scepter^,^^,^^,^^
^ST_wp_ColdBlood_PR_description^,^A black-gold variant of the Bloodless weapon for your class.^,^^,^^,^^
^ST_wp_ColdBlood_AC_name^,^(Skin) Divine Bloodless Shortbow^,^^,^^,^^
^ST_wp_ColdBlood_AC_description^,^A black-gold variant of the Bloodless weapon for your class.^,^^,^^,^^
^ST_wp_ColdBlood_DO_name^,^(Skin) Divine Bloodless Magic Wand^,^^,^^,^^
^ST_wp_ColdBlood_DO_description^,^A black-gold variant of the Bloodless weapon for your class.^,^^,^^,^^
^ST_wp_Divine_GD_name^,^(Skin) Awakened Divine Sword^,^^,^^,^^
^ST_wp_Divine_GD_description^,^A black-gold weapon skin matching the Awakened Divine Armor set design.^,^^,^^,^^
^ST_wp_Divine_WR_name^,^(Skin) Awakened Divine GreatSword^,^^,^^,^^
^ST_wp_Divine_WR_description^,^A black-gold weapon skin matching the Awakened Divine Armor set design.^,^^,^^,^^
^ST_wp_Divine_TF_name^,^(Skin) Awakened Divine Dagger^,^^,^^,^^
^ST_wp_Divine_TF_description^,^A black-gold weapon skin matching the Awakened Divine Armor set design.^,^^,^^,^^
^ST_wp_Divine_WZ_name^,^(Skin) Awakened Divine Staff^,^^,^^,^^
^ST_wp_Divine_WZ_description^,^A black-gold weapon skin matching the Awakened Divine Armor set design.^,^^,^^,^^
^ST_wp_Divine_PR_name^,^(Skin) Awakened Divine Scepter^,^^,^^,^^
^ST_wp_Divine_PR_description^,^A black-gold weapon skin matching the Awakened Divine Armor set design.^,^^,^^,^^
^ST_wp_Divine_AC_name^,^(Skin) Awakened Divine Shortbow^,^^,^^,^^
^ST_wp_Divine_AC_description^,^A black-gold weapon skin matching the Awakened Divine Armor set design.^,^^,^^,^^
^ST_wp_Divine_DO_name^,^(Skin) Awakened Divine Magic Wand^,^^,^^,^^
^ST_wp_Divine_DO_description^,^A black-gold weapon skin matching the Awakened Divine Armor set design.^,^^,^^,^^
^CA_ST_CM_0487_c_name^,^Divine Blue Halo^,^^,^^,^^
^CA_ST_CM_0488_c_name^,^Divine Golden Halo^,^^,^^,^^
