t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^N_02_0_0095_0201^,^Stop! I can't pass anymore!^,^止まれ！これ以上進んではならん！^,^N_02_0_0095_0202^,^N_02_0_0095_0202^,^N_02_0_0095_0202^,^N_02_0_0095_0202^
^N_02_0_0095_0202^,^For the glory of the Shinryong Knights!^,^神竜騎士団の栄光のために！^,^N_02_0_0095_0203^,^N_02_0_0095_0203^,^N_02_0_0095_0203^,^N_02_0_0095_0203^
^N_02_0_0095_0203^,^Glory to the kingdom of Hakanas!^,^ハカナス王国に栄光を！^,^N_02_0_0098_0101^,^N_02_0_0098_0101^,^N_02_0_0098_0101^,^N_02_0_0098_0101^
^N_02_0_0098_0101^,^Now there are a lot of good weapons! Look at it ~!^,^さあ、さあ、良い武器がたくさんあるよー！見てっておくれー！^,^N_02_0_0098_0102^,^N_02_0_0098_0102^,^N_02_0_0098_0102^,^N_02_0_0098_0102^
^N_02_0_0098_0102^,^There are weapons tHat will make you stronger!^,^あんたをもっと強くする武器がここにあるぜえ！^,^N_02_0_0111_0101^,^N_02_0_0111_0101^,^N_02_0_0111_0101^,^N_02_0_0111_0101^
^N_02_0_0111_0101^,^The surrounding is the wildlife of Cheonji It's a big deal a big deal^,^周りは野生動物だらけだな。大変だ、大変。^,^N_02_0_0111_0102^,^N_02_0_0111_0102^,^N_02_0_0111_0102^,^N_02_0_0111_0102^
^N_02_0_0111_0102^,^The airship was completely smashed Damn Bragi guys!^,^飛行船が完全に壊れた。くそっブラギ族め！^,^N_02_0_0111_0103^,^N_02_0_0111_0103^,^N_02_0_0111_0103^,^N_02_0_0111_0103^
^N_02_0_0111_0103^,^I felt ominous for some reason?Did you not follow?^,^何だか不吉な予感がすると思ったら…ついて来なかった方が良かったのかな？^,^N_02_0_0111_0201^,^N_02_0_0111_0201^,^N_02_0_0111_0201^,^N_02_0_0111_0201^
^N_02_0_0111_0201^,^Is there anything useful as a part?^,^部品に使えそうな物はないかな…^,^N_02_0_0111_0202^,^N_02_0_0111_0202^,^N_02_0_0111_0202^,^N_02_0_0111_0202^
^N_02_0_0111_0202^,^Lack of food how do you do it?^,^食料も足りないし、どうしよう。^,^N_02_0_0111_0203^,^N_02_0_0111_0203^,^N_02_0_0111_0203^,^N_02_0_0111_0203^
^N_02_0_0111_0203^,^Can I go home? Ugh^,^家に帰れるかな？ふぅ…^,^N_02_0_0219_0101^,^N_02_0_0219_0101^,^N_02_0_0219_0101^,^N_02_0_0219_0101^
^N_02_0_0219_0101^,^The airship is smashed^,^飛行船が破壊されるとは…くそっブラギ族め！^,^N_02_0_0219_0102^,^N_02_0_0219_0102^,^N_02_0_0219_0102^,^N_02_0_0219_0102^
^N_02_0_0219_0102^,^I'm ruined now?It's ruined!^,^私はもうだめだ…だめだ。^,^N_02_0_0219_0103^,^N_02_0_0219_0103^,^N_02_0_0219_0103^,^N_02_0_0219_0103^
^N_02_0_0219_0103^,^The airship tHat is more important than life is broken^,^命より大事な飛行船が破壊されるなんて…くそっ！^,^N_02_0_0221_0101^,^N_02_0_0221_0101^,^N_02_0_0221_0101^,^N_02_0_0221_0101^
^N_02_0_0221_0101^,^There are so many things to do ^,^やらなければならないことが多すぎる…^,^N_02_0_0221_0102^,^N_02_0_0221_0102^,^N_02_0_0221_0102^,^N_02_0_0221_0102^
^N_02_0_0221_0102^,^I will make the best Equipment!^,^最高の装備を作ってみせる！^,^N_02_0_0224_0101^,^N_02_0_0224_0101^,^N_02_0_0224_0101^,^N_02_0_0224_0101^
^N_02_0_0224_0101^,^Brazas are destroying the forest I need your help^,^ブラギ族は森を破壊しています。あなたの助けが必要です。^,^N_02_0_0246_0101^,^N_02_0_0246_0101^,^N_02_0_0246_0101^,^N_02_0_0246_0101^
^N_02_0_0246_0101^,^Uh  uh ^,^うう….^,^N_02_0_0246_0102^,^N_02_0_0246_0102^,^N_02_0_0246_0102^,^N_02_0_0246_0102^
^N_02_0_0246_0102^,^It's painful  someone gives me some water ^,^苦しい…誰か…み、水を…^,^N_02_0_0246_0103^,^N_02_0_0246_0103^,^N_02_0_0246_0103^,^N_02_0_0246_0103^
^N_02_0_0246_0103^,^W  where is here ^,^こ、ここはどこですか…^,^N_02_0_0247_0101^,^N_02_0_0247_0101^,^N_02_0_0247_0101^,^N_02_0_0247_0101^
^N_02_0_0247_0101^,^Getho's Chance ~^,^絶好のチャンスだよー！墜落記念大幅セール中～！早く来てみてください！^,^N_02_0_0247_0102^,^N_02_0_0247_0102^,^N_02_0_0247_0102^,^N_02_0_0247_0102^
^N_02_0_0247_0102^,^Come on and pick it up ~/It's full of things like me ~!^,^さあ～早く来て選んでみてください～！私のようにカワイイ商品がいっぱいいっぱいありますよ～！^,^N_02_0_0247_0201^,^N_02_0_0247_0201^,^N_02_0_0247_0201^,^N_02_0_0247_0201^
^N_02_0_0247_0201^,^Come here ~! The goods in our store are the best!^,^ここに来てみてください！私の商店の品は最高です！^,^N_02_0_0247_0301^,^N_02_0_0247_0301^,^N_02_0_0247_0301^,^N_02_0_0247_0301^
^N_02_0_0247_0301^,^Those who just want to pass there! You're not trying to fight the bragi without any preparation?^,^そこの道行く人！何の準備もせずにブラギ族と戦おうとしてませんか？役に立つ物がたくさんありますから見てください！^,^N_02_0_0247_0302^,^N_02_0_0247_0302^,^N_02_0_0247_0302^,^N_02_0_0247_0302^
^N_02_0_0247_0302^,^All necessities for survival here! If you put off the purchase I regret it!^,^生き残るための必需品が全部ここに！購入を見送ると後悔しますよ！^,^N_02_0_0257_0101^,^N_02_0_0257_0101^,^N_02_0_0257_0101^,^N_02_0_0257_0101^
^N_02_0_0257_0101^,^How long do you have to defend like this?^,^いつまで防戦一方でいればいいんだ！^,^N_02_0_0257_0102^,^N_02_0_0257_0102^,^N_02_0_0257_0102^,^N_02_0_0257_0102^
^N_02_0_0257_0102^,^Without the bragges everyone will come to this forest^,^ブラギ族さえいなければこの森にみんな遊びに来るのに…^,^N_02_0_0257_0103^,^N_02_0_0257_0103^,^N_02_0_0257_0103^,^N_02_0_0257_0103^
^N_02_0_0257_0103^,^It's a big deal because the food goes off and falls off ^,^食料がだんだん尽きて来てた…まずい…^,^N_02_0_0257_0201^,^N_02_0_0257_0201^,^N_02_0_0257_0201^,^N_02_0_0257_0201^
^N_02_0_0257_0201^,^Our store only handles the best things Ahem!^,^私の商店は最高の物のみ取り揃えています。えへん！^,^N_02_0_0257_0202^,^N_02_0_0257_0202^,^N_02_0_0257_0202^,^N_02_0_0257_0202^
^N_02_0_0257_0202^,^Now the view is free! But you can't go back with empty hands?^,^さあ、見物は無料！だけど手ぶらでは帰れないかもですよ？^,^N_02_0_0257_0301^,^N_02_0_0257_0301^,^N_02_0_0257_0301^,^N_02_0_0257_0301^
^N_02_0_0257_0301^,^Let's see this! This guy is still alive!^,^ほら、ここを見て！こいつまだ生きている！^,^N_02_0_0257_0302^,^N_02_0_0257_0302^,^N_02_0_0257_0302^,^N_02_0_0257_0302^
^N_02_0_0257_0302^,^Uh! This guy wriggles!^,^おお、こいつ、動いている！^,^N_02_0_0257_0401^,^N_02_0_0257_0401^,^N_02_0_0257_0401^,^N_02_0_0257_0401^
^N_02_0_0257_0401^,^Soon the barbecue is completed! Let's come and eat!^,^もうすぐバーベキューが完成する！早く食べよう！^,^N_02_0_0257_0501^,^N_02_0_0257_0501^,^N_02_0_0257_0501^,^N_02_0_0257_0501^
^N_02_0_0257_0501^,^Uh  smell of pig!^,^う…ブタ臭い！^,^N_02_0_0257_0502^,^N_02_0_0257_0502^,^N_02_0_0257_0502^,^N_02_0_0257_0502^
^N_02_0_0257_0502^,^The smell doesn't go away!^,^匂いが取れない！^,^N_02_1_0245_0101^,^N_02_1_0245_0101^,^N_02_1_0245_0101^,^N_02_1_0245_0101^
^N_02_1_0245_0101^,^Krung!^,^くるる！^,^N_02_1_0245_0201^,^N_02_1_0245_0201^,^N_02_1_0245_0201^,^N_02_1_0245_0201^
^N_02_1_0245_0201^,^Krung?Sniff^,^くるるん…くんくん。^,^N_03_0_0001_0101^,^N_03_0_0001_0101^,^N_03_0_0001_0101^,^N_03_0_0001_0101^
^N_03_0_0001_0101^,^die! Kr!^,^死ね！くるるる！^,^N_03_0_0001_0102^,^N_03_0_0001_0102^,^N_03_0_0001_0102^,^N_03_0_0001_0102^
^N_03_0_0001_0102^,^Uh! Your red flesh is beautiful! The smell of blood is more fragrant It's bad^,^君の赤い肉は美しい…血の匂いはさらに悩ましい…ぐるる。^,^N_03_0_0001_0201^,^N_03_0_0001_0201^,^N_03_0_0001_0201^,^N_03_0_0001_0201^
^N_03_0_0001_0201^,^Ah! I wanted to eat my mother's warm stew ^,^シチューが…食べたい…^,^N_03_0_0095_0000^,^N_03_0_0095_0000^,^N_03_0_0095_0000^,^N_03_0_0095_0000^
^N_03_0_0095_0000^,^For the glory of the kingdom of Hakanas! charge!^,^ハカナス王国の栄光のために！ 突撃！^,^N_03_0_0095_0001^,^N_03_0_0095_0001^,^N_03_0_0095_0001^,^N_03_0_0095_0001^
^N_03_0_0095_0001^,^charge! charge! Forward!^,^突撃、 突撃～！前へ進め！^,^N_03_0_0095_0002^,^N_03_0_0095_0002^,^N_03_0_0095_0002^,^N_03_0_0095_0002^
^N_03_0_0095_0002^,^For the king of the king !!^,^国王陛下のために！！^,^N_03_0_0095_0003^,^N_03_0_0095_0003^,^N_03_0_0095_0003^,^N_03_0_0095_0003^
^N_03_0_0095_0003^,^Uh  to these guys ^,^う…こんな奴らに…^,^N_03_0_0095_0004^,^N_03_0_0095_0004^,^N_03_0_0095_0004^,^N_03_0_0095_0004^
^N_03_0_0095_0004^,^Ugh  Division!^,^ううっ、悔しい！^,^N_03_0_0095_0005^,^N_03_0_0095_0005^,^N_03_0_0095_0005^,^N_03_0_0095_0005^
^N_03_0_0095_0005^,^omg! Please please^,^ぐは！あ…後を頼む。^,^N_03_0_0095_0006^,^N_03_0_0095_0006^,^N_03_0_0095_0006^,^N_03_0_0095_0006^
^N_03_0_0095_0006^,^These guys! Dare to say here^,^こいつら！ここをどこだと思って…。^,^N_03_0_0095_0007^,^N_03_0_0095_0007^,^N_03_0_0095_0007^,^N_03_0_0095_0007^
^N_03_0_0095_0007^,^Power assault! Let's show you the time!^,^全員突撃！見せしめにしてやれ！^,^N_03_0_0095_0008^,^N_03_0_0095_0008^,^N_03_0_0095_0008^,^N_03_0_0095_0008^
^N_03_0_0095_0008^,^Don't be scared!^,^恐れるな！^,^N_50_0_0002_0101^,^N_50_0_0002_0101^,^N_50_0_0002_0101^,^N_50_0_0002_0101^
^N_50_0_0002_0101^,^You were burned I'll treat you^,^火傷ですね。私が治療します。^,^N_50_0_0002_0102^,^N_50_0_0002_0102^,^N_50_0_0002_0102^,^N_50_0_0002_0102^
^N_50_0_0002_0102^,^Be careful not to burn hot flames^,^炎で火傷を負わないよう注意してください。^,^N_50_0_0002_0103^,^N_50_0_0002_0103^,^N_50_0_0002_0103^,^N_50_0_0002_0103^
^N_50_0_0002_0103^,^please wait for a moment I'll treat you^,^ちょっと待ってください。火傷を治療します。^,^N_50_0_0002_0104^,^N_50_0_0002_0104^,^N_50_0_0002_0104^,^N_50_0_0002_0104^
^N_50_0_0002_0104^,^I'll suppress my eyes for a while at the expense of my vitality!^,^私の生命力を消費して、一瞬でもラダンの目の魔力を抑制してみます！^,^N_02_0_0999_0101^,^N_02_0_0999_0101^,^N_02_0_0999_0101^,^N_02_0_0999_0101^
^N_02_0_0999_0101^,^It's energy again I will pay back this grace^,^オーラが出ました。この恩はきっとお返しします。^,^N_02_0_0999_0102^,^N_02_0_0999_0102^,^N_02_0_0999_0102^,^N_02_0_0999_0102^
^N_02_0_0999_0102^,^Huh?It's better thank you^,^ふぅ…一層よくなりました。ありがとうございます。^,^N_02_0_0999_0103^,^N_02_0_0999_0103^,^N_02_0_0999_0103^,^N_02_0_0999_0103^
^N_02_0_0999_0103^,^I thought it died like this Thank you^,^このまま死ぬかと思いました。ありがとうございます。^,^E_03_0_0694_0300^,^E_03_0_0694_0300^,^E_03_0_0694_0300^,^E_03_0_0694_0300^
^E_03_0_0694_0300^,^Give me everything! Especially carrots!^,^持ってる物全部見せるにゃ！特に人参にゃ！^,^E_03_0_0694_0301^,^E_03_0_0694_0301^,^E_03_0_0694_0301^,^E_03_0_0694_0301^
^E_03_0_0694_0301^,^Oh huh! It tastes wheat Why are you planting these things?^,^
ぺっぺっぺにゃ。小麦はまずいにゃ。なんでこんなの育ててるにゃ。^,^E_03_0_0694_0302^,^E_03_0_0694_0302^,^E_03_0_0694_0302^,^E_03_0_0694_0302^
^E_03_0_0694_0302^,^I'm hungry! Wu I'm annoyed!^,^お腹空いたにゃ。だんだん腹立ってきたにゃ！^,^E_03_0_0694_0400^,^E_03_0_0694_0400^,^E_03_0_0694_0400^,^E_03_0_0694_0400^
^E_03_0_0694_0400^,^Wu! I couldn't even eat carrots ^,^にゃにゃ！人参まだ食べかけにゃのに…^,^E_03_0_0694_0401^,^E_03_0_0694_0401^,^E_03_0_0694_0401^,^E_03_0_0694_0401^
^E_03_0_0694_0401^,^It's here! in vain^,^来なきゃ良かったにゃ…^,^E_03_0_0694_0402^,^E_03_0_0694_0402^,^E_03_0_0694_0402^,^E_03_0_0694_0402^
^E_03_0_0694_0402^,^Burdock  Is this young?^,^にゃにゃ！？^,^N_05_0_2005_0000^,^N_05_0_2005_0000^,^N_05_0_2005_0000^,^N_05_0_2005_0000^
^N_05_0_2005_0000^,^Now can you eat it a little now?^,^まだだ、まだ生焼けだ。じっくり焼かないと…^,^N_05_0_2005_0001^,^N_05_0_2005_0001^,^N_05_0_2005_0001^,^N_05_0_2005_0001^
^N_05_0_2005_0001^,^I'm going crazy to see you^,^料理は火加減が大事なんだ。^,^N_05_0_2000_0001^,^N_05_0_2000_0001^,^N_05_0_2000_0001^,^N_05_0_2000_0001^
^N_05_0_2000_0001^,^Are you still far away? I'm hungry^,^親父、まだかい？もう腹減って死にそうだよ。^,^N_05_0_2000_0002^,^N_05_0_2000_0002^,^N_05_0_2000_0002^,^N_05_0_2000_0002^
^N_05_0_2000_0002^,^I don't know how much I expected this day Uh ~ I want to eat quickly^,^お腹と背中がくっつきそうだ。いっそ生でもいいから早く！^,^N_05_0_2000_0003^,^N_05_0_2000_0003^,^N_05_0_2000_0003^,^N_05_0_2000_0003^
^N_05_0_2000_0003^,^Oh I want to eat too  Can't eat together?^,^あ、私も食べたい…一緒に食べてもいい？^,^N_05_0_5002_0000^,^N_05_0_5002_0000^,^N_05_0_5002_0000^,^N_05_0_5002_0000^
^N_05_0_5002_0000^,^I just one bite ^,^お父さん、それが済んだら次は買い物行って来て。^,^N_05_0_5002_0001^,^N_05_0_5002_0001^,^N_05_0_5002_0001^,^N_05_0_5002_0001^
^N_05_0_5002_0001^,^Looking at it only the mouth of the mouth is in my mouth ^,^それにしても美味しそうな匂い。^,^N_05_0_0001_0001^,^N_05_0_0001_0001^,^N_05_0_0001_0001^,^N_05_0_0001_0001^
^N_05_0_0001_0001^,^Is the chicken first or the egg first?^,^鶏が先か、卵が先か？^,^N_05_0_0001_0002^,^N_05_0_0001_0002^,^N_05_0_0001_0002^,^N_05_0_0001_0002^
^N_05_0_0001_0002^,^Is the branches shaken by the wind move the branches or the wind moves?^,^人は何故生きているのか？何の為に生まれるのか？^,^N_05_0_0001_0003^,^N_05_0_0001_0003^,^N_05_0_0001_0003^,^N_05_0_0001_0003^
^N_05_0_0001_0003^,^Why does the apple fall into the ground without rising to the sky?^,^我が生涯に一遍の悔いなしと言えるようになりたい…^,^N_05_0_2005_0002^,^N_05_0_2005_0002^,^N_05_0_2005_0002^,^N_05_0_2005_0002^
^N_05_0_2005_0002^,^16 years after the windmills have been managed ^,^風車を管理してきてもう16年…^,^N_05_0_2005_0003^,^N_05_0_2005_0003^,^N_05_0_2005_0003^,^N_05_0_2005_0003^
^N_05_0_2005_0003^,^I spent all my youth in the windmill management But I don't regret it^,^風車の管理に私の青春を捧げた。だけど後悔はしない。^,^N_05_0_0001_0004^,^N_05_0_0001_0004^,^N_05_0_0001_0004^,^N_05_0_0001_0004^
^N_05_0_0001_0004^,^Ha  She doesn't give me an eye once ^,^はあ… 私には目もくれない彼女…^,^N_05_0_0001_0005^,^N_05_0_0001_0005^,^N_05_0_0001_0005^,^N_05_0_0001_0005^
^N_05_0_0001_0005^,^She is attractive to do it ^,^彼女の高慢っぷりが魅力だ…^,^N_05_0_0001_0006^,^N_05_0_0001_0006^,^N_05_0_0001_0006^,^N_05_0_0001_0006^
^N_05_0_0001_0006^,^When will you look at me once ?^,^いつになったら私のことを見てくれるのだろう？^,^N_05_0_0002_0001^,^N_05_0_0002_0001^,^N_05_0_0002_0001^,^N_05_0_0002_0001^
^N_05_0_0002_0001^,^joy! I get to know pretty ^,^ふん！綺麗なのは知っている…^,^N_05_0_0002_0002^,^N_05_0_0002_0002^,^N_05_0_0002_0002^,^N_05_0_0002_0002^
^N_05_0_0002_0002^,^Didn't you see the good guys?^,^もてあそぼうとする奴の中でいい奴は見たことがない！^,^N_05_0_0001_0007^,^N_05_0_0001_0007^,^N_05_0_0001_0007^,^N_05_0_0001_0007^
^N_05_0_0001_0007^,^I'm a cold Hakanas man But will it be warm to my woman?^,^ハカナスの男性は冷たいと言うが私は女性にだけは優しいのさ^,^N_05_0_0001_0008^,^N_05_0_0001_0008^,^N_05_0_0001_0008^,^N_05_0_0001_0008^
^N_05_0_0001_0008^,^Someday I will be the best chef of Hakanas!^,^いつかは私も必ずハカナス最高の調理師になってみせる！^,^N_05_0_0001_0009^,^N_05_0_0001_0009^,^N_05_0_0001_0009^,^N_05_0_0001_0009^
^N_05_0_0001_0009^,^Can I be the best chef if I learn how to do it?^,^肉を焼いただけで称賛されるくらいの調理師になってみせる！^,^N_05_0_0002_0003^,^N_05_0_0002_0003^,^N_05_0_0002_0003^,^N_05_0_0002_0003^
^N_05_0_0002_0003^,^When do you turn this a lot?^,^はあ～ こんなにいっぱい…をいつ配り終わるやら…^,^N_05_0_2000_0004^,^N_05_0_2000_0004^,^N_05_0_2000_0004^,^N_05_0_2000_0004^
^N_05_0_2000_0004^,^Hmm  Who has a lot of money?^,^ふむ、誰がお金をたくさん持っているかな？^,^N_05_0_2000_0005^,^N_05_0_2000_0005^,^N_05_0_2000_0005^,^N_05_0_2000_0005^
^N_05_0_2000_0005^,^I'm going to steal this time and stop  maybe ^,^これが最後の一回だ…一回だけ盗んで足を洗うんだ…^,^N_05_0_0001_0010^,^N_05_0_0001_0010^,^N_05_0_0001_0010^,^N_05_0_0001_0010^
^N_05_0_0001_0010^,^Fellows have a variety of features^,^フェローはそれぞれ、様々な特徴があります。^,^N_05_0_0001_0011^,^N_05_0_0001_0011^,^N_05_0_0001_0011^,^N_05_0_0001_0011^
^N_05_0_0001_0011^,^It will be easier to fight to understand the characteristics of the fellows^,^フェローはそれぞれの特徴をよく把握した方が戦闘に有利です。^,^N_05_0_0001_0012^,^N_05_0_0001_0012^,^N_05_0_0001_0012^,^N_05_0_0001_0012^
^N_05_0_0001_0012^,^Battle without a fellow is like turning off a wheel without a wheel^,^フェローのいない戦闘は車輪のない車を引くのと同じです。^,^N_05_0_0001_0013^,^N_05_0_0001_0013^,^N_05_0_0001_0013^,^N_05_0_0001_0013^
^N_05_0_0001_0013^,^Strong military power is national power^,^強力な軍事力こそ国力だ。^,^N_05_0_0001_0014^,^N_05_0_0001_0014^,^N_05_0_0001_0014^,^N_05_0_0001_0014^
^N_05_0_0001_0014^,^FosteRing great talented people who are responsible for the defense of this country tHat's wHat I do^,^この国の防衛を担う立派な人材を養成すること、それが私の務めだ。^,^N_05_0_0002_0004^,^N_05_0_0002_0004^,^N_05_0_0002_0004^,^N_05_0_0002_0004^
^N_05_0_0002_0004^,^Hey assistants! If you can't do it right you should be out of the way!^,^おい、師範代！ちゃんとできない者は列から外せ！^,^N_05_0_0002_0005^,^N_05_0_0002_0005^,^N_05_0_0002_0005^,^N_05_0_0002_0005^
^N_05_0_0002_0005^,^Trainer there! Match the heat!^,^そこの訓練兵！列を乱すな！^,^N_05_0_0001_0015^,^N_05_0_0001_0015^,^N_05_0_0001_0015^,^N_05_0_0001_0015^
^N_05_0_0001_0015^,^Stare your target straight!^,^的をよく狙え！^,^N_05_0_0001_0016^,^N_05_0_0001_0016^,^N_05_0_0001_0016^,^N_05_0_0001_0016^
^N_05_0_0001_0016^,^After all it is designated as a unit and only one point ^,^やはり鶴翼の陣形で1か所に集中攻撃した方が…^,^N_05_0_0095_0001^,^N_05_0_0095_0001^,^N_05_0_0095_0001^,^N_05_0_0095_0001^
^N_05_0_0095_0001^,^Oh it's hard^,^やれやれ、疲れた。^,^N_05_0_0095_0002^,^N_05_0_0095_0002^,^N_05_0_0095_0002^,^N_05_0_0095_0002^
^N_05_0_0095_0002^,^I thought about it for a while and wHat is this hard ^,^ちょっと他のこと考えたてだけなのにこれは大変…^,^N_05_0_0095_0003^,^N_05_0_0095_0003^,^N_05_0_0095_0003^,^N_05_0_0095_0003^
^N_05_0_0095_0003^,^I can't even smoke because I'm out of this way^,^このように例から外されてはサボることもできないな…^,^N_05_0_0095_0004^,^N_05_0_0095_0004^,^N_05_0_0095_0004^,^N_05_0_0095_0004^
^N_05_0_0095_0004^,^Hexhexhex ~^,^ぜえぜえ…^,^N_05_0_0001_0017^,^N_05_0_0001_0017^,^N_05_0_0001_0017^,^N_05_0_0001_0017^
^N_05_0_0001_0017^,^I'm stupid A fool who only knows one ^,^君という魔法が俺の人生を変えてくれた。^,^N_05_0_0001_0018^,^N_05_0_0001_0018^,^N_05_0_0001_0018^,^N_05_0_0001_0018^
^N_05_0_0001_0018^,^I can't live without one minute and one second^,^君の事以外何も考えられなくなってしまった。^,^N_05_0_0001_0019^,^N_05_0_0001_0019^,^N_05_0_0001_0019^,^N_05_0_0001_0019^
^N_05_0_0001_0019^,^I can't live without oxygen^,^酸素無しで生きられたとしても君がいないと生きてはいけない。^,^N_05_0_0002_0006^,^N_05_0_0002_0006^,^N_05_0_0002_0006^,^N_05_0_0002_0006^
^N_05_0_0002_0006^,^Ah I don't know ~^,^嬉しいわ。私もあなたのことが好き…。^,^N_05_0_0002_0007^,^N_05_0_0002_0007^,^N_05_0_0002_0007^,^N_05_0_0002_0007^
^N_05_0_0002_0007^,^After all I only have it ~^,^やっぱりあなたしかいないわ。^,^N_05_0_0001_0020^,^N_05_0_0001_0020^,^N_05_0_0001_0020^,^N_05_0_0001_0020^
^N_05_0_0001_0020^,^Why abandon me and tHat poor guy ^,^何で私を振ってあんな貧乏人と…^,^N_05_0_0001_0021^,^N_05_0_0001_0021^,^N_05_0_0001_0021^,^N_05_0_0001_0021^
^N_05_0_0001_0021^,^Come back to me Babe ~^,^私の所に帰っておいで、ベイベー…^,^N_05_0_0001_0022^,^N_05_0_0001_0022^,^N_05_0_0001_0022^,^N_05_0_0001_0022^
^N_05_0_0001_0022^,^If you want to create a guild you can do it through me^,^ギルドは私を通じて結成できます。^,^N_05_0_0001_0023^,^N_05_0_0001_0023^,^N_05_0_0001_0023^,^N_05_0_0001_0023^
^N_05_0_0001_0023^,^If you want to express your own guild consult with me without hesitation^,^自分達だけのギルドを表現したいなら迷わずに私に相談してください。^,^N_05_0_0001_0024^,^N_05_0_0001_0024^,^N_05_0_0001_0024^,^N_05_0_0001_0024^
^N_05_0_0001_0024^,^I think the forces of each guild are getting bigger^,^各ギルドの勢力が徐々に拡大しているらしい。^,^N_05_0_0001_0025^,^N_05_0_0001_0025^,^N_05_0_0001_0025^,^N_05_0_0001_0025^
^N_05_0_0001_0025^,^With the advent of various guilds the existence of existing aristocrats may be dangerous^,^様々なギルドの登場で、貴族の存在が危ぶまれるかもしれない。^,^N_05_0_0002_0008^,^N_05_0_0002_0008^,^N_05_0_0002_0008^,^N_05_0_0002_0008^
^N_05_0_0002_0008^,^I think the interests of the nobles are on the guild^,^貴族たちの関心がギルドに向いているようです。^,^N_05_0_0002_0009^,^N_05_0_0002_0009^,^N_05_0_0002_0009^,^N_05_0_0002_0009^
^N_05_0_0002_0009^,^The activation of the guild will be a new vitality for this country^,^ギルドの活性化はこの国の新たな活力になるでしょう。^,^N_05_0_0001_0026^,^N_05_0_0001_0026^,^N_05_0_0001_0026^,^N_05_0_0001_0026^
^N_05_0_0001_0026^,^This is where Hakanas is the best book retention^,^ハカナス最高の図書保有量を自負しているのがここだ。^,^N_05_0_0001_0027^,^N_05_0_0001_0027^,^N_05_0_0001_0027^,^N_05_0_0001_0027^
^N_05_0_0001_0027^,^WHat kind of book do you want to see? There is no book without a book so let's look around slowly^,^どんな本が読みたいですか？何でも置いてあるからゆっくり見て回ってください。^,^N_05_0_0001_0028^,^N_05_0_0001_0028^,^N_05_0_0001_0028^,^N_05_0_0001_0028^
^N_05_0_0001_0028^,^It is my goal to make an absolute iron tHat can not be penetrated by any troops^,^どんなに大軍であったとしても突き破れない、難攻不落の城塞にすること。それが私の目標だ。^,^N_05_0_0001_0029^,^N_05_0_0001_0029^,^N_05_0_0001_0029^,^N_05_0_0001_0029^
^N_05_0_0001_0029^,^Even if it is called Saranttre even the Assassin of the wandeRing will not be seen^,^サラントと言えども国王陛下の影すら見れないはずだ。^,^N_05_0_0423_0000^,^N_05_0_0423_0000^,^N_05_0_0423_0000^,^N_05_0_0423_0000^
^N_05_0_0423_0000^,^You guys I always said tHat I always moved huh?^,^あんたたち、私はいつもきびきび動けと言ったでしょう？ん？^,^N_05_0_0423_0001^,^N_05_0_0423_0001^,^N_05_0_0423_0001^,^N_05_0_0423_0001^
^N_05_0_0423_0001^,^Even if I pretend and give me my eyes I have to be nice and understand and move ~ I don't have a sense ~^,^私の目つきだけでもちゃんと気付いて動かないと！そんなにセンスがなくてどうする！^,^N_05_0_0423_0002^,^N_05_0_0423_0002^,^N_05_0_0423_0002^,^N_05_0_0423_0002^
^N_05_0_0423_0002^,^It's the last time I warn you Just one more time  ?!^,^私がこのように警告するのも最後だ。もう一度こんなことが起きたら…ぎゅうっと！^,^N_05_0_0001_0030^,^N_05_0_0001_0030^,^N_05_0_0001_0030^,^N_05_0_0001_0030^
^N_05_0_0001_0030^,^(Heah  this guy's nagging )^,^(なんと…この小言…)^,^N_05_0_0001_0031^,^N_05_0_0001_0031^,^N_05_0_0001_0031^,^N_05_0_0001_0031^
^N_05_0_0001_0031^,^(You are good ~)^,^(余計なお世話)^,^N_05_0_0001_0032^,^N_05_0_0001_0032^,^N_05_0_0001_0032^,^N_05_0_0001_0032^
^N_05_0_0001_0032^,^(I think you should do well inside the castle )^,^(城内であなただけなら大丈夫なんだろうけど…)^,^N_05_0_0001_0033^,^N_05_0_0001_0033^,^N_05_0_0001_0033^,^N_05_0_0001_0033^
^N_05_0_0001_0033^,^I hope Elora's grace be together^,^女神エローラ様のご加護がいつも共にありますように…^,^N_05_0_0001_0034^,^N_05_0_0001_0034^,^N_05_0_0001_0034^,^N_05_0_0001_0034^
^N_05_0_0001_0034^,^It is no exaggeration to say tHat Hakanas today is today's Hakanas thanks to Ellora's favor^,^エローラ様の加護のおかげで今のハカナスがあると言っても過言ではありません。^,^N_05_0_0001_0036_01^,^N_05_0_0001_0036_01^,^N_05_0_0001_0036_01^,^N_05_0_0001_0036_01^
^N_05_0_0001_0036_01^,^WHat the interior of the castle is so Berserker  seems to have lost the road ^,^城内は何でこんなに広いのか…道に迷ったみたい…^,^N_05_0_0001_0036_02^,^N_05_0_0001_0036_02^,^N_05_0_0001_0036_02^,^N_05_0_0001_0036_02^
