t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^mosnakep01_Name^,^Poison^,^monivar1_Name^,^monivar1_Name^,^monivar1_Name^,^monivar1_Name^,^monivar1_Name^
^monivar1_Name^,^Caller^,^mopasit01_Name^,^mopasit01_Name^,^mopasit01_Name^,^mopasit01_Name^,^mopasit01_Name^
^mopasit01_Name^,^Resurrection^,^mobragiseld03_Name^,^mobragiseld03_Name^,^mobragiseld03_Name^,^mobragiseld03_Name^,^mobragiseld03_Name^
^mobragiseld03_Name^,^Sultan's anger^,^morashastone00_Name^,^morashastone00_Name^,^morashastone00_Name^,^morashastone00_Name^,^morashastone00_Name^
^morashastone00_Name^,^pain^,^arpoison03_Name^,^arpoison03_Name^,^arpoison03_Name^,^arpoison03_Name^,^arpoison03_Name^
^arpoison03_Name^,^Poison^,^modiebis00_Name^,^modiebis00_Name^,^modiebis00_Name^,^modiebis00_Name^,^modiebis00_Name^
^modiebis00_Name^,^Gravity^,^modiebis01_Name^,^modiebis01_Name^,^modiebis01_Name^,^modiebis01_Name^,^modiebis01_Name^
^modiebis01_Name^,^Crust^,^modiebis001_Name^,^modiebis001_Name^,^modiebis001_Name^,^modiebis001_Name^,^modiebis001_Name^
^modiebis001_Name^,^Crust^,^modiebis02_Name^,^modiebis02_Name^,^modiebis02_Name^,^modiebis02_Name^,^modiebis02_Name^
^modiebis02_Name^,^storm^,^modiebis03_Name^,^modiebis03_Name^,^modiebis03_Name^,^modiebis03_Name^,^modiebis03_Name^
^modiebis03_Name^,^whirl^,^modiebis003_Name^,^modiebis003_Name^,^modiebis003_Name^,^modiebis003_Name^,^modiebis003_Name^
^modiebis003_Name^,^whirl^,^modiebis04_Name^,^modiebis04_Name^,^modiebis04_Name^,^modiebis04_Name^,^modiebis04_Name^
^modiebis04_Name^,^Typhoon^,^modiebis05_Name^,^modiebis05_Name^,^modiebis05_Name^,^modiebis05_Name^,^modiebis05_Name^
^modiebis05_Name^,^earthquake^,^modiejera00_Name^,^modiejera00_Name^,^modiejera00_Name^,^modiejera00_Name^,^modiejera00_Name^
^modiejera00_Name^,^Death^,^modiejera000_Name^,^modiejera000_Name^,^modiejera000_Name^,^modiejera000_Name^,^modiejera000_Name^
^modiejera000_Name^,^Curse^,^modiejera03_Name^,^modiejera03_Name^,^modiejera03_Name^,^modiejera03_Name^,^modiejera03_Name^
^modiejera03_Name^,^Axle^,^modiejera04_Name^,^modiejera04_Name^,^modiejera04_Name^,^modiejera04_Name^,^modiejera04_Name^
^modiejera04_Name^,^Low^,^modiejera05_Name^,^modiejera05_Name^,^modiejera05_Name^,^modiejera05_Name^,^modiejera05_Name^
^modiejera05_Name^,^Hell gate^,^modiejera06_Name^,^modiejera06_Name^,^modiejera06_Name^,^modiejera06_Name^,^modiejera06_Name^
^modiejera06_Name^,^Post -energy^,^modiejera07_Name^,^modiejera07_Name^,^modiejera07_Name^,^modiejera07_Name^,^modiejera07_Name^
^modiejera07_Name^,^Caller^,^mose1_Name^,^mose1_Name^,^mose1_Name^,^mose1_Name^,^mose1_Name^
^mose1_Name^,^Rock arm destruction^,^mose01_Name^,^mose01_Name^,^mose01_Name^,^mose01_Name^,^mose01_Name^
^mose01_Name^,^Restoration of rock arm^,^mose2_Name^,^mose2_Name^,^mose2_Name^,^mose2_Name^,^mose2_Name^
^mose2_Name^,^Rock hand destruction^,^mose02_Name^,^mose02_Name^,^mose02_Name^,^mose02_Name^,^mose02_Name^
^mose02_Name^,^Rock hand recovery^,^mose3_Name^,^mose3_Name^,^mose3_Name^,^mose3_Name^,^mose3_Name^
^mose3_Name^,^Manstone destruction^,^mose03_Name^,^mose03_Name^,^mose03_Name^,^mose03_Name^,^mose03_Name^
^mose03_Name^,^Maseok recovery^,^moss1_Name^,^moss1_Name^,^moss1_Name^,^moss1_Name^,^moss1_Name^
^moss1_Name^,^Sanding^,^moss11_Name^,^moss11_Name^,^moss11_Name^,^moss11_Name^,^moss11_Name^
^moss11_Name^,^Sanding^,^moss2_Name^,^moss2_Name^,^moss2_Name^,^moss2_Name^,^moss2_Name^
^moss2_Name^,^Sand maternal retirement^,^moss22_Name^,^moss22_Name^,^moss22_Name^,^moss22_Name^,^moss22_Name^
^moss22_Name^,^Sand maternal retirement^,^moss3_Name^,^moss3_Name^,^moss3_Name^,^moss3_Name^,^moss3_Name^
^moss3_Name^,^sandstorm^,^moss44_Name^,^moss44_Name^,^moss44_Name^,^moss44_Name^,^moss44_Name^
^moss44_Name^,^sandstorm^,^moss5_Name^,^moss5_Name^,^moss5_Name^,^moss5_Name^,^moss5_Name^
^moss5_Name^,^Sand hell^,^moss55_Name^,^moss55_Name^,^moss55_Name^,^moss55_Name^,^moss55_Name^
^moss55_Name^,^Sand hell^,^moss555_Name^,^moss555_Name^,^moss555_Name^,^moss555_Name^,^moss555_Name^
^moss555_Name^,^Sand hell^,^moss6_Name^,^moss6_Name^,^moss6_Name^,^moss6_Name^,^moss6_Name^
^moss6_Name^,^Sand storm scatteRing^,^moss66_Name^,^moss66_Name^,^moss66_Name^,^moss66_Name^,^moss66_Name^
^moss66_Name^,^sandstorm^,^moss7_Name^,^moss7_Name^,^moss7_Name^,^moss7_Name^,^moss7_Name^
^moss7_Name^,^Pieces^,^moskalion04_Name^,^moskalion04_Name^,^moskalion04_Name^,^moskalion04_Name^,^moskalion04_Name^
^moskalion04_Name^,^Peel^,^moskal05_Name^,^moskal05_Name^,^moskal05_Name^,^moskal05_Name^,^moskal05_Name^
^moskal05_Name^,^Calling^,^moskal06_Name^,^moskal06_Name^,^moskal06_Name^,^moskal06_Name^,^moskal06_Name^
^moskal06_Name^,^Rotation^,^moskal066_Name^,^moskal066_Name^,^moskal066_Name^,^moskal066_Name^,^moskal066_Name^
^moskal066_Name^,^Rotation^,^moag1_Name^,^moag1_Name^,^moag1_Name^,^moag1_Name^,^moag1_Name^
^moag1_Name^,^Abyss^,^moag2_Name^,^moag2_Name^,^moag2_Name^,^moag2_Name^,^moag2_Name^
^moag2_Name^,^Abyss^,^moag3_Name^,^moag3_Name^,^moag3_Name^,^moag3_Name^,^moag3_Name^
^moag3_Name^,^Abyss^,^moalk1_Name^,^moalk1_Name^,^moalk1_Name^,^moalk1_Name^,^moalk1_Name^
^moalk1_Name^,^Weapon^,^moalk11_Name^,^moalk11_Name^,^moalk11_Name^,^moalk11_Name^,^moalk11_Name^
^moalk11_Name^,^Weapon^,^modiegar00_Name^,^modiegar00_Name^,^modiegar00_Name^,^modiegar00_Name^,^modiegar00_Name^
^modiegar00_Name^,^Shout^,^modiegar01_Name^,^modiegar01_Name^,^modiegar01_Name^,^modiegar01_Name^,^modiegar01_Name^
^modiegar01_Name^,^Anger^,^modiegar02_Name^,^modiegar02_Name^,^modiegar02_Name^,^modiegar02_Name^,^modiegar02_Name^
^modiegar02_Name^,^Nostalgia^,^moishzora001_Name^,^moishzora001_Name^,^moishzora001_Name^,^moishzora001_Name^,^moishzora001_Name^
^moishzora001_Name^,^Hatred^,^moishzora004_Name^,^moishzora004_Name^,^moishzora004_Name^,^moishzora004_Name^,^moishzora004_Name^
^moishzora004_Name^,^Hatred^,^moishzora005_Name^,^moishzora005_Name^,^moishzora005_Name^,^moishzora005_Name^,^moishzora005_Name^
^moishzora005_Name^,^distortion^,^moishzora007_Name^,^moishzora007_Name^,^moishzora007_Name^,^moishzora007_Name^,^moishzora007_Name^
^moishzora007_Name^,^Immortality^,^moishzora008_Name^,^moishzora008_Name^,^moishzora008_Name^,^moishzora008_Name^,^moishzora008_Name^
^moishzora008_Name^,^Spell^,^mohr4_Name^,^mohr4_Name^,^mohr4_Name^,^mohr4_Name^,^mohr4_Name^
^mohr4_Name^,^Blade^,^moimpsu01_Name^,^moimpsu01_Name^,^moimpsu01_Name^,^moimpsu01_Name^,^moimpsu01_Name^
^moimpsu01_Name^,^Restoration^,^moramashoo08_Name^,^moramashoo08_Name^,^moramashoo08_Name^,^moramashoo08_Name^,^moramashoo08_Name^
^moramashoo08_Name^,^Dark protection^,^moramashoo09_Name^,^moramashoo09_Name^,^moramashoo09_Name^,^moramashoo09_Name^,^moramashoo09_Name^
^moramashoo09_Name^,^Darkness^,^moramashoo001_Name^,^moramashoo001_Name^,^moramashoo001_Name^,^moramashoo001_Name^,^moramashoo001_Name^
^moramashoo001_Name^,^Dark arrow^,^moramashoo07_Name^,^moramashoo07_Name^,^moramashoo07_Name^,^moramashoo07_Name^,^moramashoo07_Name^
^moramashoo07_Name^,^Temptation of Darkness^,^mocregole01_Name^,^mocregole01_Name^,^mocregole01_Name^,^mocregole01_Name^,^mocregole01_Name^
^mocregole01_Name^,^Sinking^,^mocregole02_Name^,^mocregole02_Name^,^mocregole02_Name^,^mocregole02_Name^,^mocregole02_Name^
^mocregole02_Name^,^Spirituality^,^moankelionl06_Name^,^moankelionl06_Name^,^moankelionl06_Name^,^moankelionl06_Name^,^moankelionl06_Name^
^moankelionl06_Name^,^Ice arrow rain^,^morayarea001_Name^,^morayarea001_Name^,^morayarea001_Name^,^morayarea001_Name^,^morayarea001_Name^
^morayarea001_Name^,^Spirituality^,^morayarea002_Name^,^morayarea002_Name^,^morayarea002_Name^,^morayarea002_Name^,^morayarea002_Name^
^morayarea002_Name^,^Spirituality^,^mobomb01_Name^,^mobomb01_Name^,^mobomb01_Name^,^mobomb01_Name^,^mobomb01_Name^
^mobomb01_Name^,^Barrier^,^mobomb02_Name^,^mobomb02_Name^,^mobomb02_Name^,^mobomb02_Name^,^mobomb02_Name^
^mobomb02_Name^,^Izura's bomb^,^moishzora006_Name^,^moishzora006_Name^,^moishzora006_Name^,^moishzora006_Name^,^moishzora006_Name^
^moishzora006_Name^,^Boiling Hate^,^mopinion03_Name^,^mopinion03_Name^,^mopinion03_Name^,^mopinion03_Name^,^mopinion03_Name^
^mopinion03_Name^,^Forgetful^,^mopinion02_Name^,^mopinion02_Name^,^mopinion02_Name^,^mopinion02_Name^,^mopinion02_Name^
^mopinion02_Name^,^Pinion's cry^,^mojamirot01_Name^,^mojamirot01_Name^,^mojamirot01_Name^,^mojamirot01_Name^,^mojamirot01_Name^
^mojamirot01_Name^,^Tail^,^mojamirot00_Name^,^mojamirot00_Name^,^mojamirot00_Name^,^mojamirot00_Name^,^mojamirot00_Name^
^mojamirot00_Name^,^Crowd^,^mokalipos02_Name^,^mokalipos02_Name^,^mokalipos02_Name^,^mokalipos02_Name^,^mokalipos02_Name^
^mokalipos02_Name^,^Rear^,^mokalipos03_Name^,^mokalipos03_Name^,^mokalipos03_Name^,^mokalipos03_Name^,^mokalipos03_Name^
^mokalipos03_Name^,^Calip Force's power^,^moray001_name^,^moray001_name^,^moray001_name^,^moray001_name^,^moray001_name^
^moray001_name^,^Destruction^,^moray001_Description_1^,^moray001_Description_1^,^moray001_Description_1^,^moray001_Description_1^,^moray001_Description_1^
^moray001_Description_1^,^Destruction^,^moray002_name^,^moray002_name^,^moray002_name^,^moray002_name^,^moray002_name^
^moray002_name^,^Large -scale release^,^moray002_Description_1^,^moray002_Description_1^,^moray002_Description_1^,^moray002_Description_1^,^moray002_Description_1^
^moray002_Description_1^,^Large -scale release^,^moray003_name^,^moray003_name^,^moray003_name^,^moray003_name^,^moray003_name^
^moray003_name^,^Dangerous call^,^moray003_Description_1^,^moray003_Description_1^,^moray003_Description_1^,^moray003_Description_1^,^moray003_Description_1^
^moray003_Description_1^,^Dangerous call^,^monb1_name^,^monb1_name^,^monb1_name^,^monb1_name^,^monb1_name^
^monb1_name^,^Restraint^,^monb2_name^,^monb2_name^,^monb2_name^,^monb2_name^,^monb2_name^
^monb2_name^,^Lightning^,^monb3_name^,^monb3_name^,^monb3_name^,^monb3_name^,^monb3_name^
^monb3_name^,^Brilliance^,^monb4_name^,^monb4_name^,^monb4_name^,^monb4_name^,^monb4_name^
^monb4_name^,^Punishment^,^monb5_name^,^monb5_name^,^monb5_name^,^monb5_name^,^monb5_name^
^monb5_name^,^Lightning^,^monbso1_name^,^monbso1_name^,^monbso1_name^,^monbso1_name^,^monbso1_name^
^monbso1_name^,^Punishment^,^monbso2_name^,^monbso2_name^,^monbso2_name^,^monbso2_name^,^monbso2_name^
^monbso2_name^,^Punishment^,^monbso3_name^,^monbso3_name^,^monbso3_name^,^monbso3_name^,^monbso3_name^
^monbso3_name^,^Lightning^,^mobelt1_name^,^mobelt1_name^,^mobelt1_name^,^mobelt1_name^,^mobelt1_name^
^mobelt1_name^,^Furious^,^mobelt2_name^,^mobelt2_name^,^mobelt2_name^,^mobelt2_name^,^mobelt2_name^
^mobelt2_name^,^Shock wave^,^mobelt3_name^,^mobelt3_name^,^mobelt3_name^,^mobelt3_name^,^mobelt3_name^
^mobelt3_name^,^Shock bomb^,^mobelt4_name^,^mobelt4_name^,^mobelt4_name^,^mobelt4_name^,^mobelt4_name^
^mobelt4_name^,^Seal^,^mobelt5_name^,^mobelt5_name^,^mobelt5_name^,^mobelt5_name^,^mobelt5_name^
^mobelt5_name^,^Seal^,^mobelt5b_name^,^mobelt5b_name^,^mobelt5b_name^,^mobelt5b_name^,^mobelt5b_name^
^mobelt5b_name^,^Seal^,^mobelt5c_name^,^mobelt5c_name^,^mobelt5c_name^,^mobelt5c_name^,^mobelt5c_name^
^mobelt5c_name^,^Seal^,^mobeltso1_name^,^mobeltso1_name^,^mobeltso1_name^,^mobeltso1_name^,^mobeltso1_name^
^mobeltso1_name^,^Crystal's horsepower^,^mobelt7_name^,^mobelt7_name^,^mobelt7_name^,^mobelt7_name^,^mobelt7_name^
^mobelt7_name^,^Crystal's horsepower^,^moyorm1_name^,^moyorm1_name^,^moyorm1_name^,^moyorm1_name^,^moyorm1_name^
^moyorm1_name^,^Penetration^,^moyorm2_name^,^moyorm2_name^,^moyorm2_name^,^moyorm2_name^,^moyorm2_name^
^moyorm2_name^,^Confusion^,^moyorm22_name^,^moyorm22_name^,^moyorm22_name^,^moyorm22_name^,^moyorm22_name^
^moyorm22_name^,^Confusion^,^moyorm3_name^,^moyorm3_name^,^moyorm3_name^,^moyorm3_name^,^moyorm3_name^
^moyorm3_name^,^Half -moon^,^moyormi1_name^,^moyormi1_name^,^moyormi1_name^,^moyormi1_name^,^moyormi1_name^
^moyormi1_name^,^Penetration^,^moyormi2_name^,^moyormi2_name^,^moyormi2_name^,^moyormi2_name^,^moyormi2_name^
^moyormi2_name^,^Confusion^,^mogyorm1_name^,^mogyorm1_name^,^mogyorm1_name^,^mogyorm1_name^,^mogyorm1_name^
^mogyorm1_name^,^Chaos^,^mogyorm2_name^,^mogyorm2_name^,^mogyorm2_name^,^mogyorm2_name^,^mogyorm2_name^
^mogyorm2_name^,^Chaos^,^mogyorm3_name^,^mogyorm3_name^,^mogyorm3_name^,^mogyorm3_name^,^mogyorm3_name^
^mogyorm3_name^,^Chaos^,^mogyorm4_name^,^mogyorm4_name^,^mogyorm4_name^,^mogyorm4_name^,^mogyorm4_name^
^mogyorm4_name^,^Chaos^,^mogyorm5_name^,^mogyorm5_name^,^mogyorm5_name^,^mogyorm5_name^,^mogyorm5_name^
^mogyorm5_name^,^Seed^,^mogyorm6_name^,^mogyorm6_name^,^mogyorm6_name^,^mogyorm6_name^,^mogyorm6_name^
^mogyorm6_name^,^rupture^,^mogyormf1_name^,^mogyormf1_name^,^mogyormf1_name^,^mogyormf1_name^,^mogyormf1_name^
^mogyormf1_name^,^Chaos^,^mogyormf2_name^,^mogyormf2_name^,^mogyormf2_name^,^mogyormf2_name^,^mogyormf2_name^
^mogyormf2_name^,^Chaos^,^mogolheal01_name^,^mogolheal01_name^,^mogolheal01_name^,^mogolheal01_name^,^mogolheal01_name^
^mogolheal01_name^,^Golem reinforcement^,^mogolheal00_name^,^mogolheal00_name^,^mogolheal00_name^,^mogolheal00_name^,^mogolheal00_name^
^mogolheal00_name^,^Summoning awareness^,^mogolheal02_name^,^mogolheal02_name^,^mogolheal02_name^,^mogolheal02_name^,^mogolheal02_name^
^mogolheal02_name^,^Darkness^,^morenan01_name^,^morenan01_name^,^morenan01_name^,^morenan01_name^,^morenan01_name^
^morenan01_name^,^Reversal^,^morenan03_name^,^morenan03_name^,^morenan03_name^,^morenan03_name^,^morenan03_name^
^morenan03_name^,^Ure storm^,^morenan04_name^,^morenan04_name^,^morenan04_name^,^morenan04_name^,^morenan04_name^
^morenan04_name^,^Memory loss^,^morenan05_name^,^morenan05_name^,^morenan05_name^,^morenan05_name^,^morenan05_name^
^morenan05_name^,^Lamp^,^mocelf00_name^,^mocelf00_name^,^mocelf00_name^,^mocelf00_name^,^mocelf00_name^
^mocelf00_name^,^Tie up^,^mocelf01_name^,^mocelf01_name^,^mocelf01_name^,^mocelf01_name^,^mocelf01_name^
^mocelf01_name^,^Golem healing^,^morocs01_name^,^morocs01_name^,^morocs01_name^,^morocs01_name^,^morocs01_name^
^morocs01_name^,^daze^,^morocs03_name^,^morocs03_name^,^morocs03_name^,^morocs03_name^,^morocs03_name^
^morocs03_name^,^Sacrifice^,^morocs04_name^,^morocs04_name^,^morocs04_name^,^morocs04_name^,^morocs04_name^
^morocs04_name^,^Confusion^,^morocs05_name^,^morocs05_name^,^morocs05_name^,^morocs05_name^,^morocs05_name^
^morocs05_name^,^Land order^,^mocelfa00_name^,^mocelfa00_name^,^mocelfa00_name^,^mocelfa00_name^,^mocelfa00_name^
^mocelfa00_name^,^Rogue^,^mocelfa01_name^,^mocelfa01_name^,^mocelfa01_name^,^mocelfa01_name^,^mocelfa01_name^
^mocelfa01_name^,^White rage^,^mocelfa02_name^,^mocelfa02_name^,^mocelfa02_name^,^mocelfa02_name^,^mocelfa02_name^
^mocelfa02_name^,^Flash bomb^,^mocelfsh01_name^,^mocelfsh01_name^,^mocelfsh01_name^,^mocelfsh01_name^,^mocelfsh01_name^
^mocelfsh01_name^,^patience^,^mocelfg01_name^,^mocelfg01_name^,^mocelfg01_name^,^mocelfg01_name^,^mocelfg01_name^
^mocelfg01_name^,^Shield^,^mocelfex01_name^,^mocelfex01_name^,^mocelfex01_name^,^mocelfex01_name^,^mocelfex01_name^
^mocelfex01_name^,^Stab^,^mocelfr00_name^,^mocelfr00_name^,^mocelfr00_name^,^mocelfr00_name^,^mocelfr00_name^
^mocelfr00_name^,^Leopard^,^mocelfe00_name^,^mocelfe00_name^,^mocelfe00_name^,^mocelfe00_name^,^mocelfe00_name^
^mocelfe00_name^,^Stab^,^modemus00_name^,^modemus00_name^,^modemus00_name^,^modemus00_name^,^modemus00_name^
^modemus00_name^,^Fear^,^modemus01_name^,^modemus01_name^,^modemus01_name^,^modemus01_name^,^modemus01_name^
^modemus01_name^,^Regeneration^,^mopoisoni00_name^,^mopoisoni00_name^,^mopoisoni00_name^,^mopoisoni00_name^,^mopoisoni00_name^
^mopoisoni00_name^,^Corruption^,^itco_poisonb_name^,^itco_poisonb_name^,^itco_poisonb_name^,^itco_poisonb_name^,^itco_poisonb_name^
^itco_poisonb_name^,^Vice^,^morenana01_name^,^morenana01_name^,^morenana01_name^,^morenana01_name^,^morenana01_name^
^morenana01_name^,^Ignition^,^morocs004_name^,^morocs004_name^,^morocs004_name^,^morocs004_name^,^morocs004_name^
^morocs004_name^,^Confusion^,^morenan02_name^,^morenan02_name^,^morenan02_name^,^morenan02_name^,^morenan02_name^
^morenan02_name^,^Fullness^,^mozomb01_name^,^mozomb01_name^,^mozomb01_name^,^mozomb01_name^,^mozomb01_name^
^mozomb01_name^,^denial^,^mozomb00_name^,^mozomb00_name^,^mozomb00_name^,^mozomb00_name^,^mozomb00_name^
^mozomb00_name^,^Sinsehantan^,^mosploop00_name^,^mosploop00_name^,^mosploop00_name^,^mosploop00_name^,^mosploop00_name^
^mosploop00_name^,^Come play with me^,^mosploop01_name^,^mosploop01_name^,^mosploop01_name^,^mosploop01_name^,^mosploop01_name^
^mosploop01_name^,^hide and seek^,^areaacid_name^,^areaacid_name^,^areaacid_name^,^areaacid_name^,^areaacid_name^
^areaacid_name^,^Corrosion^,^moelftower00_name^,^moelftower00_name^,^moelftower00_name^,^moelftower00_name^,^moelftower00_name^
^moelftower00_name^,^Chaos^,^mobarios0_name^,^mobarios0_name^,^mobarios0_name^,^mobarios0_name^,^mobarios0_name^
^mobarios0_name^,^Bluff^,^molookon00_name^,^molookon00_name^,^molookon00_name^,^molookon00_name^,^molookon00_name^
^molookon00_name^,^onlooking^,^mobgeat0_name^,^mobgeat0_name^,^mobgeat0_name^,^mobgeat0_name^,^mobgeat0_name^
^mobgeat0_name^,^Protein^,^moveil1_name^,^moveil1_name^,^moveil1_name^,^moveil1_name^,^moveil1_name^
^moveil1_name^,^Abyss Aura^,^moveil2_name^,^moveil2_name^,^moveil2_name^,^moveil2_name^,^moveil2_name^
^moveil2_name^,^Abyss Aura^,^modvat0_name^,^modvat0_name^,^modvat0_name^,^modvat0_name^,^modvat0_name^
^modvat0_name^,^Planting^,^modvheal0_name^,^modvheal0_name^,^modvheal0_name^,^modvheal0_name^,^modvheal0_name^
^modvheal0_name^,^I shed tears^,^mosandw0_name^,^mosandw0_name^,^mosandw0_name^,^mosandw0_name^,^mosandw0_name^
^mosandw0_name^,^Sandy fog^,^mosandw2_name^,^mosandw2_name^,^mosandw2_name^,^mosandw2_name^,^mosandw2_name^
^mosandw2_name^,^Sand hell^,^mosandw5_name^,^mosandw5_name^,^mosandw5_name^,^mosandw5_name^,^mosandw5_name^
^mosandw5_name^,^snap^,^mosnowm0_name^,^mosnowm0_name^,^mosnowm0_name^,^mosnowm0_name^,^mosnowm0_name^
^mosnowm0_name^,^Snow bomb^,^mosnowm1_name^,^mosnowm1_name^,^mosnowm1_name^,^mosnowm1_name^,^mosnowm1_name^
^mosnowm1_name^,^Warm hug^,^mosheep0_name^,^mosheep0_name^,^mosheep0_name^,^mosheep0_name^,^mosheep0_name^
^mosheep0_name^,^Can you be a little quiet?^,^morenit00_name^,^morenit00_name^,^morenit00_name^,^morenit00_name^,^morenit00_name^
^morenit00_name^,^Provocation^,^moboomgo1_name^,^moboomgo1_name^,^moboomgo1_name^,^moboomgo1_name^,^moboomgo1_name^
^moboomgo1_name^,^Landing^,^moumbul0_name^,^moumbul0_name^,^moumbul0_name^,^moumbul0_name^,^moumbul0_name^
^moumbul0_name^,^Evasion of responsibility^,^itco_throwbomb_Name^,^itco_throwbomb_Name^,^itco_throwbomb_Name^,^itco_throwbomb_Name^,^itco_throwbomb_Name^
^itco_throwbomb_Name^,^Light Elf Bomb^,^mojeje0_Name^,^mojeje0_Name^,^mojeje0_Name^,^mojeje0_Name^,^mojeje0_Name^
^mojeje0_Name^,^Kid^,^mosandw4_Name^,^mosandw4_Name^,^mosandw4_Name^,^mosandw4_Name^,^mosandw4_Name^
^mosandw4_Name^,^Sandstone^,^mobgboom0_Name^,^mobgboom0_Name^,^mobgboom0_Name^,^mobgboom0_Name^,^mobgboom0_Name^
^mobgboom0_Name^,^Protein^,^moradan001_Name^,^moradan001_Name^,^moradan001_Name^,^moradan001_Name^,^moradan001_Name^
^moradan001_Name^,^Ring's temptation^,^moyatajr0_Name^,^moyatajr0_Name^,^moyatajr0_Name^,^moyatajr0_Name^,^moyatajr0_Name^
^moyatajr0_Name^,^Summoning the heavenly district^,^moghoul0_Name^,^moghoul0_Name^,^moghoul0_Name^,^moghoul0_Name^,^moghoul0_Name^
^moghoul0_Name^,^Curse^,^monight0_Name^,^monight0_Name^,^monight0_Name^,^monight0_Name^,^monight0_Name^
^monight0_Name^,^Overtime report^,^mogabug0_Name^,^mogabug0_Name^,^mogabug0_Name^,^mogabug0_Name^,^mogabug0_Name^
^mogabug0_Name^,^bug^,^mobism1_Name^,^mobism1_Name^,^mobism1_Name^,^mobism1_Name^,^mobism1_Name^
^mobism1_Name^,^2 years later^,^mojeras1_Name^,^mojeras1_Name^,^mojeras1_Name^,^mojeras1_Name^,^mojeras1_Name^
^mojeras1_Name^,^Consciousness^,^mocoont1_Name^,^mocoont1_Name^,^mocoont1_Name^,^mocoont1_Name^,^mocoont1_Name^
^mocoont1_Name^,^avalanche^,^moldra0_Name^,^moldra0_Name^,^moldra0_Name^,^moldra0_Name^,^moldra0_Name^
^moldra0_Name^,^Huest Face^,^momom0_Name^,^momom0_Name^,^momom0_Name^,^momom0_Name^,^momom0_Name^
^momom0_Name^,^Parent^,^moraim0_Name^,^moraim0_Name^,^moraim0_Name^,^moraim0_Name^,^moraim0_Name^
^moraim0_Name^,^Nature^,^moelsa0_Name^,^moelsa0_Name^,^moelsa0_Name^,^moelsa0_Name^,^moelsa0_Name^
^moelsa0_Name^,^Ice arrow^,^moyatalight0_Name^,^moyatalight0_Name^,^moyatalight0_Name^,^moyatalight0_Name^,^moyatalight0_Name^
^moyatalight0_Name^,^Discharge^,^modiear0_Name^,^modiear0_Name^,^modiear0_Name^,^modiear0_Name^,^modiear0_Name^
^modiear0_Name^,^The cry of the dead^,^monecro0_Name^,^monecro0_Name^,^monecro0_Name^,^monecro0_Name^,^monecro0_Name^
^monecro0_Name^,^Alteration^,^mocomrt1_Name^,^mocomrt1_Name^,^mocomrt1_Name^,^mocomrt1_Name^,^mocomrt1_Name^
^mocomrt1_Name^,^Mysterious energy^,^mortb1_Name^,^mortb1_Name^,^mortb1_Name^,^mortb1_Name^,^mortb1_Name^
^mortb1_Name^,^carrot^,^mortb2_Name^,^mortb2_Name^,^mortb2_Name^,^mortb2_Name^,^mortb2_Name^
^mortb2_Name^,^Carrot bomb^,^mortb3_Name^,^mortb3_Name^,^mortb3_Name^,^mortb3_Name^,^mortb3_Name^
^mortb3_Name^,^Pumpkin bomb^,^morenit1_Name^,^morenit1_Name^,^morenit1_Name^,^morenit1_Name^,^morenit1_Name^
^morenit1_Name^,^Anger^,^momonk0_Name^,^momonk0_Name^,^momonk0_Name^,^momonk0_Name^,^momonk0_Name^
^momonk0_Name^,^Hydro pump^,^momonk1_Name^,^momonk1_Name^,^momonk1_Name^,^momonk1_Name^,^momonk1_Name^
^momonk1_Name^,^Sea storm^,^moicego1_Name^,^moicego1_Name^,^moicego1_Name^,^moicego1_Name^,^moicego1_Name^
^moicego1_Name^,^Fragment^,^moicbom1_Name^,^moicbom1_Name^,^moicbom1_Name^,^moicbom1_Name^,^moicbom1_Name^
^moicbom1_Name^,^Ice^,^moronw1_Name^,^moronw1_Name^,^moronw1_Name^,^moronw1_Name^,^moronw1_Name^
^moronw1_Name^,^cold wave^,^moronw2_Name^,^moronw2_Name^,^moronw2_Name^,^moronw2_Name^,^moronw2_Name^
^moronw2_Name^,^cold wave^,^mohema1_Name^,^mohema1_Name^,^mohema1_Name^,^mohema1_Name^,^mohema1_Name^
^mohema1_Name^,^Poison^,^mocoont2_Name^,^mocoont2_Name^,^mocoont2_Name^,^mocoont2_Name^,^mocoont2_Name^
^mocoont2_Name^,^Cold sound^,^mocoont3_Name^,^mocoont3_Name^,^mocoont3_Name^,^mocoont3_Name^,^mocoont3_Name^
^mocoont3_Name^,^uppercut^,^mocoont4_Name^,^mocoont4_Name^,^mocoont4_Name^,^mocoont4_Name^,^mocoont4_Name^
^mocoont4_Name^,^Sludge^,^mocoont5_Name^,^mocoont5_Name^,^mocoont5_Name^,^mocoont5_Name^,^mocoont5_Name^
^mocoont5_Name^,^Chiller^,^mopegasus01_Name^,^mopegasus01_Name^,^mopegasus01_Name^,^mopegasus01_Name^,^mopegasus01_Name^
^mopegasus01_Name^,^Red Moon Nightmare^,^mopegasus02_Name^,^mopegasus02_Name^,^mopegasus02_Name^,^mopegasus02_Name^,^mopegasus02_Name^
^mopegasus02_Name^,^Night power^,^moforg1_Name^,^moforg1_Name^,^moforg1_Name^,^moforg1_Name^,^moforg1_Name^
