t_key,t_eng,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^wz_meteorshower_buff_1_name^,^화염운석^,^^,^^,^Inferno Meteor^,^^,^^
^meteorlink_buff_1_name^,^화염운석링크^,^^,^^,^Inferno Meteor Link^,^^,^^
^wz_fireexplosion_buff_1_name^,^화염폭발^,^^,^^,^Incendiary Explosion^,^^,^^
^tf_leather_buff_1_name^,^가죽 착용^,^^,^^,^Equip Leather^,^^,^^
^tf_sprigbreak_buff_1_name^,^가지 꺾기^,^^,^^,^Thorn Kick^,^^,^^
^tf_sprigtread_buff_1_name^,^가지 밟기^,^^,^^,^Ankle Breaker^,^^,^^
^tf_sprigtread2_buff_1_name^,^가지 밟기(링크)^,^^,^^,^Ankle Breaker (Link)^,^^,^^
^tf_sprigcut_buff_1_name^,^가지 베기^,^^,^^,^SpRing Slash^,^^,^^
^tf_sprigcut2_buff_1_name^,^가지 베기2^,^^,^^,^SpRing Slash 2^,^^,^^
^tf_sprigcut3_buff_1_name^,^가지 베기3^,^^,^^,^SpRing Slash 3^,^^,^^
^tf_backdash_buff_1_name^,^간격벌리기^,^^,^^,^Breathing Room^,^^,^^
^tf_backdash2_buff_1_name^,^간격벌리기2^,^^,^^,^Breathing Room 2^,^^,^^
^tf_frontdash_buff_1_name^,^간격좁히기^,^^,^^,^Gap Closer^,^^,^^
^tf_frontdash2_buff_1_name^,^간격좁히기2^,^^,^^,^Gap Closer 2^,^^,^^
^tf_Assassinextinction_buff_1_name^,^기절 상태^,^^,^^,^Stun^,^^,^^
^tf_deepstab_buff_1_name^,^명중률 감소^,^^,^^,^Decreased Accuracy^,^^,^^
^tf_leafcut_buff_1_name^,^낙엽가르기^,^^,^^,^Swirling Leaves^,^^,^^
^tf_leafsmash_buff_1_name^,^낙엽떨구기^,^^,^^,^Falling Leaves^,^^,^^
^tf_Dagger_buff_1_name^,^단검 착용^,^^,^^,^Equip Dagger^,^^,^^
^tf_throwDagger_air_buff_1_name^,^단도 던지기(공중)^,^^,^^,^Dagger Toss (Aerial)^,^^,^^
^tf_throwDagger2_air_buff_1_name^,^단도 던지기(공중)2^,^^,^^,^Dagger Toss (Aerial) 2^,^^,^^
^tf_throwDagger3_air_buff_1_name^,^단도 던지기(공중)3^,^^,^^,^Dagger Toss (Aerial) 3^,^^,^^
^tf_throwDagger4_air_buff_1_name^,^단도 던지기(공중)4^,^^,^^,^Dagger Toss (Aerial) 4^,^^,^^
^tf_throwDagger_buff_1_name^,^단도 던지기(지상)^,^^,^^,^Dagger Toss (Ground)^,^^,^^
^tf_throwDagger2_buff_1_name^,^단도 던지기(지상)2^,^^,^^,^Dagger Toss (Ground) 2^,^^,^^
^tf_Daggermake_buff_1_name^,^단도 만들기^,^^,^^,^Make Dagger^,^^,^^
^tf_crescentcut_buff_1_name^,^경직 상태^,^^,^^,^Dazed^,^^,^^
^tf_crescentcut2_buff_1_name^,^경직 상태^,^^,^^,^Dazed^,^^,^^
^tf_crescentcut3_buff_1_name^,^경직 상태^,^^,^^,^Dazed^,^^,^^
^tf_crescentcut4_buff_1_name^,^경직 상태^,^^,^^,^Dazed^,^^,^^
^tf_crescentcut5_buff_1_name^,^경직 상태^,^^,^^,^Dazed^,^^,^^
^tf_scissorskick_buff_1_name^,^반달차기^,^^,^^,^Crescent Kick^,^^,^^
^critical_link_buff_1_name^,^상처 내기^,^^,^^,^Deep Wound^,^^,^^
^tf_backcritical_buff_1_name^,^서늘한 뒷덜미^,^^,^^,^Chilling Assassin^,^^,^^
^tf_pour_buff_1_name^,^쇄도^,^^,^^,^Chain Pull^,^^,^^
^tf_tpamp_buff_1_name^,^스태미너 수급^,^^,^^,^Endless Endurance^,^^,^^
^tf_2comboslash_buff_1_name^,^신체 베기^,^^,^^,^Flash Cut^,^^,^^
^tf_duel_buff_1_name^,^쌍수 착용^,^^,^^,^Equip Daggers^,^^,^^
^tf_sidestepr_buff_1_name^,^오른쪽 횡이동^,^^,^^,^Right Sidestep^,^^,^^
^tf_sidestepl_buff_1_name^,^왼쪽 횡이동^,^^,^^,^Left Sidestep^,^^,^^
^tf_doublejump_buff_1_name^,^이단점프^,^^,^^,^Double Jump^,^^,^^
^tf_mirrorimage_buff_1_name^,^잔상^,^^,^^,^Afterimage^,^^,^^
^tf_sprint_buff_1_name^,^전력 질주^,^^,^^,^Dash^,^^,^^
^critical_scratch_buff_1_name^,^출혈^,^^,^^,^Hemorrhaging^,^^,^^
^tf_naturalability_buff_1_name^,^타고난움직임^,^^,^^,^Fleet Step^,^^,^^
^tf_nalink_buff_1_name^,^타고난움직임링크^,^^,^^,^Fleet Step Link^,^^,^^
^tf_normalattack_buff_1_name^,^평타^,^^,^^,^Basic Attack^,^^,^^
^gd_Swordforce_buff_1_name^,^검기^,^^,^^,^Justice Force^,^^,^^
^gd_Swordforce2_buff_1_name^,^검기2^,^^,^^,^Justice Force 2^,^^,^^
^gd_hack_buff_1_name^,^난도질^,^^,^^,^Dominant Virtue^,^^,^^
^gd_hack2_buff_1_name^,^난도질2^,^^,^^,^Dominant Virtue 2^,^^,^^
^gd_hack3_buff_1_name^,^난도질3^,^^,^^,^Dominant Virtue 3^,^^,^^
^gd_hack4_buff_1_name^,^난도질4^,^^,^^,^Dominant Virtue 4^,^^,^^
^gd_hack5_buff_1_name^,^난도질5^,^^,^^,^Dominant Virtue 5^,^^,^^
^gd_hack6_buff_1_name^,^난도질6^,^^,^^,^Dominant Virtue 6^,^^,^^
^gd_strongatklink_buff_1_name^,^넘어트리기^,^^,^^,^Shutdown^,^^,^^
^gd_deepstab_buff_1_name^,^방어구 분쇄^,^^,^^,^Pulverize Armor^,^^,^^
^gd_wpbroken_buff_1_name^,^무기 손상^,^^,^^,^Notched Shield^,^^,^^
^gd_wpbrokenlink_buff_1_name^,^무기 손상^,^^,^^,^Notched Shield^,^^,^^
^gd_throwweapon_buff_1_name^,^무기던지기^,^^,^^,^Weapon Toss^,^^,^^
^gd_footattack_buff_1_name^,^발차기^,^^,^^,^Kick^,^^,^^
^gd_defstance_buff_1_name^,^방어 자세^,^^,^^,^Defensive Stance^,^^,^^
^gd_defen_crash_buff_1_name^,^방어구 손상^,^^,^^,^Rend Armor^,^^,^^
^gd_defenllink_buff_1_name^,^추가 효과: 방어구가르기^,^^,^^,^Rend Armor^,^^,^^
^gd_blessofdefense_buff_1_name^,^방어의 축복^,^^,^^,^Pledge of Duty^,^^,^^
^gd_Shieldpush_buff_1_name^,^경직 상태^,^^,^^,^Dazed^,^^,^^
^gd_Shieldsmash_buff_1_name^,^방패 치기^,^^,^^,^Shield Smite^,^^,^^
^gd_stun_link_buff_1_name^,^광역 스턴^,^^,^^,^Area Stun^,^^,^^
^gd_stun_condition_buff_1_name^,^스턴 상태^,^^,^^,^Unquestionable^,^^,^^
^gd_holystiff_buff_1_name^,^신성한 경직^,^^,^^,^StaggeRing Will^,^^,^^
^gd_holyweb_buff_1_name^,^신성한 그물^,^^,^^,^Hakain's Grasp^,^^,^^
^gd_drawing_buff_1_name^,^신성한 부름^,^^,^^,^Binding Summons^,^^,^^
^gd_holychain_buff_1_name^,^신성한 사슬^,^^,^^,^Bonds of Law^,^^,^^
^gd_doubleslash_buff_1_name^,^연속 베기^,^^,^^,^Justice Slash^,^^,^^
^gd_doubleslash2_buff_1_name^,^연속 베기2^,^^,^^,^Justice Slash 2^,^^,^^
^gd_strongatk_buff_1_name^,^올려 치기^,^^,^^,^Rising Truth^,^^,^^
^gd_blessofcombat_buff_1_name^,^전투의 축복^,^^,^^,^Pledge of Power^,^^,^^
^gd_upperatt_buff_1_name^,^제압의 기술^,^^,^^,^Prevailing Blow^,^^,^^
^gd_blessofint_buff_1_name^,^지능의 축복^,^^,^^,^Pledge of Brilliance^,^^,^^
^gd_normalattack_buff_1_name^,^평타^,^^,^^,^Basic Attack^,^^,^^
^gd_holyShield_buff_1_name^,^홀리 쉴드^,^^,^^,^Holy Shield^,^^,^^
^gd_sacrifice_buff_1_name^,^희생^,^^,^^,^Dutiful Sacrifice^,^^,^^
^moinvincible01_buff_1_name^,^무적^,^^,^^,^Invincible^,^^,^^
^wz_burn_link_buff_1_name^,^타오름^,^^,^^,^Ablaze^,^^,^^
^wz_flare_buff_1_name^,^살아난 불씨^,^^,^^,^Burning Embers^,^^,^^
^wz_fireharpooncl_buff_1_name^,^화염작살루프^,^^,^^,^Fire Harpoon Loop^,^^,^^
^wz_fireharpooncm_buff_1_name^,^화염작살맥스^,^^,^^,^Fire Harpoon Max^,^^,^^
^wz_fireharpooncs_buff_1_name^,^화염작살챠지^,^^,^^,^Fire Harpoon Charge^,^^,^^
^wz_fireharpooncslink_buff_1_name^,^열기 I^,^^,^^,^Heat I^,^^,^^
^wz_fireharpooncmlink_buff_1_name^,^열기 II^,^^,^^,^Heat II^,^^,^^
^wz_icegimlet_buff_1_name^,^이동속도 감소^,^^,^^,^Decrease Move Speed^,^^,^^
^wz_cold_link_buff_1_name^,^한기^,^^,^^,^Chill^,^^,^^
^wz_cold_link_buff_1_name_description_1^,^이동속도 30% 감소^,^^,^^,^Decrease Move Speed 30%^,^^,^^
^wz_freezing_buff_1_name^,^빙결^,^^,^^,^Frozen^,^^,^^
^wz_twinkle_buff_1_name^,^빛무리^,^^,^^,^Overloaded^,^^,^^
^wz_writhe_buff_1_name^,^고통의 희열^,^^,^^,^Dark Ecstasy^,^^,^^
^wz_writhe_party_buff_1_name^,^고통의 희열^,^^,^^,^Dark Ecstasy^,^^,^^
^wz_writhe_gsparty_buff_1_name^,^고통의 희열^,^^,^^,^Dark Ecstasy^,^^,^^
^wz_twinkle_party_buff_1_name^,^빛무리^,^^,^^,^Overloaded^,^^,^^
^wz_pain_buff_1_name^,^고통^,^^,^^,^Pain^,^^,^^
^mobigraytarget01_buff_1_name^,^전류 폭격^,^^,^^,^[Current Bombardment]^,^^,^^
^mobigraytarget01_buff_1_description_1^,^즈메우가 당신을 LOCK ON 하였습니다^,^^,^^,^Jumawu Lock On^,^^,^^
^sitdown_buff_1_name^,^휴식^,^^,^^,^Rest^,^^,^^
^sitdown_buff_1_description_1^,^회복속도 증가^,^^,^^,^Increase Recovery Speed^,^^,^^
^wr_newbies_buff_1_name^,^여신의 가호^,^^,^^,^Goddess's Blessing^,^^,^^
^wr_newbies_buff_1_description_1^,^사망 시 부활후유증에 걸리지 않는다^,^^,^^,^Don't suffer Dire Wounds after dying.^,^^,^^
^pr_newbies_buff_1_name^,^여신의 가호^,^^,^^,^Goddess's Blessing^,^^,^^
^pr_newbies_buff_1_description_1^,^사망 시 부활후유증에 걸리지 않는다^,^^,^^,^Don't suffer Dire Wounds after dying.^,^^,^^
^tf_newbies_buff_1_name^,^여신의 가호^,^^,^^,^Goddess's Blessing^,^^,^^
^tf_newbies_buff_1_description_1^,^사망 시 부활후유증에 걸리지 않는다^,^^,^^,^Don't suffer Dire Wounds after dying.^,^^,^^
^wz_newbies_buff_1_name^,^여신의 가호^,^^,^^,^Goddess's Blessing^,^^,^^
^wz_newbies_buff_1_description_1^,^사망 시 부활후유증에 걸리지 않는다^,^^,^^,^Don't suffer Dire Wounds after dying.^,^^,^^
^gd_newbies_buff_1_name^,^여신의 가호^,^^,^^,^Goddess's Blessing^,^^,^^
^gd_newbies_buff_1_description_1^,^사망 시 부활후유증에 걸리지 않는다^,^^,^^,^Don't suffer Dire Wounds after dying.^,^^,^^
^ac_newbies_buff_1_name^,^여신의 가호^,^^,^^,^Goddess's Blessing^,^^,^^
^ac_newbies_buff_1_description_1^,^사망 시 부활후유증에 걸리지 않는다^,^^,^^,^Don't suffer Dire Wounds after dying.^,^^,^^
^mocrow09_buff_1_name^,^크로우의 축복^,^^,^^,^Crow's Blessing^,^^,^^
^mocrow09_buff_1_description_1^,^크로우의 축복으로 HP 회복량이 증가한다^,^^,^^,^Crow's blessing grants increased health regen.^,^^,^^
^mobragibrave07_buff_2_name^,^어지러움^,^^,^^,^Dizzy^,^^,^^
^mobragibrave07_buff_2_description_1^,^너무 빨리 돌아 어지러움 상태에 빠졌습니다^,^^,^^,^Dizzy from spinning too quickly.^,^^,^^
^eloralight03_buff_1_name^,^엘로라의 강한 축복^,^^,^^,^Ellora's Greater Blessing^,^^,^^
^eloralight03_buff_1_description_1^,^엘로라의 강한 축복으로 이동속도가 170% 빨라집니다

 - 탑승 해제 시 버프가 해제 됩니다^,^^,^^,^Increases move speed by 170%.

Effect ends when you dismount.^,^^,^^
^eloralight02_buff_1_name^,^엘로라의 축복^,^^,^^,^Righteous Authority: Blessing^,^^,^^
^eloralight02_buff_1_description_1^,^엘로라의 축복으로 이동속도가 140% 빨라집니다

 - 탑승 해제 시 버프가 해제 됩니다^,^^,^^,^Increases move speed by 140%.

Effect ends when you dismount.^,^^,^^
^jelnalight02_buff_1_name^,^젤나리스의 강한 저주^,^^,^^,^Zelnaris's Greater Curse^,^^,^^
^jelnalight02_buff_1_description_1^,^젤나리스의 강한 저주로으로 이동속도가 50% 느려집니다^,^^,^^,^Decreases move speed by 50%.^,^^,^^
^jelnalight01_buff_1_name^,^젤나리스의 저주^,^^,^^,^Zelnaris's Curse^,^^,^^
^jelnalight01_buff_1_description_1^,^젤나리스의 저주로으로 이동속도가 30% 느려집니다^,^^,^^,^Decreases move speed by 30%.^,^^,^^
^moreactresist00_buff_1_name^,^저항^,^^,^^,^Resistance^,^^,^^
^moreactresist00_buff_1_description_1^,^리액션에 30% 확률로 저항합니다.^,^^,^^,^30% chance to resist status effects.^,^^,^^
^moreactresist50_buff_1_name^,^저항^,^^,^^,^Resistance^,^^,^^
^moreactresist50_buff_1_description_1^,^리액션에 50% 확률로 저항합니다.^,^^,^^,^50% chance to resist status effects.^,^^,^^
^moreactresist70_buff_1_name^,^저항^,^^,^^,^Resistance^,^^,^^
^moreactresist70_buff_1_description_1^,^리액션에 70% 확률로 저항합니다.^,^^,^^,^70% chance to resist status effects.^,^^,^^
^mobigray03_buff_1_name^,^전기 자기장^,^^,^^,^Electromagnetic Field^,^^,^^
^mobigray03_buff_1_description_1^,^몸 전체에 강력한 자기장이 흐르고 있어 후방 공격에 대한 강한 내성을 가지며 주변의 적에게 지속적인 피해를 줍니다.^,^^,^^,^A powerful magnetic field protects from attacks from behind and inflicts damage over time on nearby enemies.^,^^,^^
^mobodyimmu_buff_1_name^,^강렬한 저항^,^^,^^,^Perfect Stability^,^^,^^
^mobodyimmu_buff_1_description_1^,^모든 리액션에 면역된 상태입니다^,^^,^^,^Immune to all status effects.^,^^,^^
^moyatavigor01_buff_1_name^,^감전^,^^,^^,^Shock^,^^,^^
^moyatavigor01_buff_1_description_1^,^천상의 기운으로 인해 몸 전체가 감전되어 피해를 입습니다.^,^^,^^,^Shocked and taking damage.^,^^,^^
^moyatavigor02_buff_1_name^,^번개 보호막^,^^,^^,^Thunder Shield^,^^,^^
^moyatavigor02_buff_1_description_1^,^몸 전체에 강력한 번개 기운이 흐르고 있습니다^,^^,^^,^Powerful lightning flows through the body.^,^^,^^
^moyataskyenergy01_buff_1_name^,^강력한 천상의 기운^,^^,^^,^Powerful Astronomical Energy^,^^,^^
^moyataskyenergy01_buff_1_description_1^,^강력한 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in powerful energy.^,^^,^^
^moyataskyenergy02_buff_1_name^,^약화된 천상의 기운^,^^,^^,^Weakened Astronomical Energy^,^^,^^
^moyataskyenergy02_buff_1_description_1^,^약화된 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in weakened energy.^,^^,^^
^moyataskyenergy03_buff_1_name^,^미약한 천상의 기운^,^^,^^,^Powerless Astronomical Energy^,^^,^^
^moyataskyenergy03_buff_1_description_1^,^미약한 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in powerless energy.^,^^,^^
^moyataskyenergy04_buff_1_name^,^제압^,^^,^^,^Destabilized^,^^,^^
^moyataskyenergy04_buff_1_description_1^,^몸을 감싸던 기운이 사라졌습니다.^,^^,^^,^Shielding energy has dissipated.^,^^,^^
^moyataskyenergy05_buff_1_name^,^강력한 천상의 기운^,^^,^^,^Powerful Astronomical Energy^,^^,^^
^moyataskyenergy05_buff_1_description_1^,^강력한 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in powerful energy.^,^^,^^
^moearthvigor01_buff_1_name^,^대지의 기운^,^^,^^,^Earthen Might^,^^,^^
^moearthvigor01_buff_1_description_1^,^대지의 기운으로 몸 전체를 보호하고 있어 근처에 다가갈 경우 피해를 입습니다.^,^^,^^,^Protected by earth energy. Nearby targets take damage.^,^^,^^
^moearthvigor02_buff_1_name^,^대지의 보호막^,^^,^^,^Earth Barrier^,^^,^^
^moearthvigor02_buff_1_description_1^,^몸 전체에 강력한 대지의 기운이 흐르고 있습니다.^,^^,^^,^Powerful earth energy flows through you.^,^^,^^
^moev1_buff_1_name^,^대지의 기운^,^^,^^,^Earthen Might^,^^,^^
^moev1_buff_1_description_1^,^대지의 기운으로 몸 전체를 보호하고 있어 근처에 다가갈 경우 피해를 입습니다.^,^^,^^,^Protected by earth energy. Nearby targets take damage.^,^^,^^
^moev2_buff_1_name^,^대지의 보호막^,^^,^^,^Earth Barrier^,^^,^^
^moev2_buff_1_description_1^,^몸 전체에 강력한 대지의 기운이 흐르고 있습니다.^,^^,^^,^Powerful earth energy flows through you.^,^^,^^
^moearthenergy01_buff_1_name^,^강력한 대지의 기운^,^^,^^,^Powerful Earthen Might^,^^,^^
^moearthenergy01_buff_1_description_1^,^강력한 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in powerful energy.^,^^,^^
^moearthenergy02_buff_1_name^,^약화된 대지의 기운^,^^,^^,^Weakened Earthen Might^,^^,^^
^moearthenergy02_buff_1_description_1^,^약화된 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in weakened energy.^,^^,^^
^moearthenergy03_buff_1_name^,^미약한 대지의 기운^,^^,^^,^Powerless Earthen Might^,^^,^^
^moearthenergy03_buff_1_description_1^,^미약한 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in powerless energy.^,^^,^^
^moearthenergy04_buff_1_name^,^제압^,^^,^^,^Destabilized^,^^,^^
^moearthenergy04_buff_1_description_1^,^몸을 감싸던 기운이 사라졌습니다.^,^^,^^,^Shielding energy has dissipated.^,^^,^^
^moearthenergy05_buff_1_name^,^강력한 대지의 기운^,^^,^^,^Powerful Earthen Might^,^^,^^
^moearthenergy05_buff_1_description_1^,^강력한 기운이 몸 전체를 감싸고 있습니다^,^^,^^,^Blanketed in powerful energy.^,^^,^^
^moearthunleash01_buff_1_name^,^응축된 대지의 기운^,^^,^^,^Condensed Earthen Might^,^^,^^
^moearthunleash01_buff_1_description_1^,^제어가 불가능한 대지의 기운이 몸을 감싸고 있습니다.^,^^,^^,^Blanketed in uncontrollable energy.^,^^,^^
^comm_invincible_buff_1_name^,^엘로라의 보호^,^^,^^,^Protective Light^,^^,^^
^comm_invincible_buff_1_description_1^,^엘로라의 특별한 관심으로 잠시동안 적의 공격을 받지 않습니다
- 이동 및 전투를 하면 효과가 사라집니다^,^^,^^,^Ellora's blessing blocks damage from enemy attacks.
Effect ends after moving or initiating combat.^,^^,^^
^moreactresist04_buff_1_name^,^저항^,^^,^^,^Resistance^,^^,^^
^moreactresist04_buff_1_description_1^,^리액션에 저항할 확률이 높아집니다^,^^,^^,^Increases resistance against status effects.^,^^,^^
^moreactresist06_buff_1_name^,^저항^,^^,^^,^Resistance^,^^,^^
^moreactresist06_buff_1_description_1^,^리액션에 저항할 확률이 높아집니다^,^^,^^,^Increases resistance against status effects.^,^^,^^
^mofleam03_buff_1_name^,^뜨거운 열기^,^^,^^,^Blazing Heat^,^^,^^
^mofleam03_buff_1_description_1^,^살아있는 화염 폭탄에 공격 당한 대상은 일정 시간 후에 자폭하여 자신과 주변에 피해를 입힙니다.^,^^,^^,^Targets struck by the living fire bomb self-destruct after some time has passed, damaging themselves and those nearby.^,^^,^^
^mofleam04_buff_1_name^,^뜨거운 열기^,^^,^^,^Blazing Heat^,^^,^^
^mofleam04_buff_1_description_1^,^살아있는 화염 폭탄에 공격 당한 대상은 일정 시간 후에 자폭하여 자신과 주변에 피해를 입힙니다.^,^^,^^,^Targets struck by the living fire bomb self-destruct after some time has passed, damaging themselves and those nearby.^,^^,^^
^mofleam05_buff_1_name^,^넘치는 불의 기운^,^^,^^,^Overflowing Flame^,^^,^^
^mofleam05_buff_1_description_1^,^불의 기운으로 일시적으로 신체 능력이 강화됩니다.^,^^,^^,^Fire energy increases physical attributes.^,^^,^^
^moclesier03_buff_1_name^,^넘치는 얼음의 기운^,^^,^^,^Overflowing Ice^,^^,^^
^moclesier03_buff_1_description_1^,^얼음의 기운으로 일시적으로 신체 능력이 강화됩니다.^,^^,^^,^Ice energy increases physical attributes.^,^^,^^
^moforta01_buff_1_name^,^어둠의 상흔^,^^,^^,^Dark Scars^,^^,^^
^moforta01_buff_1_description_1^,^어둠의 화살에 입은 피해가 흔적을 남겨 방어력이 일시적으로 감소됩니다.^,^^,^^,^Dark arrow leaves a mark, loweRing defense.^,^^,^^
^moforta02_buff_1_name^,^어둠의 보호막^,^^,^^,^Dark Barrier^,^^,^^
^moforta02_buff_1_description_1^,^어둠의 보호막은 마법에 강력한 저항을 가집니다.^,^^,^^,^The dark barrier grants powerful resistance against magic.^,^^,^^
^moforta04_buff_1_name^,^뇌진탕^,^^,^^,^Concussion^,^^,^^
^moforta04_buff_1_description_1^,^어둠의 번개의 강력한 힘으로 기절상태가 됩니다.^,^^,^^,^Dark lightning inflicts stun.^,^^,^^
^moforta05_buff_1_name^,^역병의 구름^,^^,^^,^Plague Cloud^,^^,^^
^moforta05_buff_1_description_1^,^역병의 구름은 주변 대상에게 피해를 입히며 적의 신체 능력을 저하시킵니다.^,^^,^^,^Nearby targets take damage and suffer reduced physical attributes.^,^^,^^
^moforta05_aura_1_name^,^역병의 구름^,^^,^^,^Plague Cloud^,^^,^^
^moforta05_aura_1_description_1^,^역병의 구름에 영향을 받아 지속적으로 피해를 입고 신체 능력이 저하된 상태입니다.^,^^,^^,^Nearby targets take damage and suffer reduced physical attributes.^,^^,^^
^moikeria01_buff_1_name^,^빛의 화살^,^^,^^,^Light Arrow^,^^,^^
^moikeria01_buff_1_description_1^,^빛의 화살에 입은 피해가 흔적을 남겨 방어력이 일시적으로 감소됩니다.^,^^,^^,^Light arrow leaves a mark, loweRing defense.^,^^,^^
^moikeria02_buff_1_name^,^무기력^,^^,^^,^Lethargic^,^^,^^
^moikeria02_buff_1_description_1^,^일시적으로 무기력에 빠져 이동속도와 공격속도가 저하됩니다.^,^^,^^,^Lethargy reduces move and attack speed.^,^^,^^
^moikeria03_buff_1_name^,^빛의 심판^,^^,^^,^Judgment of Light^,^^,^^
^moikeria03_buff_1_description_1^,^빛의 구름을 소환하여 주변적에게 지속적인 피해를 입힙니다.^,^^,^^,^A cloud of light inflicts damage over time on nearby enemies.^,^^,^^
^moikeria03_aura_1_name^,^빛의 심판^,^^,^^,^Judgment of Light^,^^,^^
^moikeria03_aura_1_description_1^,^빛의 심판에 영향을 받아 지속적으로 피해를 입고 신체 능력이 저하된 상태입니다.^,^^,^^,^Taking damage over time. Physical attributes reduced.^,^^,^^
^moikeria04_buff_1_name^,^빛의 현혹^,^^,^^,^Light's Daze^,^^,^^
^moikeria04_buff_1_description_1^,^화려한 빛에 현혹되어 일시적으로 정신을 잃은 상태가 됩니다.^,^^,^^,^Dazzling lights cause temporary madness.^,^^,^^
^moikeria05_buff_1_name^,^빛의 가호^,^^,^^,^Blessing of Light^,^^,^^
^moikeria05_buff_1_description_1^,^빛의 가호는 마법에 강력한 저항을 가집니다.^,^^,^^,^Blessing grants a powerful resistance against magic.^,^^,^^
^speedupcrilink_buff_1_name^,^바람의 축복^,^^,^^,^Blessing of the Wind^,^^,^^
^speeduplink_buff_1_name^,^속사^,^^,^^,^Rapid Fire^,^^,^^
^armoor_buff_1_name^,^늪지의 독^,^^,^^,^Swamp Poison^,^^,^^
^armoor_buff_1_description_1^,^늪지 독의 영향으로 이동 및 공격 속도가 급격히 느려진다.^,^^,^^,^Poison decreases move and attack speed.^,^^,^^
^setskill_gd_1000_buff_1_name^,^엑자란의 축복^,^^,^^,^Exarahn's Blessing^,^^,^^
^setskill_gd_1000_buff_1_description_1^,^물리방어 / 마법방어가 50% 증가합니다^,^^,^^,^Increases physical and magic defense by 50%.^,^^,^^
^setskill_wr_1000_buff_1_name^,^엑자란의 축복^,^^,^^,^Exarahn's Blessing^,^^,^^
^setskill_wr_1000_buff_1_description_1^,^공격 시 획득하는 분노가 2 증가합니다^,^^,^^,^Gain 2 extra rage per attack.^,^^,^^
^setskill_tf_1000_buff_1_name^,^엑자란의 축복^,^^,^^,^Exarahn's Blessing^,^^,^^
^setskill_tf_1000_buff_1_description_1^,^대상의 뒤에서 공격 시 20%의 피해를 더 입힙니다^,^^,^^,^Attacking from behind deals 20% more damage.^,^^,^^
^setskill_wz_1000_buff_1_name^,^엑자란의 축복^,^^,^^,^Exarahn's Blessing^,^^,^^
^setskill_wz_1000_buff_1_description_1^,^주문 시전 시 시전속도가 20% 빨라집니다^,^^,^^,^Cast time is 20% faster.^,^^,^^
^setskill_pr_1000_buff_1_name^,^엑자란의 축복^,^^,^^,^Exarahn's Blessing^,^^,^^
^setskill_pr_1000_buff_1_description_1^,^스킬 재사용시간이 50% 감소합니다^,^^,^^,^Skill cooldown decreased by 50%.^,^^,^^
^gd_judment_buff_1_name^,^엘로라의 심판^,^^,^^,^Hakain's Hammer^,^^,^^
^gd_judment_buff_1_description_1^,^스킬 쿨타임을 30% 감소합니다.^,^^,^^,^Skill cooldown decreased by 30%.^,^^,^^
^tf_deathpoison_buff_1_name^,^맹독^,^^,^^,^Poisoned^,^^,^^
^deathpoison1_buff_1_name^,^신경독^,^^,^^,^Crippling Poison^,^^,^^
^deathpoison2_buff_1_name^,^정신독^,^^,^^,^Weakening Poison^,^^,^^
^tf_deathpoison_buff_1_description_1^,^무기로 타격 시 맹독에 걸리게 합니다.^,^^,^^,^Weapon attacks inflict deadly poison.^,^^,^^
^deathpoison1_buff_1_description_1^,^무기로 타격 시 신경독에 걸리게 합니다.^,^^,^^,^Weapon attacks inflict crippling poison.^,^^,^^
^deathpoison2_buff_1_description_1^,^무기로 타격 시 정신독에 걸리게 합니다.^,^^,^^,^Weapon attacks inflict weakening poison.^,^^,^^
^pr_revelation_buff_1_name^,^신의 계시^,^^,^^,^Revelation^,^^,^^
^wz_contract_buff_1_name^,^빙결의 가호^,^^,^^,^Frozen Blessing^,^^,^^
^wz_contract_buff_1_description_1^,^리액션 100% 면역 및 데미지 75% 감소^,^^,^^,^Immune to status effects and increases defense, decreasing damage taken by 75%.^,^^,^^
^tf_deathpoison1_1_buff_1_name^,^맹독^,^^,^^,^Poisoned^,^^,^^
^tf_deathpoison1_1_buff_1_description_1^,^일정시간 동안 HP가 감소됩니다.^,^^,^^,^Health is decreased.^,^^,^^
^deathpoison2_1_buff_1_name^,^신경독^,^^,^^,^Crippling Poison^,^^,^^
^deathpoison2_1_buff_1_description_1^,^일정시간 동안 이동속도가 감소됩니다.^,^^,^^,^Move speed is decreased.^,^^,^^
^deathpoison3_1_buff_1_name^,^정신독^,^^,^^,^Weakening Poison^,^^,^^
^deathpoison3_1_buff_1_description_1^,^일정시간 동안 공격력이 감소됩니다.^,^^,^^,^Move speed is decreased.^,^^,^^
^wr_frenzyforce_buff_1_name^,^광폭한 기운^,^^,^^,^Blood Madness^,^^,^^
^wr_frenzyforce_buff_1_description_1^,^자신의 생명력에 낮아지면, 공격력이 상승합니다.

90% 이하:  2.5% 증가
80% 이하:  5% 증가
70% 이하:  10% 증가
