t_key,t_korean,t_jpn,t_chinese,t_enu
^hk_9_1_anniv_02_Ongoing_Text^,^It is time to celebrate another year of Divine Icarus, nyan ~ !<br>And let us hope we will have fun together for a much longer time!^,^^,^^,^^
^hk_9_1_anniv_02_Complete_Text^,^Take this talisman for this occasion.^,^^,^^,^^
^hk_9_1_xmas_01_Title^,^Defending The Christmas Presents^,^^,^^,^^
^hk_9_1_xmas_01_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_xmas_01_Request_Text^,^Please board the Floating Whale Ship and defend the Christmas presents, nyan!^,^^,^^,^^
^hk_9_1_xmas_01_Accepted_Text^,^Please board the Floating Whale Ship and defend the Christmas presents, nyan!^,^^,^^,^^
^hk_9_1_xmas_01_Ongoing_Text^,^Please board the Floating Whale Ship and defend the Christmas presents, nyan!^,^^,^^,^^
^hk_9_1_xmas_01_Complete_Text^,^Thank you so much for saving the Christmas presents! The kids will be very happy about this.^,^^,^^,^^
^hk_9_1_xmas_02_Title^,^Merry Coming-Together^,^^,^^,^^
^hk_9_1_xmas_02_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_xmas_02_Request_Text^,^It's the time of warmth, family and presents, nyan!<br>To bRing you a bit into the mood, take this little present.^,^^,^^,^^
^hk_9_1_xmas_02_Accepted_Text^,^It's the time of warmth, family and presents, nyan!<br>To bRing you a bit into the mood, take this little present.^,^^,^^,^^
^hk_9_1_xmas_02_Ongoing_Text^,^It's the time of warmth, family and presents, nyan!<br>To bRing you a bit into the mood, take this little present.^,^^,^^,^^
^hk_9_1_xmas_02_Complete_Text^,^Come back to me tomorrow, I might have another present for you, nyan!^,^^,^^,^^
^hk_9_1_xmas_03_Title^,^Runaway Snowman^,^^,^^,^^
^hk_9_1_xmas_04_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_xmas_04_Request_Text^,^I have heard of weird, out-of-place looking snowmen inside the dungeons around the continent.<br>If you see any of them you should remove them from those places.<br>Come to me every now and then after you found a few of them.^,^^,^^,^^
^hk_9_1_xmas_04_Accepted_Text^,^I have heard of weird, out-of-place looking snowmen inside the dungeons around the continent.<br>If you see any of them you should remove them from those places.<br>Come to me every now and then after you found a few of them.^,^^,^^,^^
^hk_9_1_xmas_04_Ongoing_Text^,^Hunt Shiny Little Snowmen inside the Legendary mode dungeons around the continent. (Higher spawnrate in more difficult dungeons)^,^^,^^,^^
^hk_9_1_xmas_04_Complete_Text^,^Seems like rumors were true. I am glad you took care of them. Take this, nyan!^,^^,^^,^^
^hk_9_1_xmas_04_1_Title^,^Snowball Fight I^,^^,^^,^^
^hk_9_1_xmas_04_1_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_xmas_04_1_Request_Text^,^Why don't you take some time off from the stressfull things and go and have some fun with your friends?<br>Go to Parnas Coast, near Warhuul there is a great area for snowball fights!<br><br>You may only accept ONE Snowball Fight quest per day!^,^^,^^,^^
^hk_9_1_xmas_04_1_Accepted_Text^,^Why don't you take some time off from the stressfull things and go and have some fun with your friends?<br>Go to Parnas Coast, near Warhuul there is a great area for snowball fights!<br><br>You may only accept ONE Snowball Fight quest per day!^,^^,^^,^^
^hk_9_1_xmas_04_1_Ongoing_Text^,^Come back to me when you had some fun for a little reward, nyan.^,^^,^^,^^
^hk_9_1_xmas_04_1_Complete_Text^,^Didn't I tell you it would be fun to just fool around with your friends? Sometimes I believe we forget how to have fun from time to time.<br>So it can't hurt to have fun in a while.<br><br>Anyway, here are your rewards, nyan!^,^^,^^,^^
^hk_9_1_xmas_04_2_Title^,^Snowball Fight II^,^^,^^,^^
^hk_9_1_xmas_04_2_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_xmas_04_2_Request_Text^,^Why don't you take some time off from the stressfull things and go and have some fun with your friends?<br>Go to Parnas Coast, near Warhuul there is a great area for snowball fights!<br><br>You may only accept ONE Snowball Fight quest per day!^,^^,^^,^^
^hk_9_1_xmas_04_2_Accepted_Text^,^Why don't you take some time off from the stressfull things and go and have some fun with your friends?<br>Go to Parnas Coast, near Warhuul there is a great area for snowball fights!<br><br>You may only accept ONE Snowball Fight quest per day!^,^^,^^,^^
^hk_9_1_xmas_04_2_Ongoing_Text^,^Come back to me when you had some fun for a little reward, nyan.^,^^,^^,^^
^hk_9_1_xmas_04_2_Complete_Text^,^Didn't I tell you it would be fun to just fool around with your friends? Sometimes I believe we forget how to have fun from time to time.<br>So it can't hurt to have fun in a while.<br><br>Anyway, here are your rewards, nyan!^,^^,^^,^^
^hk_9_1_xmas_03_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_xmas_03_Request_Text^,^I have heard of weird, out-of-place looking snowmen inside the dungeons around the continent.<br>If you see any of them you should remove them from those places.<br>Come to me every now and then after you found a few of them.^,^^,^^,^^
^hk_9_1_xmas_03_Accepted_Text^,^I have heard of weird, out-of-place looking snowmen inside the dungeons around the continent.<br>If you see any of them you should remove them from those places.<br>Come to me every now and then after you found a few of them.^,^^,^^,^^
^hk_9_1_xmas_03_Ongoing_Text^,^Hunt Shiny Little Snowmen inside the Legendary mode dungeons around the continent. (Higher spawnrate in more difficult dungeons)^,^^,^^,^^
^hk_9_1_xmas_03_Complete_Text^,^Seems like rumors were true. I am glad you took care of them. Take this, nyan!^,^^,^^,^^
^ev_hk_golem_1_Title^,^A Very Special Alloy^,^^,^^,^^
^ev_hk_golem_1_RewarderDesc^,^Blueton^,^^,^^,^^
^ev_hk_golem_1_Request_Text^,^I need your help to gather very special materials for me.<br>I found a very old blueprint in my attic and they caught my interest.<br>Don't you want to see wHat it is for too? <br>Well then let's do this! You won't regret it.^,^^,^^,^^
^ev_hk_golem_1_Accepted_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_1_Ongoing_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_1_Complete_Text^,^I processed the materials you brought according to my blueprint.<br>This looks really intriguing!^,^^,^^,^^
^ev_hk_golem_2_Title^,^Gears For A Unique Machine^,^^,^^,^^
^ev_hk_golem_2_RewarderDesc^,^Blueton^,^^,^^,^^
^ev_hk_golem_2_Request_Text^,^I need your help to gather very special materials for me.<br>I found a very old blueprint in my attic and they caught my interest.<br>Don't you want to see wHat it is for too? <br>Well then let's do this! You won't regret it.^,^^,^^,^^
^ev_hk_golem_2_Accepted_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_2_Ongoing_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_2_Complete_Text^,^I processed the materials you brought according to my blueprint.<br>This looks really intriguing!^,^^,^^,^^
^ev_hk_golem_3_Title^,^Finding A Power Source^,^^,^^,^^
^ev_hk_golem_3_RewarderDesc^,^Blueton^,^^,^^,^^
^ev_hk_golem_3_Request_Text^,^I need your help to gather very special materials for me.<br>I found a very old blueprint in my attic and they caught my interest.<br>Don't you want to see wHat it is for too? <br>Well then let's do this! You won't regret it.^,^^,^^,^^
^ev_hk_golem_3_Accepted_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_3_Ongoing_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_3_Complete_Text^,^Okay, I put these fragments you brought me together.<br>This thing feels like it is pulsating with power. It should be perfect for our blueprint.<br>Here take it for now.^,^^,^^,^^
^ev_hk_golem_4_Title^,^Blueton's Secret Blueprints^,^^,^^,^^
^ev_hk_golem_4_RewarderDesc^,^Blueton^,^^,^^,^^
^ev_hk_golem_4_Request_Text^,^I need your help to gather very special materials for me.<br>I found a very old blueprint in my attic and they caught my interest.<br>Don't you want to see wHat it is for too? <br>Well then let's do this! You won't regret it.^,^^,^^,^^
^ev_hk_golem_4_Accepted_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_4_Ongoing_Text^,^Gather the materials listed on Blueton's blueprint.^,^^,^^,^^
^ev_hk_golem_4_Complete_Text^,^Now tHat we have everything let us see wHat this blueprint is for!<br>I can't wait to see it!^,^^,^^,^^
^hk_summ_solo1_Title^,^Boss Subjugation (Solo - Beginner)^,^^,^^,^^
^hk_summ_solo1_RewarderDesc^,^Phillipe Rabbini^,^^,^^,^^
^hk_summ_solo1_Request_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo1_Accepted_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo1_Ongoing_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo1_Complete_Text^,^Collect your rewards from Phillipe Rabbini at Victory Plaza.^,^^,^^,^^
^hk_summ_solo2_Title^,^Boss Subjugation (Solo - Advanced)^,^^,^^,^^
^hk_summ_solo2_RewarderDesc^,^Phillipe Rabbini^,^^,^^,^^
^hk_summ_solo2_Request_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo2_Accepted_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo2_Ongoing_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo2_Complete_Text^,^Collect your rewards from Phillipe Rabbini at Victory Plaza.^,^^,^^,^^
^hk_summ_solo3_Title^,^Boss Subjugation (Solo - Expert)^,^^,^^,^^
^hk_summ_solo3_RewarderDesc^,^Phillipe Rabbini^,^^,^^,^^
^hk_summ_solo3_Request_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo3_Accepted_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo3_Ongoing_Text^,^Survive and defeat the target monsters to earn great rewards.^,^^,^^,^^
^hk_summ_solo3_Complete_Text^,^Collect your rewards from Phillipe Rabbini at Victory Plaza.^,^^,^^,^^
^hk_blossom_01_Title^,^The SpRing Legend of Middelas?^,^^,^^,^^
^hk_blossom_01_RewarderDesc^,^Old Eldrasil^,^^,^^,^^
^hk_blossom_01_Request_Text^,^SpRing is finally coming to Ellora, nyah!<br>It’s my favorite time of the year and not just because oft the beautiful flowers everywhere.<br>Do you know the SpRing Legend of Ellora? No? Then I will tell you!^,^^,^^,^^
^hk_blossom_01_Request_Text_attach_0^,^<br><br>„Once upon a time the goddess Ellora fell in love with a young Elf Warrior. He was known for his courage and mercy and protected his little village from the Chaos Elves.^,^^,^^,^^
^hk_blossom_01_Request_Text_attach_1^,^<br>Nyah? ... I'm affraid forgot, how it continued. But I know someone who knows this legend!<br>Go to Ellora's Sanctuary and ask the Old Eldrasil. He will surely know the rest of the story, nyah!^,^^,^^,^^
^hk_blossom_01_Accepted_Text^,^Nyah? ... I'm affraid forgot, how it continued. But I know someone who knows this legend!<br>Go to Ellora's Sanctuary and ask the Old Eldrasil. He will surely know the rest of the story, nyah!^,^^,^^,^^
^hk_blossom_01_Ongoing_Text^,^Nyah? ... I'm affraid forgot, how it continued. But I know someone who knows this legend!<br>Go to Ellora's Sanctuary and ask the Old Eldrasil. He will surely know the rest of the story, nyah!^,^^,^^,^^
^hk_blossom_01_Complete_Text^,^Welcome Rider! I have expected you.<br>Oho? The SpRing Legend you say....hmmm, why yes of course I know it.<br>I will Tell you the next part.^,^^,^^,^^
^hk_blossom_02_Title^,^The SpRing Legend of Middelas I^,^^,^^,^^
^hk_blossom_02_RewarderDesc^,^Old Eldrasil^,^^,^^,^^
^hk_blossom_02_Request_Text^,^„Once upon a time the goddess Ellora fell in love with a young Elf Warrior. He was known for his courage and mercy and protected his little village from the Chaos Elves.<br><br>But sadly he died, lost against the magic of a Dark Mage.^,^^,^^,^^
^hk_blossom_02_Request_Text_attach_0^,^The world turned into a dark place and all hope was gone.<br><br>Elloras heart was broken. She never cried, but now she cried one tear and placed it in the middle of the little village on the last cherry blossom.^,^^,^^,^^
^hk_blossom_02_Accepted_Text^,^„Once upon a time the goddess Ellora fell in love with a young Elf Warrior. He was known for his courage and mercy and protected his little village from the Chaos Elves.<br><br>But sadly he died, lost against the magic of a Dark Mage.^,^^,^^,^^
^hk_blossom_02_Accepted_Text_attach_0^,^The world turned into a dark place and all hope was gone.<br><br>Elloras heart was broken. She never cried, but now she cried one tear and placed it in the middle of the little village on the last cherry blossom.^,^^,^^,^^
^hk_blossom_02_Ongoing_Text^,^„Once upon a time the goddess Ellora fell in love with a young Elf Warrior. He was known for his courage and mercy and protected his little village from the Chaos Elves.<br><br>But sadly he died, lost against the magic of a Dark Mage.^,^^,^^,^^
^hk_blossom_02_Ongoing_Text_attach_0^,^The world turned into a dark place and all hope was gone.<br><br>Elloras heart was broken. She never cried, but now she cried one tear and placed it in the middle of the little village on the last cherry blossom.^,^^,^^,^^
^hk_blossom_02_Complete_Text^,^If you want to hear more, talk to me again.^,^^,^^,^^
^hk_blossom_03_Title^,^The SpRing Legend of Middelas II^,^^,^^,^^
^hk_blossom_03_RewarderDesc^,^Old Eldrasil^,^^,^^,^^
^hk_blossom_03_Request_Text^,^And the cherry blossom, now full with divine magic, turned into a powerful legendary beast.<br><br>With the help of this majestic beast, the Dark Elves were finally defeated and SpRing came back to Elloras world.“<br><br>Since then we celebrate the^,^^,^^,^^
^hk_blossom_03_Request_Text_attach_0^,^beginning of spRing every year and when the cherry blossoms start to bloom, the legendary beast comes back to Ellora, looking for a Rider with courage and mercy like the young Elf Warrior.^,^^,^^,^^
^hk_blossom_03_Accepted_Text^,^And the cherry blossom, now full with divine magic, turned into a powerful legendary beast.<br><br>With the help of this majestic beast, the Dark Elves were finally defeated and SpRing came back to Elloras world.“<br><br>Since then we celebrate the^,^^,^^,^^
^hk_blossom_03_Accepted_Text_attach_0^,^beginning of spRing every year and when the cherry blossoms start to bloom, the legendary beast comes back to Ellora, looking for a Rider with courage and mercy like the young Elf Warrior.^,^^,^^,^^
^hk_blossom_03_Ongoing_Text^,^And the cherry blossom, now full with divine magic, turned into a powerful legendary beast.<br><br>With the help of this majestic beast, the Dark Elves were finally defeated and SpRing came back to Elloras world.“<br><br>Since then we celebrate the^,^^,^^,^^
^hk_blossom_03_Ongoing_Text_attach_0^,^beginning of spRing every year and when the cherry blossoms start to bloom, the legendary beast comes back to Ellora, looking for a Rider with courage and mercy like the young Elf Warrior.^,^^,^^,^^
^hk_blossom_03_Complete_Text^,^And tHat, dear Rider is the SpRing Legend of Middelas, tHat has been told for ages.^,^^,^^,^^
^hk_blossom_04_Title^,^The SpRing Legend of Middelas III^,^^,^^,^^
^hk_blossom_04_RewarderDesc^,^RecoveRing Eldrasil^,^^,^^,^^
^hk_blossom_04_Request_Text^,^Now go to Eleeno Forest and talk to the RecoveRing Eldrasil.<br>There is one more thing he can tell you about this legend.^,^^,^^,^^
^hk_blossom_04_Accepted_Text^,^Talk to RecoveRing Eldrasil in Ellora Sanctuary's village Eleeno Forest.^,^^,^^,^^
^hk_blossom_04_Ongoing_Text^,^Talk to RecoveRing Eldrasil in Ellora Sanctuary's village Eleeno Forest.^,^^,^^,^^
^hk_blossom_04_Complete_Text^,^Welcome Rider! I have expected you.^,^^,^^,^^
^hk_blossom_fin_Title^,^Ellora's Divine Creation^,^^,^^,^^
^hk_blossom_fin_RewarderDesc^,^RecoveRing Eldrasil^,^^,^^,^^
^hk_blossom_fin_Request_Text^,^There is a myth, tHat if you gather a big amount of cherry blossom petals, tHat you can befriend the Blossom Torkai.<br>I heard tHat the Rabbinis of Shady Warrens gathered some of them on their chests.^,^^,^^,^^
^hk_blossom_fin_Accepted_Text^,^Gather 200 Divine Cherry Blossoms in Shady Warrens and bRing them to RecoveRing Eldrasil.^,^^,^^,^^
^hk_blossom_fin_Ongoing_Text^,^Gather 200 Divine Cherry Blossoms in Shady Warrens and bRing them to RecoveRing Eldrasil.^,^^,^^,^^
^hk_blossom_fin_Complete_Text^,^Now tHat you have the cherry blossoms gathered, go and try to tame it, if you want!^,^^,^^,^^
^d88_dragodsrtitle_Title^,^Dragon God Slayer^,^^,^^,^^
^d88_dragodsrtitle_RewarderDesc^,^Crow^,^^,^^,^^
^d88_dragodsrtitle_Request_Text^,^We are in danger!<br>It seems tHat Quadracan, the leader of the dragonkin, has absorbed enough of the ancient dragon god's powers and became even more powerful!<br>We have to take care of him before everything is too late!^,^^,^^,^^
^d88_dragodsrtitle_Accepted_Text^,^We are in danger!<br>It seems tHat Quadracan, the leader of the dragonkin, has absorbed enough of the ancient dragon god's powers and became even more powerful!<br>We have to take care of him before everything is too late!^,^^,^^,^^
^d88_dragodsrtitle_Ongoing_Text^,^Defeat the Ancient Quadracan and get rid of him once and for all.<br>But be careful, he is a lot more dangerous than he used to be.^,^^,^^,^^
^d88_dragodsrtitle_Complete_Text^,^Well done!<br>Now we can get some rest. Take this as a sign of my gratitude and as a reminder as to wHat you have achieved.^,^^,^^,^^
^Ev_9_1_0791_1_Title^,^Easter Fun I^,^^,^^,^^
^Ev_9_1_0791_1_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_1_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_1_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_1_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_1_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_2_Title^,^Easter Fun II^,^^,^^,^^
^Ev_9_1_0791_2_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_2_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_2_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_2_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_2_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_3_Title^,^Easter Fun III^,^^,^^,^^
^Ev_9_1_0791_3_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_3_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_3_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_3_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_3_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_4_Title^,^Easter Fun IV^,^^,^^,^^
^Ev_9_1_0791_4_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_4_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_4_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_4_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_4_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_5_Title^,^Easter Fun V^,^^,^^,^^
^Ev_9_1_0791_5_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_5_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_5_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_5_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_5_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_6_Title^,^Easter Fun VI^,^^,^^,^^
^Ev_9_1_0791_6_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_6_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_6_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_6_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_6_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_7_Title^,^Easter Fun VII^,^^,^^,^^
^Ev_9_1_0791_7_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_7_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_7_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_7_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_7_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_8_Title^,^Easter Fun VIII^,^^,^^,^^
^Ev_9_1_0791_8_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_8_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_8_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_8_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_8_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_9_Title^,^Easter Fun IX^,^^,^^,^^
^Ev_9_1_0791_9_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_9_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_9_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_9_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_9_Complete_Text^,^Haha, good!<br>But we are not done yet. There are still rabbinis out there tHat stole some of my eggs.^,^^,^^,^^
^Ev_9_1_0791_10_Title^,^Easter Fun X^,^^,^^,^^
^Ev_9_1_0791_10_RewarderDesc^,^Rabbini Tammy^,^^,^^,^^
^Ev_9_1_0791_10_Request_Text^,^I have a new job for you!<br>Go and hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs and I will reward you with a new title tHat might bRing you some luck, nyah!^,^^,^^,^^
^Ev_9_1_0791_10_Accepted_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_10_Ongoing_Text^,^Hunt the hidden Easter Rabbinis tHat stole my easter eggs and bRing me back the eggs.^,^^,^^,^^
^Ev_9_1_0791_10_Complete_Text^,^Haha, well done!<br>THat should be all. Now my eggs  are safe and sound again thanks to you, nyah!<br>Here take this. It might become a lucky charm for you.^,^^,^^,^^
^awak_1_1_lava_Title^,^Legendary Challenge I (Monday/Thursday)^,^^,^^,^^
^awak_1_1_lava_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_1_lava_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in Lavalight Cave – Legendary 5 on Mondays and Thursdays.^,^^,^^,^^
^awak_1_1_lava_Accepted_Text^,^Defeat Awakened Emberstone Golem on Legendary 5 (only appears Monday and Thursday)^,^^,^^,^^
^awak_1_1_lava_Ongoing_Text^,^Defeat Awakened Emberstone Golem on Legendary 5 (only appears Monday and Thursday)^,^^,^^,^^
^awak_1_1_lava_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^Awak_1_2_carleon_Title^,^Legendary Challenge II (Monday/Thursday)^,^^,^^,^^
^awak_1_2_carleon_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_2_carleon_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in Carleon Manor – Legendary 5 on Mondays and Thursdays.^,^^,^^,^^
^awak_1_2_carleon_Accepted_Text^,^Defeat Awakened Carleon on Legendary 5 (only appears Monday and Thursday)^,^^,^^,^^
^awak_1_2_carleon_Ongoing_Text^,^Defeat Awakened Carleon on Legendary 5 (only appears Monday and Thursday)^,^^,^^,^^
^awak_1_2_carleon_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_1_3_matren_Title^,^Legendary Challenge III (Monday/Thursday)^,^^,^^,^^
^awak_1_3_matren_RewarderDesc^,^Seratia^,^^,^^,^^
^awak_1_3_matren_Request_Text^,^Defeat the target boss to earn an Infused Awakened Emblems, tHat can be exchanged for crafting materials for the Divine Awakened Armor set.<br>The target can only be found in Ruins of Matren – Legendary 5 on Mondays and Thursdays.^,^^,^^,^^
^awak_1_3_matren_Accepted_Text^,^Defeat Awakened Chief Sinthan on Legendary 5 (only appears Monday and Thursday)^,^^,^^,^^
^awak_1_3_matren_Ongoing_Text^,^Defeat Awakened Chief Sinthan on Legendary 5 (only appears Monday and Thursday)^,^^,^^,^^
^awak_1_3_matren_Complete_Text^,^As promised, here is your token proving tHat you completed the challenge.^,^^,^^,^^
^awak_1_4_cavern_Title^,^Legendary Challenge IV (Tuesday/Friday)^,^^,^^,^^
^awak_1_4_cavern_RewarderDesc^,^Seratia^,^^,^^,^^
