t_key,t_korean,t_jpn,t_chinese,t_enu
^E_D07_AwakZanu_01_name^,^Weakened Zanuq^,^^,^^,^^
^E_D07_AwakZanu_01_nameDetail^,^Kinujak's Cub^,^^,^^,^^
^E_D07_AwakKinu_02_name^,^Kinujak^,^^,^^,^^
^E_D07_AwakKinu_02_nameDetail^,^Incubation Patrol^,^^,^^,^^
^E_D07_AwakZarq_02_name^,^Zarq^,^^,^^,^^
^E_D07_AwakZarq_02_nameDetail^,^Kinujak's Cub^,^^,^^,^^
^E_D07_AwakZanu_02_name^,^Zanuq^,^^,^^,^^
^E_D07_AwakZanu_02_nameDetail^,^Kinujak's Cub^,^^,^^,^^
^E_D07_AwakBelte_R_name^,^Ruby Beltenus^,^^,^^,^^
^E_D07_AwakBelte_R_nameDetail^,^Kurodian's Guard^,^^,^^,^^
^E_D07_AwakBelte_S_name^,^Sapphire Beltenus^,^^,^^,^^
^E_D07_AwakBelte_S_nameDetail^,^Kurodian's Guard^,^^,^^,^^
^E_D07_AwakKuro_01_name^,^Awakened Kurodian^,^^,^^,^^
^E_D07_AwakKuro_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_d00_awakBoom_01_name^,^Emberstone Rock Bomb^,^^,^^,^^
^e_d07_buglancaw_01_name^,^Corrosive Blood Mutant^,^^,^^,^^
^E_D07_ExceBetaw_01_name^,^Corrosive Poison Excid^,^^,^^,^^
^E_D01_AwakKim_01_name^,^Kimmens^,^^,^^,^^
^E_D01_AwakKim_01_nameDetail^,^Guard Captain^,^^,^^,^^
^E_D07_AwakBio_01_name^,^Biomodification Device^,^^,^^,^^
^E_D13_AwakNibar_02_name^,^Necromancer Nibar^,^^,^^,^^
^E_D13_AwakNibar_02_nameDetail^,^Nibar's Mirror Image^,^^,^^,^^
^E_D22_AwakImp_01_name^,^Magic Guardian^,^^,^^,^^
^E_D22_AwakImp_01_nameDetail^,^Izhora's Legion^,^^,^^,^^
^e_p02_elitemagi_01_name^,^[Elite] Cursed Archmage^,^^,^^,^^
^e_p02_elitemagi_01_nameDetail^,^Underworld Elite^,^^,^^,^^
^e_p02_elitewarr_01_name^,^[Elite] Scarlem Dark Berserker^,^^,^^,^^
^e_p02_elitewarr_01_nameDetail^,^Underworld Elite^,^^,^^,^^
^e_p02_eliteskull_01_nameDetail^,^Underworld Elite^,^^,^^,^^
^E_P02_Areye_1_name^,^Ortune^,^^,^^,^^
^E_P02_Areye_1_nameDetail^,^Middelas' Overseer^,^^,^^,^^
^E_P02_Areye_0_nameDetail^,^Akeron's Overseer^,^^,^^,^^
^e_p02_deadbismo_02_nameDetail^,^Revived Underworld Tyrant^,^^,^^,^^
^E_D94_TowerArc_01_name^,^Emiya^,^^,^^,^^
^E_D94_TowerArc_01_nameDetail^,^Archer^,^^,^^,^^
^E_D94_TowerSab_01_name^,^Saber^,^^,^^,^^
^E_D94_TowerSab_01_nameDetail^,^King of Knights^,^^,^^,^^
^E_D94_TowerRid_01_name^,^Medusa^,^^,^^,^^
^E_D94_TowerRid_01_nameDetail^,^Rider^,^^,^^,^^
^E_EV_GrimReaper_01_name^,^Sinister Reaper^,^^,^^,^^
^E_EV_GrimReaper_01_nameDetail^,^Soul Harvester^,^^,^^,^^
^E_EV_SkyGod_01_name^,^Skygod Revael^,^^,^^,^^
^E_EV_SkyGod_01_nameDetail^,^Legendary Warrior^,^^,^^,^^
^E_EV_Celestial_01_name^,^Celestial Pegasus^,^^,^^,^^
^E_Ev_Dullahan_01_name^,^Dullahan^,^^,^^,^^
^E_Ev_Dullahan_01_nameDetail^,^Headless Knight^,^^,^^,^^
^E_Ev_Skelliago_01_name^,^Skelliago^,^^,^^,^^
^E_Ev_Skelliago_01_nameDetail^,^Revived Fossil^,^^,^^,^^
^E_D13_AwakJaso_01_name^,^Awakened Khabim Leader Jason^,^^,^^,^^
^E_D13_AwakJaso_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D12_AwakDElder_01_name^,^Awakened Duke Elder^,^^,^^,^^
^E_D12_AwakDElder_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_solo_SkulSoldier_1_name^,^Lost Adventurer^,^^,^^,^^
^E_solo_SkulSoldier_2_name^,^Lost Soldier^,^^,^^,^^
^E_solo_SkulSoldier_3_name^,^Lost Warrior^,^^,^^,^^
^e_d88_nidfire_002_name^,^Blazing Ground^,^^,^^,^^
