t_key,t_eng,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^CA_RA_00_0021_Description^,^펫, 소모품, 펠로우 길들이기 재료, 엘룬 상자, 강화석, 가방 중 무작위로 하나를 획득할 수 있다.
<O_Y>10월15일 까지 1번 구매 가능</O_Y>
<R_Y>청약 철회 시, 재구매 불가</R_Y>^,^^,^^,^Contains one of the following:
<UI_G> Pet
Consumable
Familiar Mark
Ellun Box
TempeRing Stone
Bag</UI_G>

<UI_Y>Can only be purchased once.Available until TKTKTK.</UI_Y>^,^^,^^
^CA_RA_00_0022_Name^,^고급 파르나 행운상자 II^,^^,^^,^Exquisite Parna Lucky Box II^,^^,^^
^CA_RA_00_0022_Description^,^펫, 소모품, 펠로우 길들이기 재료, 엘룬 상자, 강화석, 가방 중 무작위로 하나를 획득할 수 있다.
<O_Y>10월15일 까지 구매 가능</O_Y>^,^^,^^,^Contains one of the following:
<UI_G> Pet
Consumable
Familiar Mark
Ellun Box
TempeRing Stone
Bag</UI_G>

<UI_Y>Available until TKTKTK.</UI_Y>^,^^,^^
^CA_RA_00_0023_Name^,^(한정)고급 파르나 행운상자 II^,^^,^^,^Limited Exquisite Parna Lucky Box II^,^^,^^
^CA_RA_00_0023_Description^,^펫, 소모품, 펠로우 길들이기 재료, 엘룬 상자, 강화석, 가방 중 무작위로 하나를 획득할 수 있다.
<O_Y>10월15일 까지 1번 구매 가능</O_Y>
<R_Y>청약 철회 시, 재구매 불가</R_Y>^,^^,^^,^Contains one of the following:
<UI_G> Pet
Consumable
Familiar Mark
Ellun Box
TempeRing Stone
Bag</UI_G>

<UI_Y>Can only be purchased once.Available until TKTKTK.</UI_Y>^,^^,^^
^pvp_red_box2_Name^,^빨간 상자^,^^,^^,^Red Box^,^^,^^
^pvp_red_box2_Description^,^파이루드, 메간테스, 바이렛 장신구, 상급 사냥꾼 장신구, 엑자리움 가공물, 엑자란 주화 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one of the following:
<UI_G>Pyludd Jewelry
Megantes Jewelry
Vylet Jewelry
High Hunter Jewelry
Exarium Item
Exarahn Coins</UI_G>^,^^,^^
^pvp_blue_box2_Name^,^파란 상자^,^^,^^,^Blue Box^,^^,^^
^pvp_blue_box2_Description^,^스킬북, 봉인석 추출봉, 강화석, 엑자리움 가공물, 엑자란 주화 중 무작위로 하나를 획득할 수 있다.^,^^,^^,^Contains one of the following:
<UI_G>Skill book
Seal Stone Extractor
TempeRing Stone
Exarium Item
Exarahn Coins</UI_G>^,^^,^^
^IT_RA_00_0002_Name^,^카브임교단의 보물상자^,^^,^^,^Khabimist Treasure Chest^,^^,^^
^IT_RA_00_0002_Description^,^전설 난이도에서 보스 처치시 획득할 수 있는 보물상자

<UI_Y>영웅 및 전설 펠로우의 길들이기 징표를 낮은 확률로 획득할 수 있다.</UI_Y>^,^^,^^,^A treasure chest earned by defeating bosses on legendary difficulty.

<UI_Y>Has a small chance to contain heroic and legendary familiar taming marks.</UI_Y>^,^^,^^
^EX_RA_00_0000_Name^,^두근두근 외형 박스^,^^,^^,^Pit-a-Pat Costume Box^,^^,^^
^EX_RA_00_0000_Description^,^어떤 코스튬이 나올까?<br><R_Y>외부에선 사용하지 말아 주세요.</R_Y>^,^^,^^,^Which costume could it be?<br><R_Y>Don't use this outside.</R_Y>^,^^,^^
^GD_LE_00_0001_Name^,^봉인된 카라샤의 검^,^^,^^,^Sealed Karasha's Sword^,^^,^^
^TF_LE_00_0001_Name^,^봉인된 카라샤의 단검^,^^,^^,^Sealed Karasha's Dagger^,^^,^^
^WZ_LE_00_0001_Name^,^봉인된 카라샤의 양손 지팡이^,^^,^^,^Sealed Karasha's Staff^,^^,^^
^WR_LE_00_0001_Name^,^봉인된 카라샤의 양손 검^,^^,^^,^Sealed Karasha's GreatSword^,^^,^^
^PR_LE_00_0001_Name^,^봉인된 카라샤의 한손 지팡이^,^^,^^,^Sealed Karasha's Scepter^,^^,^^
^ALL_LE_00_0001_Name^,^봉인된 카라샤의 석궁^,^^,^^,^Sealed Karasha's Crossbow^,^^,^^
^ALL_LE_00_0002_Name^,^봉인된 카라샤의 장창^,^^,^^,^Sealed Karasha's Lance^,^^,^^
^GD_LE_00_0002_Name^,^봉인된 카라샤의 수호 투구^,^^,^^,^Sealed Karasha's Stalwart Helm^,^^,^^
^GD_LE_00_0003_Name^,^봉인된 카라샤의 수호 어깨^,^^,^^,^Sealed Karasha's Stalwart Pauldron^,^^,^^
^GD_LE_00_0004_Name^,^봉인된 카라샤의 수호 중갑^,^^,^^,^Sealed Karasha's Stalwart Heavy Armor^,^^,^^
^GD_LE_00_0005_Name^,^봉인된 카라샤의 수호 장갑^,^^,^^,^Sealed Karasha's Stalwart Gloves^,^^,^^
^GD_LE_00_0006_Name^,^봉인된 카라샤의 수호 신발^,^^,^^,^Sealed Karasha's Stalwart Boots^,^^,^^
^WR_LE_00_0002_Name^,^봉인된 카라샤의 광폭 투구^,^^,^^,^Sealed Karasha's Brutal Helm^,^^,^^
^WR_LE_00_0003_Name^,^봉인된 카라샤의 광폭 어깨^,^^,^^,^Sealed Karasha's Brutal Pauldron^,^^,^^
^WR_LE_00_0004_Name^,^봉인된 카라샤의 광폭 중갑^,^^,^^,^Sealed Karasha's Brutal Heavy Armor^,^^,^^
^WR_LE_00_0005_Name^,^봉인된 카라샤의 광폭 장갑^,^^,^^,^Sealed Karasha's Brutal Gloves^,^^,^^
^WR_LE_00_0006_Name^,^봉인된 카라샤의 광폭 신발^,^^,^^,^Sealed Karasha's Brutal Boots^,^^,^^
^TF_LE_00_0002_Name^,^봉인된 카라샤의 그림자 투구^,^^,^^,^Sealed Karasha's Veiled Helm^,^^,^^
^TF_LE_00_0003_Name^,^봉인된 카라샤의 그림자 어깨^,^^,^^,^Sealed Karasha's Veiled Pauldron^,^^,^^
^TF_LE_00_0004_Name^,^봉인된 카라샤의 그림자 경갑^,^^,^^,^Sealed Karasha's Veiled Light Armor^,^^,^^
^TF_LE_00_0005_Name^,^봉인된 카라샤의 그림자 장갑^,^^,^^,^Sealed Karasha's Veiled Gloves^,^^,^^
^TF_LE_00_0006_Name^,^봉인된 카라샤의 그림자 신발^,^^,^^,^Sealed Karasha's Veiled Boots^,^^,^^
^WZ_LE_00_0002_Name^,^봉인된 카라샤의 원소 모자^,^^,^^,^Sealed Karasha's Arcane Hat^,^^,^^
^WZ_LE_00_0003_Name^,^봉인된 카라샤의 원소 어깨^,^^,^^,^Sealed Karasha's Arcane Pauldron^,^^,^^
^WZ_LE_00_0004_Name^,^봉인된 카라샤의 원소 로브^,^^,^^,^Sealed Karasha's Arcane Robe^,^^,^^
^WZ_LE_00_0005_Name^,^봉인된 카라샤의 원소 장갑^,^^,^^,^Sealed Karasha's Arcane Gloves^,^^,^^
^WZ_LE_00_0006_Name^,^봉인된 카라샤의 원소 신발^,^^,^^,^Sealed Karasha's Arcane Boots^,^^,^^
^PR_LE_00_0002_Name^,^봉인된 카라샤의 신념 모자^,^^,^^,^Sealed Karasha's Devout Hat^,^^,^^
^PR_LE_00_0003_Name^,^봉인된 카라샤의 신념 어깨^,^^,^^,^Sealed Karasha's Devout Pauldron^,^^,^^
^PR_LE_00_0004_Name^,^봉인된 카라샤의 신념 로브^,^^,^^,^Sealed Karasha's Devout Robe^,^^,^^
^PR_LE_00_0005_Name^,^봉인된 카라샤의 신념 장갑^,^^,^^,^Sealed Karasha's Devout Gloves^,^^,^^
^PR_LE_00_0006_Name^,^봉인된 카라샤의 신념 신발^,^^,^^,^Sealed Karasha's Devout Boots^,^^,^^
^GD_LE_00_0007_Name^,^봉인된 카라샤의 방패^,^^,^^,^Sealed Karasha's Shield^,^^,^^
^PR_LE_00_0007_Name^,^봉인된 카라샤의 아티펙트^,^^,^^,^Sealed Karasha's Crest^,^^,^^
^ALL_LE_00_0003_Name^,^봉인된 카라샤의 반지 I^,^^,^^,^Sealed Karasha's Ring I^,^^,^^
^ALL_LE_00_0003_1_Name^,^봉인된 카라샤의 반지 II^,^^,^^,^Sealed Karasha's Ring II^,^^,^^
^ALL_LE_00_0004_Name^,^봉인된 카라샤의 목걸이^,^^,^^,^Sealed Karasha's Necklace^,^^,^^
^GD_LE_00_0001_Description^,^사용 시 <UI_P>카라샤의 검</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Sword</UI_P>.^,^^,^^
^TF_LE_00_0001_Description^,^사용 시 <UI_P>카라샤의 단검</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Dagger</UI_P>.^,^^,^^
^WZ_LE_00_0001_Description^,^사용 시 <UI_P>카라샤의 양손 지팡이</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Staff</UI_P>.^,^^,^^
^WR_LE_00_0001_Description^,^사용 시 <UI_P>카라샤의 양손 검</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's GreatSword</UI_P>.^,^^,^^
^PR_LE_00_0001_Description^,^사용 시 <UI_P>카라샤의 한손 지팡이</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Scepter</UI_P>.^,^^,^^
^ALL_LE_00_0001_Description^,^사용 시 <UI_P>카라샤의 석궁</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Crossbow</UI_P>.^,^^,^^
^ALL_LE_00_0002_Description^,^사용 시 <UI_P>카라샤의 장창</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Lance</UI_P>.^,^^,^^
^GD_LE_00_0002_Description^,^사용 시 <UI_P>카라샤의 수호 투구</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Stalwart Helm</UI_P>.^,^^,^^
^GD_LE_00_0003_Description^,^사용 시 <UI_P>카라샤의 수호 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Stalwart Pauldron</UI_P>.^,^^,^^
^GD_LE_00_0004_Description^,^사용 시 <UI_P>카라샤의 수호 중갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Stalwart Heavy Armor</UI_P>.^,^^,^^
^GD_LE_00_0005_Description^,^사용 시 <UI_P>카라샤의 수호 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Stalwart Gloves</UI_P>.^,^^,^^
^GD_LE_00_0006_Description^,^사용 시 <UI_P>카라샤의 수호 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Stalwart Boots</UI_P>.^,^^,^^
^WR_LE_00_0002_Description^,^사용 시 <UI_P>카라샤의 광폭 투구</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Brutal Helm</UI_P>.^,^^,^^
^WR_LE_00_0003_Description^,^사용 시 <UI_P>카라샤의 광폭 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Brutal Pauldron</UI_P>.^,^^,^^
^WR_LE_00_0004_Description^,^사용 시 <UI_P>카라샤의 광폭 중갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Brutal Heavy Armor</UI_P>.^,^^,^^
^WR_LE_00_0005_Description^,^사용 시 <UI_P>카라샤의 광폭 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Brutal Gloves</UI_P>.^,^^,^^
^WR_LE_00_0006_Description^,^사용 시 <UI_P>카라샤의 광폭 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Brutal Gloves</UI_P>.^,^^,^^
^TF_LE_00_0002_Description^,^사용 시 <UI_P>카라샤의 그림자 투구</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Veiled Helm</UI_P>.^,^^,^^
^TF_LE_00_0003_Description^,^사용 시 <UI_P>카라샤의 그림자 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Veiled Pauldron</UI_P>.^,^^,^^
^TF_LE_00_0004_Description^,^사용 시 <UI_P>카라샤의 그림자 경갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Veiled Light Armor</UI_P>.^,^^,^^
^TF_LE_00_0005_Description^,^사용 시 <UI_P>카라샤의 그림자 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Veiled Gloves</UI_P>.^,^^,^^
^TF_LE_00_0006_Description^,^사용 시 <UI_P>카라샤의 그림자 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Veiled Boots</UI_P>.^,^^,^^
^WZ_LE_00_0002_Description^,^사용 시 <UI_P>카라샤의 원소 모자</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Arcane Hat</UI_P>.^,^^,^^
^WZ_LE_00_0003_Description^,^사용 시 <UI_P>카라샤의 원소 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Arcane Pauldron</UI_P>.^,^^,^^
^WZ_LE_00_0004_Description^,^사용 시 <UI_P>카라샤의 원소 로브</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Arcane Robe</UI_P>.^,^^,^^
^WZ_LE_00_0005_Description^,^사용 시 <UI_P>카라샤의 원소 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Arcane Gloves</UI_P>.^,^^,^^
^WZ_LE_00_0006_Description^,^사용 시 <UI_P>카라샤의 원소 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Arcane Boots</UI_P>.^,^^,^^
^PR_LE_00_0002_Description^,^사용 시 <UI_P>카라샤의 신념 모자</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Devout Hat</UI_P>.^,^^,^^
^PR_LE_00_0003_Description^,^사용 시 <UI_P>카라샤의 신념 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Devout Pauldron</UI_P>.^,^^,^^
^PR_LE_00_0004_Description^,^사용 시 <UI_P>카라샤의 신념 로브</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Devout Robe</UI_P>.^,^^,^^
^PR_LE_00_0005_Description^,^사용 시 <UI_P>카라샤의 신념 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Devout Gloves</UI_P>.^,^^,^^
^PR_LE_00_0006_Description^,^사용 시 <UI_P>카라샤의 신념 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Devout Boots</UI_P>.^,^^,^^
^GD_LE_00_0007_Description^,^사용 시 <UI_P>카라샤의 방패</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Shield</UI_P>.^,^^,^^
^PR_LE_00_0007_Description^,^사용 시 <UI_P>카라샤의 아티펙트</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Crest</UI_P>.^,^^,^^
^ALL_LE_00_0003_Description^,^사용 시 <UI_P>카라샤의 반지 I</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Ring I</UI_P>.^,^^,^^
^ALL_LE_00_0003_1_Description^,^사용 시 <UI_P>카라샤의 반지 II</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Ring II</UI_P>.^,^^,^^
^ALL_LE_00_0004_Description^,^사용 시 <UI_P>카라샤의 목걸이</UI_P>를 획득할 수 있다.^,^^,^^,^Open this to obtain <UI_P>Karasha's Necklace</UI_P>.^,^^,^^
^GD_LE_01_0001_Name^,^엑자란 40레벨 검 상자^,^^,^^,^Level 40 Exarahn Sword Box^,^^,^^
^TF_LE_01_0001_Name^,^엑자란 40레벨 단검 상자^,^^,^^,^Level 40 Exarahn Dagger Box^,^^,^^
^WZ_LE_01_0001_Name^,^엑자란 40레벨 양손 지팡이 상자^,^^,^^,^Level 40 Exarahn Staff Box^,^^,^^
^WR_LE_01_0001_Name^,^엑자란 40레벨 양손 검 상자^,^^,^^,^Level 40 Exarahn GreatSword Box^,^^,^^
^PR_LE_01_0001_Name^,^엑자란 40레벨 한손 지팡이 상자^,^^,^^,^Level 40 Exarahn Scepter Box^,^^,^^
^ALL_LE_01_0001_Name^,^엑자란 40레벨 석궁 상자^,^^,^^,^Level 40 Exarahn Crossbow Box^,^^,^^
^ALL_LE_01_0002_Name^,^엑자란 40레벨 장창 상자^,^^,^^,^Level 40 Exarahn Lance Box^,^^,^^
^GD_LE_01_0002_Name^,^엑자란 40레벨 수호 투구 상자^,^^,^^,^Level 40 Exarahn Stalwart Helm Box^,^^,^^
^GD_LE_01_0003_Name^,^엑자란 40레벨 수호 어깨 상자^,^^,^^,^Level 40 Exarahn Stalwart Pauldron Box^,^^,^^
^GD_LE_01_0004_Name^,^엑자란 40레벨 수호 중갑 상자^,^^,^^,^Level 40 Exarahn Stalwart Heavy Armor Box^,^^,^^
^GD_LE_01_0005_Name^,^엑자란 40레벨 수호 장갑 상자^,^^,^^,^Level 40 Exarahn Stalwart Gloves Box^,^^,^^
^GD_LE_01_0006_Name^,^엑자란 40레벨 수호 신발 상자^,^^,^^,^Level 40 Exarahn Stalwart Boots Box^,^^,^^
^WR_LE_01_0002_Name^,^엑자란 40레벨 광폭 투구 상자^,^^,^^,^Level 40 Exarahn Brutal Helm Box^,^^,^^
^WR_LE_01_0003_Name^,^엑자란 40레벨 광폭 어깨 상자^,^^,^^,^Level 40 Exarahn Brutal Pauldron Box^,^^,^^
^WR_LE_01_0004_Name^,^엑자란 40레벨 광폭 중갑 상자^,^^,^^,^Level 40 Exarahn Brutal Heavy Armor Box^,^^,^^
^WR_LE_01_0005_Name^,^엑자란 40레벨 광폭 장갑 상자^,^^,^^,^Level 40 Exarahn Brutal Gloves Box^,^^,^^
^WR_LE_01_0006_Name^,^엑자란 40레벨 광폭 신발 상자^,^^,^^,^Level 40 Exarahn Brutal Boots Box^,^^,^^
^TF_LE_01_0002_Name^,^엑자란 40레벨 그림자 투구 상자^,^^,^^,^Level 40 Exarahn Veiled Helm Box^,^^,^^
^TF_LE_01_0003_Name^,^엑자란 40레벨 그림자 어깨 상자^,^^,^^,^Level 40 Exarahn Veiled Pauldron Box^,^^,^^
^TF_LE_01_0004_Name^,^엑자란 40레벨 그림자 경갑 상자^,^^,^^,^Level 40 Exarahn Veiled Light Armor Box^,^^,^^
^TF_LE_01_0005_Name^,^엑자란 40레벨 그림자 장갑 상자^,^^,^^,^Level 40 Exarahn Veiled Gloves Box^,^^,^^
^TF_LE_01_0006_Name^,^엑자란 40레벨 그림자 신발 상자^,^^,^^,^Level 40 Exarahn Veiled Boots Box^,^^,^^
^WZ_LE_01_0002_Name^,^엑자란 40레벨 원소 모자 상자^,^^,^^,^Level 40 Exarahn Arcane Hat Box^,^^,^^
^WZ_LE_01_0003_Name^,^엑자란 40레벨 원소 어깨 상자^,^^,^^,^Level 40 Exarahn Arcane Pauldron Box^,^^,^^
^WZ_LE_01_0004_Name^,^엑자란 40레벨 원소 로브 상자^,^^,^^,^Level 40 Exarahn Arcane Robe Box^,^^,^^
^WZ_LE_01_0005_Name^,^엑자란 40레벨 원소 장갑 상자^,^^,^^,^Level 40 Exarahn Arcane Gloves Box^,^^,^^
^WZ_LE_01_0006_Name^,^엑자란 40레벨 원소 신발 상자^,^^,^^,^Level 40 Exarahn Arcane Boots Box^,^^,^^
^PR_LE_01_0002_Name^,^엑자란 40레벨 신념 모자 상자^,^^,^^,^Level 40 Exarahn Devout Hat Box^,^^,^^
^PR_LE_01_0003_Name^,^엑자란 40레벨 신념 어깨 상자^,^^,^^,^Level 40 Exarahn Devout Pauldron Box^,^^,^^
^PR_LE_01_0004_Name^,^엑자란 40레벨 신념 로브 상자^,^^,^^,^Level 40 Exarahn Devout Robe Box^,^^,^^
^PR_LE_01_0005_Name^,^엑자란 40레벨 신념 장갑 상자^,^^,^^,^Level 40 Exarahn Devout Gloves Box^,^^,^^
^PR_LE_01_0006_Name^,^엑자란 40레벨 신념 신발 상자^,^^,^^,^Level 40 Exarahn Devout Boots Box^,^^,^^
^GD_LE_01_0007_Name^,^엑자란 40레벨 방패 상자^,^^,^^,^Level 40 Exarahn Shield Box^,^^,^^
^PR_LE_01_0007_Name^,^엑자란 40레벨 아티펙트 상자^,^^,^^,^Level 40 Exarahn Crest Box^,^^,^^
^ALL_LE_01_0003_Name^,^엑자란 40레벨 반지 I 상자^,^^,^^,^Level 40 Exarahn Ring I Box^,^^,^^
^ALL_LE_01_0003_1_Name^,^엑자란 40레벨 반지 II 상자^,^^,^^,^Level 40 Exarahn Ring II Box^,^^,^^
^ALL_LE_01_0004_Name^,^엑자란 40레벨 목걸이 상자^,^^,^^,^Level 40 Exarahn Necklace Box^,^^,^^
^GD_LE_01_0001_Description^,^사용 시 상급 사냥꾼의 검을 획득하며,  일정 확률로 <UI_P>카라샤의 검</UI_P>을 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Sword with a chance for a Karasha Sword.^,^^,^^
^TF_LE_01_0001_Description^,^사용 시 상급 사냥꾼의 단검을 획득하며,  일정 확률로 <UI_P>카라샤의 단검</UI_P>을 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Dagger with a chance for a Karasha Dagger.^,^^,^^
^WZ_LE_01_0001_Description^,^사용 시 상급 사냥꾼의 양손 지팡이를 획득하며,  일정 확률로 <UI_P>카라샤의 양손 지팡이</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Staff with a chance for a Karasha Staff.^,^^,^^
^WR_LE_01_0001_Description^,^사용 시 상급 사냥꾼의 양손 검을 획득하며,  일정 확률로 <UI_P>카라샤의 양손 검</UI_P>을 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter GreatSword with a chance for a Karasha GreatSword.^,^^,^^
^PR_LE_01_0001_Description^,^사용 시 상급 사냥꾼의 한손 지팡이을 획득하며,  일정 확률로 <UI_P>카라샤의 한손 지팡이</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Scepter with a chance for a Karasha Scepter.^,^^,^^
^ALL_LE_01_0001_Description^,^사용 시 상급 사냥꾼의 석궁을 획득하며,  일정 확률로 <UI_P>카라샤의 석궁</UI_P>을 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Crossbow with a chance for a Karasha Crossbow.^,^^,^^
^ALL_LE_01_0002_Description^,^사용 시 상급 사냥꾼의 장창을 획득하며,  일정 확률로 <UI_P>카라샤의 장창</UI_P>을 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Lance with a chance for a Karasha Lance.^,^^,^^
^GD_LE_01_0002_Description^,^사용 시 상급 사냥꾼의 수호 투구를 획득하며,  일정 확률로 <UI_P>카라샤의 수호 투구</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Stalwart Helm with a chance for a Karasha Stalwart Helm.^,^^,^^
^GD_LE_01_0003_Description^,^사용 시 상급 사냥꾼의 수호 어깨를 획득하며,  일정 확률로 <UI_P>카라샤의 수호 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Stalwart Pauldron with a chance for a Karasha Stalwart Pauldron.^,^^,^^
^GD_LE_01_0004_Description^,^사용 시 상급 사냥꾼의 수호 중갑을 획득하며,  일정 확률로 <UI_P>카라샤의 수호 중갑</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Stalwart Heavy Armor with a chance for Karasha Stalwart Heavy Armor.^,^^,^^
^GD_LE_01_0005_Description^,^사용 시 상급 사냥꾼의 수호 장갑을 획득하며,  일정 확률로 <UI_P>카라샤의 수호 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Stalwart Gloves with a chance for Karasha Stalwart Gloves.^,^^,^^
^GD_LE_01_0006_Description^,^사용 시 상급 사냥꾼의 수호 신발을 획득하며,  일정 확률로 <UI_P>카라샤의 수호 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Stalwart Boots with a chance for Karasha Stalwart Boots.^,^^,^^
^WR_LE_01_0002_Description^,^사용 시 상급 사냥꾼의 광폭 투구를 획득하며,  일정 확률로 <UI_P>카라샤의 광폭 투구</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Brutal Helm with a chance for a Karasha Brutal Helm.^,^^,^^
^WR_LE_01_0003_Description^,^사용 시 상급 사냥꾼의 광폭 어깨를 획득하며,  일정 확률로 <UI_P>카라샤의 광폭 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Brutal Pauldron with a chance for a Karasha Brutal Pauldron.^,^^,^^
^WR_LE_01_0004_Description^,^사용 시 상급 사냥꾼의 광폭 중갑을 획득하며,  일정 확률로 <UI_P>카라샤의 광폭 중갑</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Brutal Heavy Armor with a chance for Karasha Brutal Heavy Armor.^,^^,^^
^WR_LE_01_0005_Description^,^사용 시 상급 사냥꾼의 광폭 장갑을 획득하며,  일정 확률로 <UI_P>카라샤의 광폭 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Brutal Gloves with a chance for Karasha Brutal Gloves.^,^^,^^
^WR_LE_01_0006_Description^,^사용 시 상급 사냥꾼의 광폭 신발을 획득하며,  일정 확률로 <UI_P>카라샤의 광폭 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Brutal Boots with a chance for Karasha Brutal Boots.^,^^,^^
^TF_LE_01_0002_Description^,^사용 시 상급 사냥꾼의 그림자 투구를 획득하며,  일정 확률로 <UI_P>카라샤의 그림자 투구</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Veiled Helm with a chance for a Karasha Veiled Helm.^,^^,^^
^TF_LE_01_0003_Description^,^사용 시 상급 사냥꾼의 그림자 어깨를 획득하며,  일정 확률로 <UI_P>카라샤의 그림자 어깨</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Veiled Pauldron with a chance for a Karasha Veiled Pauldron.^,^^,^^
^TF_LE_01_0004_Description^,^사용 시 상급 사냥꾼의 그림자 경갑을 획득하며,  일정 확률로 <UI_P>카라샤의 그림자 경갑</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Veiled Light Armor with a chance for Karasha Veiled Light Armor.^,^^,^^
^TF_LE_01_0005_Description^,^사용 시 상급 사냥꾼의 그림자 장갑을 획득하며,  일정 확률로 <UI_P>카라샤의 그림자 장갑</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Veiled Gloves with a chance for Karasha Veiled Gloves.^,^^,^^
^TF_LE_01_0006_Description^,^사용 시 상급 사냥꾼의 그림자 신발을 획득하며,  일정 확률로 <UI_P>카라샤의 그림자 신발</UI_P>을 획득할 수 있다.^,^^,^^,^Contains Complex Hunter Veiled Boots with a chance for Karasha Veiled Boots.^,^^,^^
^WZ_LE_01_0002_Description^,^사용 시 상급 사냥꾼의 원소 모자를 획득하며,  일정 확률로 <UI_P>카라샤의 원소 모자</UI_P>를 획득할 수 있다.^,^^,^^,^Contains a Complex Hunter Arcane Hat with a chance for a Karasha Arcane Hat.^,^^,^^
